* Generated by rew_pipeline.py (source UUID d6e13d27-c0b9-4485-a753-30852daa243e, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw8 B = FRX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7413.391113 74.016 147.0814
7413.574219 73.455 79.2057
7413.757324 72.874 11.7260
7413.940430 72.303 -55.5344
7414.123535 71.725 -122.9156
7414.306641 71.071 169.4077
7414.489746 70.265 101.6320
7414.672852 69.267 34.2436
7414.855957 68.093 -32.2581
7415.039062 66.796 -97.6701
7415.222168 65.404 -162.1860
7415.405273 63.853 133.9705
7415.588379 61.982 71.2920
7415.771484 59.621 11.8680
7415.954590 56.873 -39.4128
7416.137695 55.117 -77.1775
7416.320801 56.308 -113.4043
7416.503906 58.847 -162.4883
7416.687012 61.210 139.5204
7416.870117 63.190 77.1814
7417.053223 64.847 12.5278
7417.236328 66.240 -53.4758
7417.419434 67.414 -120.2494
7417.602539 68.408 172.5945
7417.785645 69.266 105.2835
7417.968750 70.027 37.8898
7418.151855 70.717 -29.6385
7418.334961 71.346 -97.4034
7418.518066 71.906 -165.4622
7418.701172 72.384 126.2326
7418.884277 72.774 57.8251
7419.067383 73.087 -10.5168
7419.250488 73.350 -78.6954
7419.433594 73.589 -146.7374
7419.616699 73.817 145.2362
7419.799805 74.032 77.1073
7419.982910 74.219 8.8433
7420.166016 74.369 -59.5035
7420.349121 74.485 -127.8643
7420.532227 74.574 163.7836
7420.715332 74.637 95.4216
7420.898438 74.665 27.0555
7421.081543 74.648 -41.2269
7421.264648 74.586 -109.2759
7421.447754 74.496 -176.9773
7421.630859 74.405 115.6405
7421.813965 74.329 48.3948
7421.997070 74.256 -18.9282
7422.180176 74.154 -86.4050
7422.363281 73.994 -153.9056
7422.546387 73.776 138.8286
7422.729492 73.530 72.0212
7422.912598 73.306 5.7103
7423.095703 73.141 -60.2818
7423.278809 73.041 -126.2194
7423.461914 72.981 167.7317
7423.645020 72.933 101.5784
7423.828125 72.885 35.4244
7424.011230 72.843 -30.6586
7424.194336 72.819 -96.7044
7424.377441 72.816 -162.8226
7424.560547 72.823 130.8950
7424.743652 72.826 64.4440
7424.926758 72.816 -2.0989
7425.109863 72.796 -68.6453
7425.292969 72.781 -135.1695
7425.476074 72.781 158.2628
7425.659180 72.796 91.5316
7425.842285 72.810 24.5382
7426.025391 72.801 -42.7292
7426.208496 72.750 -110.1767
7426.391602 72.655 -177.6355
7426.574707 72.529 115.0671
7426.757812 72.402 48.0148
7426.940918 72.305 -18.8734
7427.124023 72.248 -85.8234
7427.307129 72.204 -153.0633
7427.490234 72.123 139.3557
7427.673340 71.957 71.6307
7427.856445 71.699 4.1116
7428.039551 71.383 -62.9139
7428.222656 71.074 -129.4488
7428.405762 70.816 164.1691
7428.588867 70.591 97.5441
7428.771973 70.340 30.6080
7428.955078 70.019 -36.2732
7429.138184 69.643 -102.5691
7429.321289 69.291 -168.0358
7429.504395 69.033 127.0049
7429.687500 68.857 61.9397
7429.870605 68.674 -3.5001
7430.053711 68.409 -68.9757
7430.236816 68.076 -133.8975
7430.419922 67.775 161.9542
7430.603027 67.599 98.0944
7430.786133 67.539 33.7690
7430.969238 67.501 -31.2596
7431.152344 67.422 -96.5627
7431.335449 67.328 -161.5942
7431.518555 67.299 133.7142
7431.701660 67.370 68.9121
7431.884766 67.490 3.6093
7432.067871 67.589 -62.0645
7432.250977 67.666 -127.6777
7432.434082 67.791 166.9143
7432.617188 68.026 101.2661
7432.800293 68.337 34.7465
7432.983398 68.616 -32.7967
7433.166504 68.778 -100.8978
7433.349609 68.815 -168.8705
7433.532715 68.793 123.6878
7433.715820 68.792 56.6130
7433.898926 68.830 -10.6405
7434.082031 68.856 -78.4744
7434.265137 68.803 -146.8316
7434.448242 68.656 144.6577
7434.631348 68.452 76.3303
7434.814453 68.251 8.2573
7434.997559 68.084 -59.7149
7435.180664 67.940 -127.7256
7435.363770 67.786 164.2415
7435.546875 67.600 96.2577
7435.729980 67.365 28.2833
7435.913086 67.049 -39.8144
7436.096191 66.601 -108.0360
7436.279297 65.988 -176.0552
7436.462402 65.249 116.7103
7436.645508 64.525 50.6648
7436.828613 64.002 -14.5716
7437.011719 63.754 -80.1509
7437.194824 63.669 -146.9405
7437.377930 63.559 145.2814
7437.561035 63.313 77.4974
7437.744141 62.939 10.6923
7437.927246 62.530 -54.7451
7438.110352 62.182 -119.2252
7438.293457 61.914 176.4397
7438.476562 61.685 111.6718
7438.659668 61.464 46.2941
7438.842773 61.262 -19.7341
7439.025879 61.094 -86.4735
7439.208984 60.955 -153.8775
7439.392090 60.824 138.3261
7439.575195 60.684 70.5016
7439.758301 60.519 2.8611
7439.941406 60.290 -64.5777
7440.124512 59.934 -131.7495
7440.307617 59.416 161.6940
7440.490723 58.801 96.2190
7440.673828 58.278 31.7035
7440.856934 58.020 -33.1770
7441.040039 57.990 -100.1120
7441.223145 57.980 -169.4926
7441.406250 57.820 119.8868
7441.589355 57.491 49.9613
7441.772461 57.147 -17.7038
7441.955566 57.044 -83.1551
7442.138672 57.284 -148.3350
7442.321777 57.659 144.8930
7442.504883 57.889 76.3891
7442.687988 57.861 7.1599
7442.871094 57.667 -61.7856
7443.054199 57.522 -130.2267
7443.237305 57.592 161.0884
7443.420410 57.862 91.2727
7443.603516 58.187 20.2958
7443.786621 58.438 -51.0177
7443.969727 58.578 -121.6398
7444.152832 58.675 169.0567
7444.335938 58.849 100.9253
7444.519043 59.175 33.1184
7444.702148 59.628 -35.2817
7444.885254 60.121 -104.6373
7445.068359 60.582 -174.7009
7445.251465 60.989 115.0573
7445.434570 61.363 45.1147
7445.617676 61.745 -24.3054
7445.800781 62.165 -93.2773
7445.983887 62.629 -162.0537
7446.166992 63.115 129.1232
7446.350098 63.599 60.1401
7446.533203 64.068 -9.0003
7446.716309 64.522 -78.2528
7446.899414 64.966 -147.5743
7447.082520 65.400 143.0885
7447.265625 65.820 73.8189
7447.448730 66.224 4.7045
7447.631836 66.615 -64.2303
7447.814941 66.991 -133.0547
7447.998047 67.334 158.1337
7448.181152 67.622 89.3315
7448.364258 67.839 20.6845
7448.547363 68.005 -47.5980
7448.730469 68.163 -115.4296
7448.913574 68.360 177.0320
7449.096680 68.603 109.4924
7449.279785 68.859 41.7980
7449.462891 69.093 -25.9177
7449.645996 69.307 -93.3937
7449.829102 69.544 -160.5648
7450.012207 69.837 132.2702
7450.195312 70.164 64.6722
7450.378418 70.454 -3.5178
7450.561523 70.650 -72.0111
7450.744629 70.754 -140.2931
7450.927734 70.838 151.9654
7451.110840 70.986 84.5998
7451.293945 71.223 17.0707
7451.477051 71.489 -51.0089
7451.660156 71.699 -119.5084
7451.843262 71.816 172.0826
7452.026367 71.874 104.2250
7452.209473 71.948 36.9532
7452.392578 72.080 -30.1526
7452.575684 72.242 -97.5622
7452.758789 72.369 -165.3705
7452.941895 72.423 126.7119
7453.125000 72.430 59.0291
7453.308105 72.450 -8.3533
7453.491211 72.524 -75.7020
7453.674316 72.639 -143.3354
7453.857422 72.746 148.6888
7454.040527 72.810 80.5951
7454.223633 72.829 12.6649
7454.406738 72.825 -54.9778
7454.589844 72.816 -122.3930
7454.772949 72.796 170.3224
7454.956055 72.755 103.1679
7455.139160 72.699 36.2071
7455.322266 72.648 -30.5687
7455.505371 72.620 -97.2991
7455.688477 72.605 -164.1403
7455.871582 72.584 128.8911
7456.054688 72.543 61.9251
7456.237793 72.494 -4.9138
7456.420898 72.455 -71.6435
7456.604004 72.427 -138.3881
7456.787109 72.391 154.7922
7456.970215 72.333 87.9929
7457.153320 72.262 21.3552
7457.336426 72.211 -45.1316
7457.519531 72.196 -111.6784
7457.702637 72.192 -178.4927
7457.885742 72.156 114.4674
7458.068848 72.062 47.5062
7458.251953 71.930 -19.0488
7458.435059 71.809 -85.1281
7458.618164 71.732 -150.9797
7458.801270 71.683 143.0852
7458.984375 71.617 76.9955
7459.167480 71.514 10.9384
7459.350586 71.392 -54.8885
7459.533691 71.296 -120.5068
7459.716797 71.245 173.8680
7459.899902 71.229 108.0653
7460.083008 71.229 42.1119
7460.266113 71.241 -23.8718
7460.449219 71.279 -89.8656
7460.632324 71.336 -155.9711
7460.815430 71.381 137.7673
7460.998535 71.379 71.5057
7461.181641 71.331 5.5120
7461.364746 71.270 -60.0873
7461.547852 71.235 -125.4657
7461.730957 71.226 169.0480
7461.914062 71.206 103.2960
7462.097168 71.144 37.4270
7462.280273 71.052 -28.2941
7462.463379 70.974 -93.7832
7462.646484 70.945 -159.2237
7462.829590 70.953 135.1671
7463.012695 70.964 69.4134
7463.195801 70.970 3.7564
7463.378906 70.998 -61.6410
7463.562012 71.085 -126.9292
7463.745117 71.224 167.5482
7463.928223 71.360 101.6153
7464.111328 71.444 35.4459
7464.294434 71.472 -30.6140
7464.477539 71.490 -96.3769
7464.660645 71.551 -161.9987
7464.843750 71.666 132.1653
7465.026855 71.800 65.8900
7465.209961 71.911 -0.7607
7465.393066 71.981 -67.5580
7465.576172 72.015 -134.3158
7465.759277 72.022 159.0216
7465.942383 72.000 92.4481
7466.125488 71.939 25.9981
7466.308594 71.839 -40.2471
7466.491699 71.712 -106.2471
7466.674805 71.578 -172.0663
7466.857910 71.441 122.1784
7467.041016 71.296 56.4376
7467.224121 71.140 -9.2216
7467.407227 70.985 -74.6886
7467.590332 70.851 -139.9161
7467.773438 70.750 155.0613
7467.956543 70.682 90.2017
7468.139648 70.639 25.5104
7468.322754 70.621 -39.0037
7468.505859 70.630 -103.4005
7468.688965 70.661 -167.7912
7468.872070 70.698 127.7657
7469.055176 70.732 63.3205
7469.238281 70.774 -1.0373
7469.421387 70.846 -65.2980
7469.604492 70.971 -129.5618
7469.787598 71.149 166.0470
7469.970703 71.370 101.4605
7470.153809 71.624 36.6523
7470.336914 71.894 -28.4070
7470.520020 72.156 -93.7126
7470.703125 72.389 -159.1455
7470.886230 72.591 135.5125
7471.069336 72.799 70.4029
7471.252441 73.065 5.3838
7471.435547 73.406 -59.9486
7471.618652 73.781 -125.9373
7471.801758 74.125 167.4390
7471.984863 74.397 100.5381
7472.167969 74.611 33.7628
7472.351074 74.818 -32.7443
7472.534180 75.055 -99.1812
7472.717285 75.311 -165.8561
7472.900391 75.543 127.1294
7473.083496 75.717 59.9573
7473.266602 75.842 -7.1029
7473.449707 75.956 -73.9459
7473.632812 76.090 -140.7074
7473.815918 76.240 152.4062
7473.999023 76.378 85.3504
7474.182129 76.481 18.2823
7474.365234 76.558 -48.6139
7474.548340 76.634 -115.3201
7474.731445 76.722 178.0011
7474.914551 76.806 111.1913
7475.097656 76.857 44.2726
7475.280762 76.870 -22.5761
7475.463867 76.868 -89.2088
7475.646973 76.887 -155.6726
7475.830078 76.936 137.8389
7476.013184 76.993 71.2004
7476.196289 77.027 4.5002
7476.379395 77.036 -62.0440
7476.562500 77.043 -128.3076
7476.745605 77.079 165.5995
7476.928711 77.146 99.4268
7477.111816 77.215 33.0228
7477.294922 77.255 -33.5373
7477.478027 77.263 -100.0500
7477.661133 77.263 -166.3832
7477.844238 77.281 127.4181
7478.027344 77.325 61.2102
7478.210449 77.378 -5.0875
7478.393555 77.424 -71.4332
7478.576660 77.464 -137.7551
7478.759766 77.506 155.9349
7478.942871 77.550 89.5466
7479.125977 77.582 23.0309
7479.309082 77.589 -43.5317
7479.492188 77.577 -109.9850
7479.675293 77.574 -176.2498
7479.858398 77.605 117.5807
7480.041504 77.669 51.3216
7480.224609 77.736 -15.1139
7480.407715 77.777 -81.6179
7480.590820 77.787 -147.9844
7480.773926 77.791 145.8959
7480.957031 77.818 79.9188
7481.140137 77.872 13.8471
7481.323242 77.931 -52.4782
7481.506348 77.966 -119.0073
7481.689453 77.968 174.4565
7481.872559 77.956 108.0837
7482.055664 77.956 41.8893
7482.238770 77.982 -24.2473
7482.421875 78.020 -90.4427
7482.604980 78.048 -156.6954
7482.788086 78.054 137.0978
7482.971191 78.048 71.0303
7483.154297 78.048 5.0926
7483.337402 78.067 -60.8189
7483.520508 78.102 -126.8077
7483.703613 78.145 167.1078
7483.886719 78.189 100.9915
7484.069824 78.239 34.9191
7484.252930 78.301 -31.0869
7484.436035 78.378 -97.0612
7484.619141 78.465 -163.0509
7484.802246 78.553 130.9221
7484.985352 78.636 64.8571
7485.168457 78.713 -1.2550
7485.351562 78.788 -67.4448
7485.534668 78.859 -133.7407
7485.717773 78.923 159.8656
7485.900879 78.981 93.4260
7486.083984 79.037 27.0037
7486.267090 79.102 -39.3712
7486.450195 79.180 -105.7173
7486.633301 79.269 -172.0775
7486.816406 79.360 121.5225
7486.999512 79.445 55.0908
7487.182617 79.522 -11.3503
7487.365723 79.594 -77.7954
7487.548828 79.665 -144.2674
7487.731934 79.739 149.1980
7487.915039 79.813 82.5797
7488.098145 79.885 15.8833
7488.281250 79.952 -50.8634
7488.464355 80.014 -117.6225
7488.647461 80.070 175.6464
7488.830566 80.125 108.9753
7489.013672 80.185 42.3680
7489.196777 80.256 -24.2179
7489.379883 80.337 -90.8606
7489.562988 80.417 -157.6250
7489.746094 80.481 135.4940
7489.929199 80.515 68.5847
7490.112305 80.523 1.7664
7490.295410 80.519 -64.8969
7490.478516 80.522 -131.4523
7490.661621 80.540 161.9707
7490.844727 80.564 95.2580
7491.027832 80.579 28.3937
7491.210938 80.577 -38.5444
7491.394043 80.565 -105.4614
7491.577148 80.557 -172.3208
7491.760254 80.560 120.8449
7491.943359 80.571 53.9929
7492.126465 80.577 -12.8695
7492.309570 80.570 -79.6840
7492.492676 80.551 -146.4003
7492.675781 80.529 146.9661
7492.858887 80.509 80.3345
7493.041992 80.488 13.6165
7493.225098 80.458 -53.2245
7493.408203 80.418 -120.1627
7493.591309 80.369 172.8555
7493.774414 80.317 105.8766
7493.957520 80.263 38.9392
7494.140625 80.204 -27.9057
7494.323730 80.138 -94.5922
7494.506836 80.070 -161.0760
7494.689941 80.007 132.6165
7494.873047 79.953 66.3816
7495.056152 79.904 0.0945
7495.239258 79.847 -66.3100
7495.422363 79.775 -132.8049
7495.605469 79.693 160.6875
7495.788574 79.619 94.2181
7495.971680 79.569 27.7646
7496.154785 79.545 -38.7415
7496.337891 79.534 -105.3376
7496.520996 79.517 -171.9756
7496.704102 79.482 121.4556
7496.887207 79.433 55.0498
7497.070312 79.383 -11.1963
7497.253418 79.345 -77.3944
7497.436523 79.315 -143.6887
7497.619629 79.279 149.8521
7497.802734 79.227 83.2847
7497.985840 79.160 16.7409
7498.168945 79.100 -49.6833
7498.352051 79.069 -116.0151
7498.535156 79.076 177.6069
7498.718262 79.105 111.0426
7498.901367 79.128 44.2570
7499.084473 79.123 -22.6672
7499.267578 79.084 -89.6096
7499.450684 79.022 -156.5031
7499.633789 78.948 136.6392
7499.816895 78.865 69.7751
7500.000000 78.772 2.9008
7500.183105 78.670 -63.9392
7500.366211 78.566 -130.7117
7500.549316 78.470 162.5439
7500.732422 78.380 95.7313
7500.915527 78.277 28.7871
7501.098633 78.142 -38.2421
7501.281738 77.966 -105.2163
7501.464844 77.762 -172.0010
7501.647949 77.554 121.4366
7501.831055 77.359 55.0184
7502.014160 77.178 -11.3566
7502.197266 77.000 -77.7183
7502.380371 76.814 -144.0204
7502.563477 76.621 149.7894
7502.746582 76.422 83.7162
7502.929688 76.215 17.7435
7503.112793 75.995 -48.1063
7503.295898 75.767 -113.7696
7503.479004 75.550 -179.2242
7503.662109 75.362 115.4388
7503.845215 75.206 50.0658
7504.028320 75.062 -15.4077
7504.211426 74.913 -80.8819
7504.394531 74.767 -146.2017
7504.577637 74.652 148.6425
7504.760742 74.583 83.4448
7504.943848 74.539 17.9629
7505.126953 74.476 -47.8256
7505.310059 74.367 -113.6753
7505.493164 74.231 -179.2841
7505.676270 74.119 115.4274
7505.859375 74.068 50.2350
7506.042480 74.063 -15.1532
7506.225586 74.053 -80.7821
7506.408691 74.005 -146.4027
7506.591797 73.927 148.2869
7506.774902 73.861 83.3640
7506.958008 73.835 18.6202
7507.141113 73.847 -46.2241
7507.324219 73.869 -111.2788
7507.507324 73.890 -176.4777
7507.690430 73.925 118.2381
7507.873535 73.989 52.7994
7508.056641 74.077 -12.9079
7508.239746 74.167 -78.8728
7508.422852 74.241 -144.9233
7508.605957 74.305 149.1316
7508.789062 74.382 83.3312
7508.972168 74.483 17.5442
7509.155273 74.595 -48.3798
7509.338379 74.695 -114.4647
7509.521484 74.777 179.3751
7509.704590 74.854 113.1951
7509.887695 74.942 46.9316
7510.070801 75.039 -19.5329
7510.253906 75.128 -86.2221
7510.437012 75.190 -153.0120
7510.620117 75.232 140.2668
7510.803223 75.275 73.6720
7510.986328 75.334 7.0954
7511.169434 75.403 -59.6272
7511.352539 75.461 -126.5557
7511.535645 75.491 166.3949
7511.718750 75.501 99.3469
7511.901855 75.513 32.3223
7512.084961 75.539 -34.7810
7512.268066 75.572 -102.0756
7512.451172 75.589 -169.5544
7512.634277 75.576 122.9137
7512.817383 75.538 55.4635
7513.000488 75.494 -11.8970
7513.183594 75.453 -79.3016
7513.366699 75.403 -146.9056
7513.549805 75.319 145.2510
7513.732910 75.185 77.2682
7513.916016 75.006 9.2877
7514.099121 74.800 -58.6273
7514.282227 74.586 -126.5267
7514.465332 74.362 165.5074
7514.648438 74.113 97.4763
7514.831543 73.829 29.4911
7515.014648 73.518 -38.3205
7515.197754 73.197 -105.9408
7515.380859 72.875 -173.4947
7515.563965 72.534 118.8710
7515.747070 72.139 51.1597
7515.930176 71.665 -16.4229
7516.113281 71.126 -83.6036
7516.296387 70.571 -150.2871
7516.479492 70.048 143.2838
7516.662598 69.559 76.6687
7516.845703 69.051 9.6175
7517.028809 68.460 -57.6698
7517.211914 67.775 -124.6546
7517.395020 67.059 169.1416
7517.578125 66.407 103.7001
7517.761230 65.860 38.4596
7517.944336 65.344 -27.0989
7518.127441 64.734 -92.8321
7518.310547 63.965 -157.9682
7518.493652 63.104 138.2595
7518.676758 62.302 75.7747
7518.859863 61.634 13.4365
7519.042969 60.979 -49.8349
7519.226074 60.139 -113.8527
7519.409180 59.040 -177.3036
7519.592285 57.826 121.1728
7519.775391 56.767 61.6081
7519.958496 55.950 2.5915
7520.141602 55.153 -56.2910
7520.324707 54.225 -112.7467
7520.507812 53.598 -163.8853
7520.690918 54.098 147.6577
7520.874023 55.545 94.8515
7521.057129 57.067 36.5065
7521.240234 58.299 -24.7842
7521.423340 59.282 -87.2216
7521.606445 60.134 -150.3919
7521.789551 60.906 145.5321
7521.972656 61.596 80.5466
7522.155762 62.216 14.9246
7522.338867 62.809 -51.0959
7522.521973 63.406 -117.4943
7522.705078 63.993 175.6937
7522.888184 64.524 108.6176
7523.071289 64.970 41.6025
7523.254395 65.341 -25.0997
7523.437500 65.665 -91.5289
7523.620605 65.949 -157.9550
7523.803711 66.168 135.4274
7523.986816 66.297 68.7128
7524.169922 66.359 2.1664
7524.353027 66.421 -64.1133
7524.536133 66.544 -130.3946
7524.719238 66.717 162.9188
7524.902344 66.870 95.7488
7525.085449 66.939 28.4975
7525.268555 66.922 -38.2479
7525.451660 66.880 -104.1879
7525.634766 66.878 -169.5798
7525.817871 66.914 125.0100
7526.000977 66.917 59.2746
7526.184082 66.828 -6.5976
7526.367188 66.652 -72.2195
7526.550293 66.452 -137.4629
7526.733398 66.274 157.3889
7526.916504 66.100 92.0004
7527.099609 65.867 26.4589
7527.282715 65.554 -38.6970
7527.465820 65.217 -102.9239
7527.648926 64.959 -166.1927
7527.832031 64.829 130.9786
7528.015137 64.785 68.1310
7528.198242 64.760 5.3403
7528.381348 64.751 -57.0326
7528.564453 64.812 -118.8967
7528.747559 64.983 179.4335
7528.930664 65.251 117.6427
7529.113770 65.602 55.6944
7529.296875 66.059 -6.4531
7529.479980 66.647 -69.1820
7529.663086 67.320 -132.9713
7529.846191 67.979 162.1388
7530.029297 68.555 96.6418
7530.212402 69.058 31.1624
7530.395508 69.554 -34.0181
7530.578613 70.101 -99.1262
7530.761719 70.687 -164.5859
7530.944824 71.253 129.4337
7531.127930 71.749 63.1144
7531.311035 72.177 -3.2759
7531.494141 72.566 -69.6611
7531.677246 72.938 -136.1892
7531.860352 73.286 156.9846
7532.043457 73.586 89.9031
7532.226562 73.840 22.7794
7532.409668 74.077 -44.2202
7532.592773 74.336 -111.1530
7532.775879 74.622 -178.2442
7532.958984 74.903 114.3624
7533.142090 75.133 46.7774
7533.325195 75.297 -20.7051
7533.508301 75.418 -87.8361
7533.691406 75.541 -154.6031
7533.874512 75.691 138.7806
7534.057617 75.859 72.0892
7534.240723 76.016 5.2841
7534.423828 76.149 -61.4945
7534.606934 76.271 -128.1011
7534.790039 76.405 165.4627
7534.973145 76.561 99.0613
7535.156250 76.726 32.5729
7535.339355 76.880 -33.9965
7535.522461 77.018 -100.5502
7535.705566 77.153 -167.0316
7535.888672 77.302 126.4938
7536.071777 77.468 59.8900
7536.254883 77.635 -6.9194
7536.437988 77.783 -73.8778
7536.621094 77.908 -140.8439
7536.804199 78.020 152.2962
7536.987305 78.136 85.5523
7537.170410 78.263 18.8442
7537.353516 78.395 -47.9161
7537.536621 78.518 -114.7551
7537.719727 78.623 178.3660
7537.902832 78.710 111.5066
7538.085938 78.786 44.7020
7538.269043 78.859 -22.0492
7538.452148 78.934 -88.7688
7538.635254 79.012 -155.4772
7538.818359 79.092 137.8166
7539.001465 79.172 71.1118
7539.184570 79.250 4.4093
7539.367676 79.326 -62.2933
7539.550781 79.399 -129.0029
7539.733887 79.469 164.2718
7539.916992 79.533 97.5271
7540.100098 79.592 30.7715
7540.283203 79.645 -35.9757
7540.466309 79.694 -102.6966
7540.649414 79.743 -169.3901
7540.832520 79.792 123.9267
7541.015625 79.838 57.2351
7541.198730 79.878 -9.4620
7541.381836 79.909 -76.1366
7541.564941 79.938 -142.7614
7541.748047 79.974 150.6520
7541.931152 80.023 84.0417
7542.114258 80.083 17.3315
7542.297363 80.139 -49.5033
7542.480469 80.177 -116.3982
7542.663574 80.194 176.7744
7542.846680 80.201 110.1219
7543.029785 80.219 43.6471
7543.212891 80.263 -22.7706
7543.395996 80.329 -89.2991
7543.579102 80.397 -156.0359
7543.762207 80.446 137.0511
7543.945312 80.467 70.0850
7544.128418 80.467 3.1852
7544.311523 80.462 -63.6063
7544.494629 80.462 -130.3237
7544.677734 80.465 162.9857
7544.860840 80.464 96.3177
7545.043945 80.458 29.7020
7545.227051 80.452 -36.8549
7545.410156 80.449 -103.4044
7545.593262 80.446 -170.0181
7545.776367 80.434 123.2889
7545.959473 80.404 56.5892
7546.142578 80.363 -10.0121
