* Generated by rew_pipeline.py (source UUID 7acd2911-a65a-4614-adf2-ea034c40169e, calibrated to its own SPL at 100 Hz)
* Measurement: LR.clean-fdw8
* Dated: 2026-Sep-12 16:10:03
* Note: ; Vector average of L.nofdw.clean-fdw8, R.nofdw.clean-fdw8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4570.678711 75.130 -48.1962
4571.044922 74.886 177.5377
4571.411133 74.530 43.2336
4571.777344 74.026 -90.3230
4572.143555 73.590 136.8109
4572.509766 73.192 3.5906
4572.875977 72.687 -128.8693
4573.242188 72.251 100.2721
4573.608398 71.952 -30.5434
4573.974609 71.607 -161.7567
4574.340820 71.267 67.6794
4574.707031 71.122 -62.6691
4575.073242 71.018 166.0070
4575.439453 70.704 34.7307
4575.805664 70.357 -95.3465
4576.171875 70.157 134.1143
4576.538086 69.886 2.5631
4576.904297 69.492 -127.9941
4577.270508 69.170 103.3507
4577.636719 69.064 -24.2645
4578.002930 69.123 -152.4773
4578.369141 69.178 78.8837
4578.735352 69.434 -49.2024
4579.101562 69.998 -178.7013
4579.467773 70.497 50.0153
4579.833984 70.899 -81.5181
4580.200195 71.330 146.2265
4580.566406 71.728 12.9369
4580.932617 72.058 -121.0236
4581.298828 72.199 104.5801
4581.665039 72.074 -29.1762
4582.031250 71.839 -161.8561
4582.397461 71.640 65.8935
4582.763672 71.545 -66.4233
4583.129883 71.467 160.8475
4583.496094 71.267 28.7868
4583.862305 71.113 -102.1778
4584.228516 71.011 126.2284
4584.594727 70.819 -5.2993
4584.960938 70.801 -136.0963
4585.327148 70.907 92.1415
4585.693359 70.837 -39.8685
4586.059570 70.653 -171.2696
4586.425781 70.416 57.8043
4586.791992 70.319 -72.3251
4587.158203 70.411 156.9077
4587.524414 70.387 26.3693
4587.890625 70.490 -102.8687
4588.256836 70.700 125.8375
4588.623047 70.555 -6.3542
4588.989258 70.487 -136.4190
4589.355469 70.807 93.0889
4589.721680 71.070 -38.0158
4590.087891 71.318 -168.0392
4590.454102 71.657 61.2244
4590.820312 71.874 -71.0356
4591.186523 71.933 156.4040
4591.552734 72.025 24.7925
4591.918945 72.370 -106.6729
4592.285156 72.748 120.4854
4592.651367 72.979 -12.4170
4593.017578 73.286 -145.4255
4593.383789 73.506 80.1357
4593.750000 73.471 -53.6437
4594.116211 73.525 173.7771
4594.482422 73.617 40.0704
4594.848633 73.482 -93.9612
4595.214844 73.281 132.8569
4595.581055 73.088 -0.1816
4595.947266 72.812 -133.2404
4596.313477 72.363 93.8478
4596.679688 71.773 -37.4668
4597.045898 71.485 -167.2592
4597.412109 71.412 61.6360
4597.778320 71.165 -68.5101
4598.144531 71.193 163.7148
4598.510742 71.452 34.5006
4598.876953 71.532 -95.1721
4599.243164 71.763 135.7182
4599.609375 72.201 5.2039
4599.975586 72.665 -126.3578
4600.341797 73.118 101.4506
4600.708008 73.473 -30.8766
4601.074219 73.813 -163.2723
4601.440430 74.056 63.4795
4601.806641 74.161 -69.3966
4602.172852 74.410 157.8083
4602.539062 74.640 23.3761
4602.905273 74.643 -110.9026
4603.271484 74.694 115.7221
4603.637695 74.745 -18.3027
4604.003906 74.611 -151.9581
4604.370117 74.487 75.3181
4604.736328 74.387 -57.5456
4605.102539 74.259 169.8011
4605.468750 74.168 37.3340
4605.834961 74.057 -94.8416
4606.201172 74.013 133.5512
4606.567383 74.010 1.3294
4606.933594 73.879 -130.9234
4607.299805 73.806 97.4863
4607.666016 73.807 -34.6568
4608.032227 73.742 -166.6678
4608.398438 73.758 61.7808
4608.764648 73.798 -70.3433
4609.130859 73.792 157.6859
4609.497070 73.877 25.6291
4609.863281 73.922 -107.1407
4610.229492 73.883 120.5172
4610.595703 73.909 -11.6310
4610.961914 73.924 -144.3744
4611.328125 73.881 82.7494
4611.694336 73.822 -50.1603
4612.060547 73.729 177.0256
4612.426758 73.621 44.4246
4612.792969 73.468 -88.0862
4613.159180 73.269 139.8961
4613.525391 73.094 8.4531
4613.891602 72.974 -122.3719
4614.257812 73.000 107.0749
4614.624023 73.093 -24.2093
4614.990234 73.151 -155.5612
4615.356445 73.342 73.0712
4615.722656 73.573 -59.3241
4616.088867 73.721 168.3251
4616.455078 73.934 35.8805
4616.821289 74.068 -97.9642
4617.187500 74.018 127.8547
4617.553711 73.990 -6.4235
4617.919922 73.912 -141.3367
4618.286133 73.698 84.6287
4618.652344 73.496 -48.5113
4619.018555 73.161 178.0699
4619.384766 72.637 45.4207
4619.750977 72.202 -86.7325
4620.117188 71.771 140.7474
4620.483398 71.313 9.7812
4620.849609 71.089 -119.9960
4621.215820 70.906 109.7219
4621.582031 70.688 -20.2376
4621.948242 70.576 -150.7780
4622.314453 70.358 78.2112
4622.680664 70.222 -51.2900
4623.046875 70.368 178.1312
4623.413086 70.230 45.6160
4623.779297 69.828 -84.8455
4624.145508 69.825 146.1856
4624.511719 70.045 15.6896
4624.877930 70.199 -114.6355
4625.244141 70.440 115.2827
4625.610352 70.613 -15.6003
4625.976562 70.771 -146.1265
4626.342773 71.179 82.5421
4626.708984 71.557 -50.6072
4627.075195 71.721 176.5493
4627.441406 71.839 44.4277
4627.807617 71.882 -88.0633
4628.173828 71.863 139.4372
4628.540039 71.959 6.4393
4628.906250 72.028 -127.6924
4629.272461 71.927 98.5315
4629.638672 71.804 -34.4195
4630.004883 71.647 -167.7595
4630.371094 71.357 59.0812
4630.737305 71.139 -73.2843
4631.103516 70.988 153.6845
4631.469727 70.579 20.5918
4631.835938 70.061 -110.4531
4632.202148 69.810 118.9789
4632.568359 69.626 -12.9066
4632.934570 69.363 -144.4150
4633.300781 69.152 84.9885
4633.666992 68.937 -45.2285
4634.033203 68.757 -175.2016
4634.399414 68.623 53.8426
4634.765625 68.378 -77.4913
4635.131836 68.167 152.1187
4635.498047 68.001 21.6797
4635.864258 67.661 -108.3272
4636.230469 67.336 122.6833
4636.596680 67.099 -6.9461
4636.962891 66.813 -136.4482
4637.329102 66.647 95.2146
4637.695312 66.548 -32.3768
4638.061523 66.528 -158.0766
4638.427734 66.901 76.3737
4638.793945 67.377 -51.5393
4639.160156 67.752 -179.8398
4639.526367 68.345 52.1001
4639.892578 69.142 -77.8482
4640.258789 69.823 150.3269
4640.625000 70.368 18.1011
4640.991211 70.913 -114.3669
4641.357422 71.417 112.6853
4641.723633 71.830 -20.1867
4642.089844 72.188 -153.0767
4642.456055 72.428 73.6600
4642.822266 72.542 -59.3896
4643.188477 72.651 168.0424
4643.554688 72.801 35.8169
4643.920898 73.024 -96.1482
4644.287109 73.290 131.4767
4644.653320 73.475 -1.1282
4645.019531 73.664 -133.1659
4645.385742 73.987 94.4932
4645.751953 74.267 -38.9553
4646.118164 74.367 -172.3913
4646.484375 74.447 55.1632
4646.850586 74.679 -77.3097
4647.216797 74.898 149.1664
4647.583008 74.950 15.7131
4647.949219 74.984 -117.1038
4648.315430 75.010 109.6002
4648.681641 74.913 -23.6439
4649.047852 74.872 -156.2163
4649.414062 74.882 70.7978
4649.780273 74.759 -61.6865
4650.146484 74.707 166.9973
4650.512695 74.734 35.0916
4650.878906 74.671 -96.6934
4651.245117 74.773 132.1999
4651.611328 74.993 -0.0134
4651.977539 75.058 -132.2997
4652.343750 75.150 96.3955
4652.709961 75.350 -35.3807
4653.076172 75.536 -167.8715
4653.442383 75.709 59.1832
4653.808594 75.808 -73.8775
4654.174805 75.883 153.6566
4654.541016 75.984 21.0027
4654.907227 75.963 -111.8998
4655.273438 75.921 115.8551
4655.639648 75.976 -16.6085
4656.005859 75.977 -149.1278
4656.372070 76.037 79.4019
4656.738281 76.254 -52.3609
4657.104492 76.387 175.1541
4657.470703 76.465 43.1210
4657.836914 76.661 -89.1301
4658.203125 76.872 137.6288
4658.569336 77.016 4.1934
4658.935547 77.163 -129.0020
4659.301758 77.326 97.6292
4659.667969 77.445 -36.1296
4660.034180 77.501 -170.1396
4660.400391 77.504 55.6742
4660.766602 77.448 -78.3631
4661.132812 77.394 148.0944
4661.499023 77.386 14.5175
4661.865234 77.328 -119.4163
4662.231445 77.190 106.7672
4662.597656 77.018 -26.8359
4662.963867 76.817 -160.1476
4663.330078 76.644 66.7294
4663.696289 76.456 -66.8415
4664.062500 76.162 159.6997
4664.428711 75.878 26.9070
4664.794922 75.591 -105.7372
4665.161133 75.219 122.5859
4665.527344 74.968 -8.1556
4665.893555 74.796 -139.8388
4666.259766 74.527 88.2183
4666.625977 74.356 -43.1141
4666.992188 74.311 -174.6549
4667.358398 74.266 53.8117
4667.724609 74.184 -77.9926
4668.090820 73.917 150.0963
4668.457031 73.635 19.3430
4668.823242 73.584 -111.5857
4669.189453 73.517 116.7553
4669.555664 73.410 -13.8997
4669.921875 73.410 -144.1961
4670.288086 73.410 85.2898
4670.654297 73.522 -45.1542
4671.020508 73.771 -176.7030
4671.386719 73.952 51.0754
4671.752930 74.105 -80.8371
4672.119141 74.274 146.8385
4672.485352 74.377 13.7794
4672.851562 74.405 -119.7601
4673.217773 74.350 106.6030
4673.583984 74.233 -26.6584
4673.950195 74.061 -159.7502
4674.316406 73.799 67.4631
4674.682617 73.568 -64.7709
4675.048828 73.416 162.8987
4675.415039 73.214 30.8690
4675.781250 72.981 -99.9867
4676.147461 72.774 129.9250
4676.513672 72.606 0.1185
4676.879883 72.537 -130.0197
4677.246094 72.528 99.3057
4677.612305 72.610 -31.2867
4677.978516 72.814 -162.1885
4678.344727 72.994 66.6095
4678.710938 73.195 -64.1434
4679.077148 73.535 164.8373
4679.443359 73.922 32.8335
4679.809570 74.286 -99.9692
4680.175781 74.603 126.4114
4680.541992 74.845 -7.8292
4680.908203 75.046 -142.3871
4681.274414 75.210 82.7490
4681.640625 75.278 -52.2385
4682.006836 75.232 172.9328
4682.373047 75.113 38.2009
4682.739258 74.956 -96.8509
4683.105469 74.709 127.7699
4683.471680 74.358 -7.0843
4683.837891 74.014 -141.1982
4684.204102 73.669 84.3385
4684.570312 73.149 -50.6397
4684.936523 72.460 175.0774
4685.302734 71.795 41.8844
4685.668945 71.185 -91.0894
4686.035156 70.454 136.1466
4686.401367 69.619 4.5070
4686.767578 68.861 -126.8200
4687.133789 68.018 100.8950
4687.500000 66.899 -30.5978
4687.866211 65.746 -159.8775
4688.232422 64.593 71.8644
4688.598633 63.265 -53.9017
4688.964844 62.242 -175.7058
4689.331055 61.759 63.0689
4689.697266 61.462 -57.8746
4690.063477 61.575 -176.9596
4690.429688 62.462 62.8240
4690.795898 63.679 -62.1570
4691.162109 64.663 170.3774
4691.528320 65.648 43.1511
4691.894531 66.745 -85.7146
4692.260742 67.575 144.0781
4692.626953 68.331 14.7078
4692.993164 69.317 -115.8120
4693.359375 70.207 111.4381
4693.725586 70.914 -21.4587
4694.091797 71.622 -154.5853
4694.458008 72.217 71.3312
4694.824219 72.699 -62.5678
4695.190430 73.259 163.4493
4695.556641 73.726 28.7763
4695.922852 73.989 -104.9270
4696.289062 74.298 122.2370
4696.655273 74.588 -11.6877
4697.021484 74.722 -145.7458
4697.387695 74.984 80.7580
4697.753906 75.363 -53.8002
4698.120117 75.547 171.2912
4698.486328 75.622 37.3476
4698.852539 75.716 -96.6788
4699.218750 75.741 128.8972
4699.584961 75.736 -5.2324
4699.951172 75.726 -139.0421
4700.317383 75.686 87.6794
4700.683594 75.656 -45.5401
4701.049805 75.548 -179.1348
4701.416016 75.406 47.7690
4701.782227 75.387 -85.3182
4702.148438 75.326 141.0247
4702.514648 75.173 8.0593
4702.880859 75.108 -124.5920
4703.247070 75.032 102.1206
4703.613281 74.881 -30.8557
4703.979492 74.756 -163.4006
4704.345703 74.605 64.1169
4704.711914 74.426 -68.0279
4705.078125 74.263 159.9153
4705.444336 74.110 28.1807
4705.810547 74.045 -103.1669
4706.176758 74.014 125.3023
4706.542969 73.977 -6.1865
4706.909180 74.007 -138.1388
4707.275391 74.008 89.1987
4707.641602 73.994 -42.9828
4708.007812 74.083 -174.8759
4708.374023 74.151 52.9669
4708.740234 74.178 -79.0379
4709.106445 74.264 148.6310
4709.472656 74.378 15.5519
4709.838867 74.459 -117.9128
4710.205078 74.449 108.7525
4710.571289 74.380 -24.2171
4710.937500 74.280 -157.6725
4711.303711 74.059 68.3638
4711.669922 73.823 -65.1038
4712.036133 73.660 161.4572
4712.402344 73.387 28.2173
4712.768555 73.048 -104.0523
4713.134766 72.687 123.4245
4713.500977 72.164 -8.8338
4713.867188 71.771 -139.4636
4714.233398 71.645 89.7000
4714.599609 71.444 -41.1183
4714.965820 71.245 -170.5580
4715.332031 71.109 59.9174
4715.698242 70.891 -69.5269
4716.064453 70.835 161.6112
4716.430664 71.035 31.4936
4716.796875 71.220 -100.0724
4717.163086 71.317 128.7052
4717.529297 71.537 -1.7981
4717.895508 71.841 -133.4461
4718.261719 71.898 94.2653
4718.627930 71.896 -36.7844
4718.994141 72.075 -168.5660
4719.360352 72.078 58.4328
4719.726562 71.963 -73.0499
4720.092773 72.046 156.0991
4720.458984 72.110 24.7733
4720.825195 72.182 -105.7664
4721.191406 72.449 123.3253
4721.557617 72.741 -8.7525
4721.923828 72.974 -141.3019
4722.290039 73.129 86.1741
4722.656250 73.337 -46.0148
4723.022461 73.673 -179.5371
4723.388672 73.831 45.5577
4723.754883 73.861 -88.1502
4724.121094 74.054 138.7090
4724.487305 74.175 4.5808
4724.853516 74.087 -129.3916
4725.219727 73.975 96.6522
4725.585938 73.834 -37.8608
4725.952148 73.691 -172.2165
4726.318359 73.560 53.4909
4726.684570 73.315 -80.4436
4727.050781 73.013 146.1013
4727.416992 72.644 12.1766
4727.783203 72.180 -121.7010
4728.149414 71.762 104.4681
4728.515625 71.187 -29.4889
4728.881836 70.400 -161.0413
4729.248047 69.825 69.1642
4729.614258 69.243 -61.7099
4729.980469 68.490 168.7242
4730.346680 68.087 40.5680
4730.712891 67.895 -88.7651
4731.079102 67.646 142.3207
4731.445312 67.501 14.2971
4731.811523 67.468 -113.7048
4732.177734 67.571 117.6866
4732.543945 67.704 -12.2154
4732.910156 67.798 -142.4523
4733.276367 67.960 87.1048
4733.642578 68.115 -44.0313
4734.008789 68.172 -175.5718
4734.375000 68.065 52.9967
4734.741211 67.875 -77.0449
4735.107422 67.885 153.8098
4735.473633 67.992 23.7914
4735.839844 67.989 -106.2857
4736.206055 67.985 124.6515
4736.572266 68.171 -3.7078
4736.938477 68.612 -132.9724
4737.304688 69.034 96.0509
4737.670898 69.327 -34.9800
4738.037109 69.665 -165.9619
4738.403320 69.953 62.5166
4738.769531 70.228 -68.5381
4739.135742 70.655 159.9203
4739.501953 71.036 27.3238
4739.868164 71.395 -104.9821
4740.234375 71.877 122.1260
4740.600586 72.258 -11.8852
4740.966797 72.491 -145.3891
4741.333008 72.778 81.6233
4741.699219 73.075 -52.0900
4742.065430 73.234 173.5638
4742.431641 73.293 39.1664
4742.797852 73.358 -95.5363
4743.164062 73.383 129.1989
4743.530273 73.307 -5.6697
4743.896484 73.231 -139.7023
4744.262695 73.130 86.1129
4744.628906 72.859 -48.2412
4744.995117 72.475 177.7583
4745.361328 72.052 44.0972
4745.727539 71.643 -88.8563
4746.093750 71.266 138.4582
4746.459961 70.716 6.2232
4746.826172 70.146 -124.0308
4747.192383 69.893 105.4739
4747.558594 69.607 -26.8213
4747.924805 69.226 -158.0429
4748.291016 69.062 71.5531
4748.657227 68.879 -59.3078
4749.023438 68.601 170.6378
4749.389648 68.404 40.8834
4749.755859 68.273 -89.1788
4750.122070 68.207 140.3903
4750.488281 68.074 9.9556
4750.854492 67.969 -119.2871
4751.220703 68.055 111.1752
4751.586914 68.168 -19.2404
4751.953125 68.428 -150.1013
4752.319336 68.698 77.4293
4752.685547 68.666 -54.5500
4753.051758 68.607 175.4292
4753.417969 68.617 45.3201
4753.784180 68.654 -85.4570
4754.150391 68.748 141.7468
4754.516602 68.531 8.1764
4754.882812 68.284 -121.9378
4755.249023 68.455 108.8557
4755.615234 68.474 -21.0261
4755.981445 68.488 -149.4128
4756.347656 68.666 80.2098
4756.713867 68.563 -50.8077
4757.080078 68.782 -179.8793
4757.446289 69.355 48.6623
4757.812500 69.611 -83.1571
4758.178711 69.982 146.7270
4758.544922 70.485 14.5808
4758.911133 70.772 -118.2595
4759.277344 71.207 109.3044
4759.643555 71.676 -24.7205
4760.009766 71.856 -158.6073
4760.375977 71.963 68.5704
4760.742188 72.038 -64.7679
4761.108398 72.036 161.5496
4761.474609 72.072 27.4393
4761.840820 72.030 -106.9930
4762.207031 71.917 119.6319
4762.573242 71.868 -13.2256
4762.939453 71.781 -146.2433
4763.305664 71.700 81.0667
4763.671875 71.673 -51.9176
4764.038086 71.565 175.1030
4764.404297 71.462 42.5477
4764.770508 71.352 -90.9130
4765.136719 71.082 135.3626
4765.502930 70.892 2.4683
4765.869141 70.817 -131.0108
4766.235352 70.493 95.7951
4766.601562 70.067 -35.1312
4766.967773 69.779 -166.1517
4767.333984 69.285 61.6600
4767.700195 68.661 -68.6761
4768.066406 68.413 162.7195
4768.432617 68.415 33.6664
4768.798828 68.399 -95.3936
4769.165039 68.376 135.6368
4769.531250 68.433 6.3968
4769.897461 68.727 -124.0395
4770.263672 69.127 103.5871
4770.629883 69.446 -29.2063
4770.996094 69.719 -161.5049
4771.362305 69.921 66.1336
4771.728516 70.019 -66.7541
4772.094727 69.985 159.4354
4772.460938 69.809 25.4689
4772.827148 69.666 -108.0948
4773.193359 69.501 117.9599
4773.559570 69.110 -15.1170
4773.925781 68.716 -146.3806
4774.291992 68.370 82.3894
4774.658203 67.940 -48.4485
4775.024414 67.628 -179.1115
4775.390625 67.249 49.4677
4775.756836 66.845 -80.0435
4776.123047 66.864 150.7346
4776.489258 66.808 19.8927
4776.855469 66.617 -108.8943
4777.221680 66.740 122.6163
4777.587891 66.772 -7.2633
4777.954102 66.807 -136.6166
4778.320312 66.945 92.3082
4778.686523 66.800 -39.0343
4779.052734 66.807 -168.2995
4779.418945 67.076 61.4088
4779.785156 67.223 -69.1938
4780.151367 67.475 160.3304
4780.517578 67.642 28.1516
4780.883789 67.570 -103.4425
4781.250000 67.610 125.9158
4781.616211 67.613 -4.9542
4781.982422 67.527 -134.3594
4782.348633 67.597 96.6905
4782.714844 67.652 -32.9148
4783.081055 67.790 -161.9666
4783.447266 68.214 68.7212
4783.813477 68.778 -61.4530
4784.179688 69.323 167.6170
4784.545898 69.702 36.1092
4784.912109 69.993 -95.5798
4785.278320 70.347 131.6346
4785.644531 70.660 -2.4400
4786.010742 70.844 -136.1700
4786.376953 70.979 91.5426
4786.743164 71.165 -40.3159
4787.109375 71.245 -173.2525
4787.475586 71.117 54.0524
4787.841797 71.165 -77.2547
4788.208008 71.461 150.7654
4788.574219 71.608 18.5467
4788.940430 71.696 -112.7765
4789.306641 71.791 115.0287
4789.672852 71.796 -17.5426
4790.039062 72.003 -149.7838
4790.405273 72.337 77.1270
4790.771484 72.513 -55.5735
4791.137695 72.617 172.3806
4791.503906 72.600 39.9032
4791.870117 72.576 -92.5366
4792.236328 72.729 133.8557
4792.602539 72.759 -0.5819
4792.968750 72.713 -133.3413
4793.334961 72.762 93.8485
4793.701172 72.523 -39.8252
4794.067383 72.125 -172.0269
4794.433594 71.913 55.8612
4794.799805 71.609 -76.4258
4795.166016 71.335 153.1673
4795.532227 71.202 22.6342
4795.898438 70.876 -107.5805
4796.264648 70.710 124.0630
4796.630859 70.831 -5.1962
4796.997070 70.938 -134.4975
4797.363281 71.294 96.6503
4797.729492 71.713 -34.0422
4798.095703 71.930 -164.7881
4798.461914 72.287 65.0760
4798.828125 72.781 -66.6052
4799.194336 73.148 160.6878
4799.560547 73.454 28.1844
4799.926758 73.804 -104.4956
4800.292969 74.130 122.0886
4800.659180 74.322 -11.6155
4801.025391 74.424 -144.8291
4801.391602 74.526 82.1206
4801.757812 74.555 -51.2141
4802.124023 74.467 175.8707
4802.490234 74.390 43.8034
4802.856445 74.410 -88.0845
4803.222656 74.446 139.6754
4803.588867 74.438 7.5823
4803.955078 74.493 -124.1545
4804.321289 74.608 103.5310
4804.687500 74.617 -29.0563
4805.053711 74.592 -160.8266
4805.419922 74.658 67.5574
4805.786133 74.716 -64.2372
4806.152344 74.802 164.3923
4806.518555 74.983 32.8645
4806.884766 75.160 -99.1558
4807.250977 75.299 128.6228
4807.617188 75.399 -3.6647
4807.983398 75.520 -135.6681
4808.349609 75.743 92.0332
4808.715820 75.918 -41.0415
4809.082031 75.963 -173.8199
4809.448242 76.030 53.9097
4809.814453 76.138 -78.7692
4810.180664 76.199 148.2713
4810.546875 76.242 15.6959
4810.913086 76.347 -116.4177
4811.279297 76.526 111.2320
4811.645508 76.653 -21.7370
4812.011719 76.702 -154.6677
4812.377930 76.800 72.4045
4812.744141 76.905 -61.0650
4813.110352 76.930 165.5848
4813.476562 76.943 32.7769
4813.842773 76.962 -100.0350
4814.208984 76.940 126.9653
4814.575195 76.884 -6.0883
4814.941406 76.827 -138.9590
4815.307617 76.824 88.2926
4815.673828 76.810 -44.7405
4816.040039 76.696 -177.5187
4816.406250 76.599 50.2593
4816.772461 76.556 -82.3583
4817.138672 76.455 144.8078
4817.504883 76.352 12.4625
4817.871094 76.265 -119.8165
4818.237305 76.103 108.1431
4818.603516 75.950 -23.4122
4818.969727 75.846 -155.1978
4819.335938 75.736 73.0432
4819.702148 75.695 -58.1243
4820.068359 75.741 170.9764
4820.434570 75.818 40.2167
4820.800781 75.924 -90.6866
4821.166992 76.047 138.0195
4821.533203 76.244 6.3816
4821.899414 76.508 -126.0145
4822.265625 76.708 101.2407
4822.631836 76.881 -31.2085
4822.998047 77.058 -164.1500
4823.364258 77.125 62.3631
4823.730469 77.160 -70.8162
4824.096680 77.263 155.9554
4824.462891 77.333 22.6025
4824.829102 77.373 -110.4017
4825.195312 77.417 116.4118
4825.561523 77.408 -17.0346
4825.927734 77.396 -150.3578
4826.293945 77.384 76.2619
4826.660156 77.321 -56.8414
4827.026367 77.274 170.1765
4827.392578 77.186 36.5080
4827.758789 76.991 -97.1927
4828.125000 76.828 129.5519
4828.491211 76.686 -3.8114
4828.857422 76.454 -136.8459
4829.223633 76.186 90.6817
4829.589844 75.886 -41.5751
4829.956055 75.590 -173.3282
4830.322266 75.359 55.1608
4830.688477 75.117 -76.0107
4831.054688 74.944 153.4594
4831.420898 74.850 22.4142
4831.787109 74.702 -108.7096
4832.153320 74.699 120.7948
4832.519531 74.843 -10.4397
4832.885742 74.911 -141.6592
4833.251953 75.082 87.7239
4833.618164 75.340 -44.1605
4833.984375 75.449 -176.7211
4834.350586 75.572 51.1939
4834.716797 75.781 -81.5599
4835.083008 75.881 144.9070
4835.449219 75.875 11.4534
4835.815430 75.874 -121.9398
