* Generated by rew_pipeline.py (source UUID a5e9af94-77a9-4614-b030-74790d74babe, calibrated to its own SPL at 100 Hz)
* Measurement: L.nofdw.clean-fdw8
* Dated: 2026-Sep-12 16:09:58
* Note: ; Copy of L.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from R and L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY 0.0001 ms (0.03 mm, 0 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.1 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10267.822266 78.213 -0.8928
10268.188477 78.211 -133.9422
10268.554688 78.101 94.2985
10268.920898 77.932 -38.7927
10269.287109 77.862 -170.1337
10269.653320 77.923 57.9113
10270.019531 77.713 -75.9000
10270.385742 77.731 151.8009
10270.751953 77.609 19.7341
10271.118164 77.645 -112.7787
10271.484375 77.463 114.6886
10271.850586 77.354 -18.8680
10272.216797 77.274 -149.7094
10272.583008 77.107 77.9395
10272.949219 76.999 -54.7309
10273.315430 76.967 173.3402
10273.681641 76.937 41.0598
10274.047852 76.839 -91.0716
10274.414062 76.658 136.9386
10274.780273 76.476 4.2563
10275.146484 76.395 -127.6326
10275.512695 76.419 100.8253
10275.878906 76.213 -31.3367
10276.245117 76.176 -163.8752
10276.611328 76.167 64.2129
10276.977539 76.100 -66.8598
10277.343750 76.139 159.5285
10277.709961 76.276 27.6904
10278.076172 76.073 -104.6685
10278.442383 76.124 123.0189
10278.808594 76.051 -9.9971
10279.174805 76.147 -141.9440
10279.541016 75.987 84.0901
10279.907227 75.941 -48.8044
10280.273438 75.860 178.7326
10280.639648 75.649 45.3417
10281.005859 75.632 -88.1383
10281.372070 75.458 138.3145
10281.738281 75.323 4.8101
10282.104492 75.052 -129.0293
10282.470703 74.648 98.6632
10282.836914 74.366 -33.9238
10283.203125 74.238 -167.1499
10283.569336 73.759 58.2653
10283.935547 73.398 -71.8640
10284.301758 72.776 154.5046
10284.667969 72.279 23.8030
10285.034180 71.788 -108.3767
10285.400391 71.357 122.1166
10285.766602 71.055 -9.4055
10286.132812 70.941 -140.3436
10286.499023 70.408 90.0643
10286.865234 70.274 -39.5824
10287.231445 70.060 -169.1196
10287.597656 70.182 59.0131
10287.963867 69.816 -73.3947
10288.330078 70.057 154.9345
10288.696289 69.684 23.4254
10289.062500 69.556 -108.1958
10289.428711 69.238 120.8236
10289.794922 69.244 -12.4981
10290.161133 68.859 -143.5252
10290.527344 68.462 84.2916
10290.893555 67.920 -48.7554
10291.259766 67.463 -179.9454
10291.625977 67.073 47.2158
10291.992188 66.289 -83.9774
10292.358398 65.681 145.3670
10292.724609 64.444 15.2158
10293.090820 63.437 -113.1712
10293.457031 61.931 125.6172
10293.823242 62.505 2.3832
10294.189453 61.984 -115.4056
10294.555664 61.657 124.5420
10294.921875 63.191 4.1936
10295.288086 63.873 -121.7333
10295.654297 65.596 104.4922
10296.020508 66.446 -21.5434
10296.386719 67.356 -157.0706
10296.752930 67.983 69.7365
10297.119141 68.632 -61.0436
10297.485352 69.137 165.2812
10297.851562 69.263 31.2673
10298.217773 69.233 -100.6539
10298.583984 69.258 126.4742
10298.950195 69.283 -5.4918
10299.316406 69.457 -138.2488
10299.682617 69.299 92.9620
10300.048828 69.201 -42.5408
10300.415039 69.253 -171.5776
10300.781250 69.265 58.4674
10301.147461 69.190 -71.9971
10301.513672 69.464 158.4451
10301.879883 69.426 28.1694
10302.246094 69.633 -100.6399
10302.612305 69.932 127.8384
10302.978516 70.477 -2.9757
10303.344727 70.766 -129.7757
10303.710938 71.470 97.2035
10304.077148 71.644 -33.5305
10304.443359 72.141 -165.8199
10304.809570 72.447 63.8245
10305.175781 73.238 -68.2991
10305.541992 73.466 157.0168
10305.908203 73.940 24.9392
10306.274414 74.374 -108.4206
10306.640625 74.483 118.9984
10307.006836 74.799 -16.4620
10307.373047 74.830 -150.4041
10307.739258 74.922 76.8280
10308.105469 75.184 -57.5505
10308.471680 75.129 170.4953
10308.837891 75.192 38.0655
10309.204102 75.194 -95.2727
10309.570312 75.154 132.0806
10309.936523 75.315 -0.0746
10310.302734 75.127 -132.4471
10310.668945 75.183 95.2633
10311.035156 75.273 -36.6168
10311.401367 75.507 -168.1651
10311.767578 75.582 59.7344
10312.133789 75.834 -72.8499
10312.500000 75.819 155.2693
10312.866211 75.997 22.2986
10313.232422 76.045 -109.5371
10313.598633 76.177 117.0209
10313.964844 76.271 -15.2120
10314.331055 76.298 -148.1936
10314.697266 76.313 78.7680
10315.063477 76.306 -54.0255
10315.429688 76.158 173.5033
10315.795898 76.311 41.2275
10316.162109 76.049 -91.4888
10316.528320 76.245 137.5268
10316.894531 76.253 4.7156
10317.260742 76.274 -126.9246
10317.626953 76.252 101.4770
10317.993164 76.338 -30.4909
10318.359375 76.431 -161.7270
10318.725586 76.605 66.2648
10319.091797 76.787 -66.6691
10319.458008 77.027 160.9275
10319.824219 77.102 28.1812
10320.190430 77.304 -105.1938
10320.556641 77.381 121.9609
10320.922852 77.427 -10.9720
10321.289062 77.368 -144.4811
10321.655273 77.316 81.7512
10322.021484 77.361 -51.8541
10322.387695 77.375 175.9317
10322.753906 77.314 43.4904
10323.120117 77.201 -88.9893
10323.486328 77.084 137.8876
10323.852539 77.027 5.2739
10324.218750 77.083 -127.0042
10324.584961 76.968 101.0369
10324.951172 76.924 -32.2012
10325.317383 76.783 -164.2057
10325.683594 76.810 63.9458
10326.049805 76.632 -69.1139
10326.416016 76.619 159.1452
10326.782227 76.468 28.2208
10327.148438 76.540 -105.2383
10327.514648 76.388 123.2394
10327.880859 76.473 -9.5401
10328.247070 76.431 -141.0035
10328.613281 76.491 87.5040
10328.979492 76.558 -44.7503
10329.345703 76.646 -176.9339
10329.711914 76.558 50.5350
10330.078125 76.579 -82.0667
10330.444336 76.608 145.9128
10330.810547 76.615 13.2864
10331.176758 76.650 -119.2039
10331.542969 76.590 108.8898
10331.909180 76.458 -23.5995
10332.275391 76.398 -155.6740
10332.641602 76.518 72.2537
10333.007812 76.365 -60.4744
10333.374023 76.491 167.6067
10333.740234 76.614 35.7052
10334.106445 76.619 -97.9001
10334.472656 76.618 129.2352
10334.838867 76.748 -2.2020
10335.205078 76.700 -134.9627
10335.571289 76.909 92.2030
10335.937500 77.003 -40.9675
10336.303711 76.817 -173.5314
10336.669922 77.046 52.8865
10337.036133 76.824 -80.4783
10337.402344 76.923 146.6657
10337.768555 76.939 12.1246
10338.134766 76.883 -120.4757
10338.500977 76.857 105.3026
10338.867188 76.723 -29.2151
10339.233398 76.711 -162.8458
10339.599609 76.532 62.6683
10339.965820 76.298 -71.5669
10340.332031 76.112 153.7516
10340.698242 75.872 19.1152
10341.064453 75.354 -114.6228
10341.430664 74.897 109.2132
10341.796875 74.241 -24.6724
10342.163086 73.736 -157.4674
10342.529297 73.111 68.8182
10342.895508 72.411 -63.0481
10343.261719 71.510 165.1263
10343.627930 70.855 33.9479
10343.994141 70.245 -96.8066
10344.360352 69.281 131.7800
10344.726562 68.663 3.6209
10345.092773 68.266 -127.3224
10345.458984 67.525 106.6085
10345.825195 66.724 -24.5052
10346.191406 66.303 -149.8882
10346.557617 65.742 80.6557
10346.923828 64.979 -43.6109
10347.290039 64.921 -171.0774
10347.656250 64.620 62.9832
10348.022461 64.214 -62.5231
10348.388672 65.040 174.2067
10348.754883 65.170 50.5747
10349.121094 65.586 -73.4264
10349.487305 66.580 154.8268
10349.853516 67.670 27.6386
10350.219727 68.627 -103.6033
10350.585938 69.180 127.3302
10350.952148 69.757 -7.1762
10351.318359 70.194 -141.0873
10351.684570 70.844 85.8621
10352.050781 70.993 -48.4319
10352.416992 71.281 176.4365
10352.783203 71.339 43.4098
10353.149414 71.218 -89.4869
10353.515625 71.322 136.5546
10353.881836 71.008 2.9532
10354.248047 71.177 -128.6447
10354.614258 70.715 99.5054
10354.980469 70.319 -30.4506
10355.346680 70.118 -163.0559
10355.712891 70.162 68.3473
10356.079102 70.142 -61.8534
10356.445312 70.297 169.3429
10356.811523 70.354 39.3718
10357.177734 70.609 -89.7030
10357.543945 70.601 139.2795
10357.910156 71.001 8.3385
10358.276367 71.424 -123.4580
10358.642578 71.431 106.9502
10359.008789 71.823 -25.0335
10359.375000 72.110 -157.7600
10359.741211 72.218 72.0276
10360.107422 72.442 -60.8285
10360.473633 72.664 167.9536
10360.839844 72.927 36.1641
10361.206055 73.117 -96.2728
10361.572266 73.469 133.0726
10361.938477 73.496 0.0272
10362.304688 73.873 -132.8519
10362.670898 73.964 93.8839
10363.037109 74.162 -38.0208
10363.403320 74.277 -170.5174
10363.769531 74.480 56.5233
10364.135742 74.517 -75.3680
10364.501953 74.617 151.2778
10364.868164 74.580 18.7582
10365.234375 74.737 -115.0865
10365.600586 74.700 113.9468
10365.966797 74.592 -18.9333
10366.333008 74.648 -151.4956
10366.699219 74.626 75.9948
10367.065430 74.695 -55.6123
10367.431641 74.768 172.7274
10367.797852 74.621 41.8503
10368.164062 74.864 -89.5129
10368.530273 75.066 139.2209
10368.896484 75.218 7.3130
10369.262695 75.498 -125.1519
10369.628906 75.491 101.7802
10369.995117 75.787 -29.5686
10370.361328 75.861 -163.3814
10370.727539 75.981 63.4534
10371.093750 75.963 -69.3628
10371.459961 76.010 156.9545
10371.826172 76.227 24.4625
10372.192383 76.222 -108.0110
10372.558594 76.189 119.3050
10372.924805 75.982 -13.9404
10373.291016 76.177 -146.3306
10373.657227 76.137 80.8193
10374.023438 76.017 -50.9274
10374.389648 76.036 175.8284
10374.755859 76.083 43.6450
10375.122070 76.006 -88.8389
10375.488281 75.998 138.9587
10375.854492 76.005 6.6910
10376.220703 75.936 -125.5606
10376.586914 75.830 101.2112
10376.953125 75.805 -30.2247
10377.319336 75.788 -161.8292
10377.685547 75.809 66.2777
10378.051758 75.716 -65.6153
10378.417969 75.760 162.0201
10378.784180 75.968 29.5010
10379.150391 75.814 -102.0670
10379.516602 75.943 125.3189
10379.882812 76.042 -7.3250
10380.249023 76.167 -140.4725
10380.615234 76.041 86.7534
10380.981445 76.122 -45.0491
10381.347656 75.987 -178.5471
10381.713867 76.105 48.9082
10382.080078 76.042 -83.4249
10382.446289 75.986 143.6149
10382.812500 75.781 10.9191
10383.178711 75.595 -121.0833
10383.544922 75.679 105.5511
10383.911133 75.592 -25.6956
10384.277344 75.508 -158.1235
10384.643555 75.392 69.6594
10385.009766 75.424 -63.2759
10385.375977 75.419 164.9197
10385.742188 75.444 32.9182
10386.108398 75.262 -98.9065
10386.474609 75.242 128.5979
10386.840820 75.157 -3.4854
10387.207031 75.023 -135.6022
10387.573242 75.033 92.1225
10387.939453 75.119 -40.7393
10388.305664 75.002 -172.6564
10388.671875 74.913 53.5981
10389.038086 74.791 -77.7825
10389.404297 74.820 149.4566
10389.770508 74.531 18.0411
10390.136719 74.440 -114.1843
10390.502930 74.347 113.4791
10390.869141 74.173 -18.9749
10391.235352 74.274 -151.6108
10391.601562 74.115 76.6438
10391.967773 74.036 -56.6495
10392.333984 73.961 171.4921
10392.700195 73.858 38.6544
10393.066406 73.643 -93.4799
10393.432617 73.421 134.1111
10393.798828 73.390 1.2605
10394.165039 73.291 -131.7105
10394.531250 72.842 95.9348
10394.897461 72.839 -34.9068
10395.263672 72.622 -167.4322
10395.629883 72.265 61.3064
10395.996094 72.183 -71.4479
10396.362305 71.663 156.6614
10396.728516 71.639 24.9784
10397.094727 71.358 -107.6342
10397.460938 71.071 121.3399
10397.827148 70.885 -10.9779
10398.193359 70.377 -141.3741
10398.559570 69.924 87.8665
10398.925781 70.056 -42.4493
10399.291992 69.552 -172.4493
10399.658203 69.132 58.4800
10400.024414 68.927 -71.3779
10400.390625 68.423 159.5950
10400.756836 68.535 29.6433
10401.123047 68.296 -99.1278
10401.489258 68.296 131.4991
10401.855469 68.235 3.0970
10402.221680 68.470 -124.3891
10402.587891 68.523 104.5904
10402.954102 68.386 -25.2890
10403.320312 68.649 -152.2202
10403.686523 68.732 78.4260
10404.052734 68.963 -51.3763
10404.418945 69.248 178.5064
10404.785156 69.543 49.5696
10405.151367 69.916 -81.2714
10405.517578 70.306 149.6320
10405.883789 71.093 18.3084
10406.250000 71.408 -112.9226
10406.616211 71.852 116.6164
10406.982422 72.064 -16.9474
10407.348633 72.465 -149.2609
10407.714844 73.024 77.4924
10408.081055 73.294 -54.6523
10408.447266 73.643 171.6638
10408.813477 73.654 37.3672
10409.179688 74.038 -94.7499
10409.545898 74.053 130.4573
10409.912109 74.108 -2.8620
10410.278320 74.034 -135.8801
10410.644531 74.018 91.3502
10411.010742 74.227 -42.4249
10411.376953 74.183 -174.3151
10411.743164 73.993 51.4143
10412.109375 73.992 -81.5885
10412.475586 73.982 146.8795
10412.841797 73.811 13.3230
10413.208008 73.685 -119.3334
10413.574219 73.449 109.9454
10413.940430 73.458 -22.8700
10414.306641 73.272 -153.8516
10414.672852 73.231 75.2569
10415.039062 73.069 -56.8862
10415.405273 73.103 173.0297
10415.771484 72.930 42.6417
10416.137695 73.047 -88.5751
10416.503906 73.096 139.0763
10416.870117 73.278 8.1235
10417.236328 73.366 -122.4604
10417.602539 73.289 107.0287
10417.968750 73.599 -25.3439
10418.334961 73.682 -156.6168
10418.701172 73.957 72.3756
10419.067383 74.036 -61.8493
10419.433594 74.049 166.7117
10419.799805 74.386 34.4329
10420.166016 74.404 -98.0039
10420.532227 74.314 128.8022
10420.898438 74.374 -2.8779
10421.264648 74.348 -136.5947
10421.630859 74.188 91.8132
10421.997070 74.386 -40.9822
10422.363281 74.152 -172.4381
10422.729492 74.219 54.8390
10423.095703 74.203 -76.9408
10423.461914 74.245 152.1874
10423.828125 74.223 19.6376
10424.194336 74.275 -111.7736
10424.560547 74.235 116.1055
10424.926758 74.183 -15.8946
10425.292969 74.233 -147.7973
10425.659180 74.227 80.5459
10426.025391 74.015 -51.3360
10426.391602 74.089 177.1197
10426.757812 74.078 46.6521
10427.124023 74.167 -85.2030
10427.490234 74.077 143.4687
10427.856445 74.044 13.3948
10428.222656 74.159 -118.4738
10428.588867 74.263 109.7684
10428.955078 74.520 -20.7284
10429.321289 74.687 -152.1779
10429.687500 74.966 74.9310
10430.053711 74.939 -56.1083
10430.419922 75.210 171.8611
10430.786133 75.406 39.6684
10431.152344 75.482 -93.0522
10431.518555 75.512 134.8776
10431.884766 75.465 2.7329
10432.250977 75.582 -130.1232
10432.617188 75.685 99.2656
10432.983398 75.951 -33.7262
10433.349609 75.855 -165.0090
10433.715820 76.195 62.7303
10434.082031 76.180 -69.5230
10434.448242 76.284 158.2248
10434.814453 76.519 25.7235
10435.180664 76.680 -107.9125
10435.546875 76.751 120.8061
10435.913086 76.912 -11.8452
10436.279297 77.018 -144.6499
10436.645508 77.050 82.9988
10437.011719 77.226 -50.1548
10437.377930 77.231 176.9303
10437.744141 77.307 44.0325
10438.110352 77.383 -88.5935
10438.476562 77.464 138.9243
10438.842773 77.566 5.1778
10439.208984 77.513 -127.0264
10439.575195 77.660 100.0759
10439.941406 77.614 -33.0155
10440.307617 77.668 -165.4557
10440.673828 77.738 61.3583
10441.040039 77.821 -71.2761
10441.406250 77.837 155.5884
10441.772461 77.906 22.3597
10442.138672 77.964 -110.4094
10442.504883 77.892 116.9740
10442.871094 77.907 -16.3122
10443.237305 77.982 -149.3417
10443.603516 77.899 77.5206
10443.969727 78.017 -55.2051
10444.335938 77.862 172.1959
10444.702148 77.865 38.1320
10445.068359 77.906 -95.0161
10445.434570 77.870 131.2815
10445.800781 77.865 -1.1730
10446.166992 77.875 -135.2435
10446.533203 77.676 91.1480
10446.899414 77.552 -42.6786
10447.265625 77.481 -175.7861
10447.631836 77.307 50.7135
10447.998047 77.085 -81.8189
10448.364258 76.927 145.0796
10448.730469 76.781 11.6941
10449.096680 76.598 -119.4757
10449.462891 76.285 106.0333
10449.829102 76.005 -26.3501
10450.195312 76.002 -157.9151
10450.561523 75.770 69.9658
10450.927734 75.552 -63.5584
10451.293945 75.409 165.9684
10451.660156 75.351 32.8820
10452.026367 75.054 -99.6378
10452.392578 75.063 128.5698
10452.758789 74.881 -3.4900
10453.125000 74.807 -134.8835
10453.491211 74.390 93.3757
10453.857422 74.614 -39.5195
10454.223633 74.627 -171.5182
10454.589844 74.391 56.4657
10454.956055 74.235 -74.4468
10455.322266 74.313 152.2085
10455.688477 74.370 19.8053
10456.054688 74.405 -113.4181
10456.420898 74.305 114.9719
10456.787109 74.339 -18.6695
10457.153320 74.150 -152.4547
10457.519531 74.145 74.9985
10457.885742 74.022 -59.1890
10458.251953 73.894 166.8439
10458.618164 73.854 33.2346
10458.984375 73.838 -101.5804
10459.350586 73.167 124.2375
10459.716797 73.050 -10.6256
10460.083008 72.545 -143.7889
10460.449219 72.095 81.7602
10460.815430 71.505 -52.2838
10461.181641 70.743 173.9584
10461.547852 69.863 41.3308
10461.914062 69.225 -91.4933
10462.280273 68.631 137.0067
10462.646484 67.625 5.6154
10463.012695 66.356 -127.1484
10463.378906 65.739 104.8331
10463.745117 65.043 -26.3123
10464.111328 64.000 -147.8355
10464.477539 64.059 83.1998
10464.843750 62.920 -46.1553
10465.209961 62.388 -174.7063
10465.576172 61.485 59.3449
10465.942383 60.990 -65.6442
10466.308594 59.921 166.1653
10466.674805 60.500 46.0588
10467.041016 60.268 -78.5014
10467.407227 61.352 162.0239
10467.773438 61.605 41.4726
10468.139648 63.673 -84.4123
10468.505859 63.714 146.2643
10468.872070 64.847 16.7764
10469.238281 66.225 -113.0611
10469.604492 66.551 114.2775
10469.970703 67.644 -19.8039
10470.336914 68.741 -153.3784
10470.703125 68.866 75.4268
10471.069336 69.231 -58.0904
10471.435547 69.773 167.3476
10471.801758 70.122 35.9266
10472.167969 70.578 -98.5736
10472.534180 70.879 127.5521
10472.900391 70.965 -7.1239
10473.266602 71.364 -140.3450
10473.632812 71.482 85.2184
10473.999023 71.622 -49.4691
10474.365234 71.695 175.6435
10474.731445 71.727 42.6758
10475.097656 71.859 -92.5956
10475.463867 71.712 132.9914
10475.830078 71.710 -0.0665
10476.196289 71.388 -134.6382
10476.562500 71.227 93.6432
10476.928711 70.893 -40.8938
10477.294922 71.018 -173.2757
10477.661133 70.372 54.2047
10478.027344 70.531 -79.6541
10478.393555 70.140 149.3540
10478.759766 69.953 19.0124
10479.125977 70.130 -113.7026
10479.492188 69.814 114.5236
10479.858398 69.666 -18.9660
10480.224609 69.730 -148.9349
10480.590820 69.758 76.9918
10480.957031 69.701 -53.9294
10481.323242 69.622 172.4516
10481.689453 69.128 38.6863
10482.055664 69.438 -94.6689
10482.421875 69.217 133.5863
10482.788086 68.731 0.8718
10483.154297 68.321 -132.4976
10483.520508 68.037 94.9269
10483.886719 67.759 -38.3773
10484.252930 66.896 -169.0699
10484.619141 66.141 60.2161
10484.985352 65.851 -71.5905
10485.351562 64.975 155.9036
10485.717773 64.785 32.6282
10486.083984 64.306 -99.8586
10486.450195 63.794 134.1010
10486.816406 63.852 7.6769
10487.182617 63.501 -121.3716
10487.548828 63.218 113.8459
10487.915039 63.727 -14.5088
10488.281250 63.549 -142.4802
10488.647461 63.907 88.6577
10489.013672 63.804 -36.8724
10489.379883 64.786 -164.0619
10489.746094 65.239 64.5137
10490.112305 65.665 -63.6167
10490.478516 66.294 163.1696
10490.844727 66.880 34.3972
10491.210938 67.366 -97.5314
10491.577148 67.700 133.4702
10491.943359 68.192 2.5948
10492.309570 68.299 -130.7888
10492.675781 68.983 95.4855
10493.041992 69.214 -35.2969
10493.408203 69.415 -167.0615
10493.774414 69.847 60.4190
10494.140625 69.982 -69.7450
10494.506836 70.634 156.7455
10494.873047 70.932 24.5193
10495.239258 71.309 -109.2645
10495.605469 71.809 117.3378
10495.971680 72.028 -15.8700
10496.337891 72.390 -148.6920
10496.704102 72.649 78.0081
10497.070312 72.766 -56.9801
10497.436523 72.935 170.8998
10497.802734 73.011 37.9925
10498.168945 73.385 -96.1906
10498.535156 73.439 130.0936
10498.901367 73.697 -4.8186
10499.267578 73.822 -138.2553
10499.633789 73.868 87.6996
10500.000000 74.125 -46.4267
10500.366211 74.156 178.8634
10500.732422 74.081 45.6758
10501.098633 74.090 -88.5449
10501.464844 74.098 136.5523
10501.831055 73.862 2.8495
10502.197266 73.875 -131.0154
10502.563477 73.764 95.1997
10502.929688 73.518 -38.9100
10503.295898 73.418 -171.9304
10503.662109 73.177 53.2290
10504.028320 73.131 -79.6154
10504.394531 72.831 147.6244
10504.760742 72.904 13.5283
10505.126953 72.576 -120.1914
10505.493164 72.431 106.5589
10505.859375 72.197 -28.1021
10506.225586 72.149 -161.0189
10506.591797 71.968 65.3572
10506.958008 71.912 -68.1347
10507.324219 71.706 158.0509
10507.690430 71.295 23.8706
10508.056641 70.813 -110.0447
10508.422852 70.320 115.2532
10508.789062 69.822 -18.9924
10509.155273 69.380 -151.6249
10509.521484 68.525 73.1716
10509.887695 68.145 -59.0466
10510.253906 67.189 168.5483
10510.620117 66.377 41.3118
10510.986328 65.739 -90.2731
10511.352539 64.537 137.8349
10511.718750 64.177 13.2507
10512.084961 63.920 -118.9324
10512.451172 62.830 113.2132
10512.817383 63.038 -13.6674
10513.183594 62.377 -141.4269
10513.549805 62.682 89.1681
10513.916016 62.325 -42.7536
10514.282227 62.709 -171.6403
10514.648438 62.422 63.3238
10515.014648 62.576 -69.0824
10515.380859 61.868 155.7757
10515.747070 61.378 29.6276
10516.113281 61.741 -100.2576
10516.479492 60.899 133.0159
10516.845703 59.486 2.6264
10517.211914 59.312 -128.6010
10517.578125 59.496 109.7836
10517.944336 58.849 -17.8559
