* Generated by rew_pipeline.py (source UUID dfb65ea2-0ad3-4047-a78a-47ab03241470, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw8 B = FLX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19353.698730 71.450 11.9593
19353.881836 71.425 -54.0439
19354.064941 71.415 -119.9254
19354.248047 71.422 174.1863
19354.431152 71.427 108.1977
19354.614258 71.408 42.1220
19354.797363 71.356 -23.9673
19354.980469 71.281 -90.0215
19355.163574 71.201 -156.0641
19355.346680 71.133 137.8196
19355.529785 71.085 71.5291
19355.712891 71.048 5.0178
19355.895996 71.004 -61.6345
19356.079102 70.936 -128.1954
19356.262207 70.851 165.6401
19356.445312 70.782 100.0558
19356.628418 70.776 34.9152
19356.811523 70.846 -30.2270
19356.994629 70.950 -95.8205
19357.177734 71.021 -161.9971
19357.360840 71.012 131.4599
19357.543945 70.930 64.8880
19357.727051 70.821 -1.5132
19357.910156 70.727 -67.7724
19358.093262 70.659 -133.9987
19358.276367 70.597 159.8412
19358.459473 70.528 93.9582
19358.642578 70.471 28.5329
19358.825684 70.457 -36.5207
19359.008789 70.494 -101.5503
19359.191895 70.550 -166.8881
19359.375000 70.577 127.3904
19359.558105 70.557 61.4236
19359.741211 70.506 -4.6555
19359.924316 70.451 -70.8550
19360.107422 70.393 -137.2362
19360.290527 70.315 156.2817
19360.473633 70.202 89.9774
19360.656738 70.078 24.1462
19360.839844 69.986 -41.1690
19361.022949 69.956 -106.2575
19361.206055 69.970 -171.4929
19361.389160 69.981 122.9944
19361.572266 69.966 57.3579
19361.755371 69.949 -8.2183
19361.938477 69.977 -73.7768
19362.121582 70.067 -139.5697
19362.304688 70.187 154.2242
19362.487793 70.284 87.7205
19362.670898 70.327 21.2557
19362.854004 70.323 -44.8707
19363.037109 70.298 -110.5953
19363.220215 70.270 -176.0712
19363.403320 70.232 118.5276
19363.586426 70.182 53.1500
19363.769531 70.136 -12.1985
19363.952637 70.131 -77.6224
19364.135742 70.184 -143.3608
19364.318848 70.272 150.4136
19364.501953 70.352 83.8017
19364.685059 70.394 17.1537
19364.868164 70.407 -49.1693
19365.051270 70.424 -115.0518
19365.234375 70.465 179.3160
19365.417480 70.514 113.6429
19365.600586 70.528 47.8091
19365.783691 70.485 -18.0649
19365.966797 70.402 -83.7897
19366.149902 70.330 -149.3376
19366.333008 70.312 145.0829
19366.516113 70.352 79.1951
19366.699219 70.417 12.9003
19366.882324 70.471 -53.6465
19367.065430 70.498 -120.1669
19367.248535 70.501 173.5599
19367.431641 70.497 107.6036
19367.614746 70.492 41.9112
19367.797852 70.489 -23.6121
19367.980957 70.489 -89.0630
19368.164062 70.498 -154.5567
19368.347168 70.517 139.7646
19368.530273 70.539 73.7846
19368.713379 70.551 7.4896
19368.896484 70.543 -59.0077
19369.079590 70.520 -125.5242
19369.262695 70.501 168.1003
19369.445801 70.508 101.9346
19369.628906 70.558 35.9463
19369.812012 70.650 -29.9645
19369.995117 70.770 -95.9207
19370.178223 70.889 -162.0206
19370.361328 70.970 131.7193
19370.544434 70.978 65.4110
19370.727539 70.904 -0.7191
19370.910645 70.775 -66.4459
19371.093750 70.653 -131.7427
19371.276855 70.601 163.0807
19371.459961 70.631 97.5109
19371.643066 70.697 31.2086
19371.826172 70.730 -35.7211
19372.009277 70.692 -102.7982
19372.192383 70.603 -169.4733
19372.375488 70.526 124.5292
19372.558594 70.520 59.0278
19372.741699 70.591 -6.4534
19372.924805 70.683 -72.2881
19373.107910 70.733 -138.5182
19373.291016 70.709 155.0461
19373.474121 70.620 88.5982
19373.657227 70.499 22.2088
19373.840332 70.376 -44.1266
19374.023438 70.271 -110.3673
19374.206543 70.212 -176.4150
19374.389648 70.232 117.7426
19374.572754 70.346 51.9077
19374.755859 70.522 -14.2171
19374.938965 70.681 -80.7437
19375.122070 70.748 -147.4450
19375.305176 70.700 146.1207
19375.488281 70.580 80.3002
19375.671387 70.470 15.0386
19375.854492 70.427 -50.1619
19376.037598 70.437 -115.8662
19376.220703 70.433 177.7508
19376.403809 70.366 110.9822
19376.586914 70.240 44.3020
19376.770020 70.104 -21.9874
19376.953125 70.011 -87.9248
19377.136230 69.974 -153.7575
19377.319336 69.969 140.3523
19377.502441 69.971 74.4523
19377.685547 69.984 8.6481
19377.868652 70.029 -57.1164
19378.051758 70.109 -123.0738
19378.234863 70.185 170.5998
19378.417969 70.198 104.0167
19378.601074 70.120 37.5660
19378.784180 69.974 -28.3302
19378.967285 69.830 -93.5390
19379.150391 69.758 -158.3868
19379.333496 69.767 136.5398
19379.516602 69.807 70.8436
19379.699707 69.816 4.5628
19379.882812 69.773 -61.9574
19380.065918 69.704 -128.3609
19380.249023 69.654 165.4976
19380.432129 69.650 99.5370
19380.615234 69.679 33.6272
19380.798340 69.706 -32.2355
19380.981445 69.705 -97.9350
19381.164551 69.677 -163.3970
19381.347656 69.638 131.2701
19381.530762 69.594 65.8148
19381.713867 69.527 0.0462
19381.896973 69.419 -65.9991
19382.080078 69.285 -132.0940
19382.263184 69.175 161.9583
19382.446289 69.145 96.1088
19382.629395 69.210 30.0864
19382.812500 69.320 -36.3099
19382.995605 69.395 -102.9530
19383.178711 69.387 -169.4264
19383.361816 69.306 124.6922
19383.544922 69.216 59.5004
19383.728027 69.177 -5.3621
19383.911133 69.194 -70.4553
19384.094238 69.219 -136.0802
19384.277344 69.207 157.9021
19384.460449 69.159 91.8524
19384.643555 69.115 26.0077
19384.826660 69.108 -39.6794
19385.009766 69.131 -105.3837
19385.192871 69.143 -171.1268
19385.375977 69.120 123.2807
19385.559082 69.084 57.9954
19385.742188 69.081 -7.1437
19385.925293 69.127 -72.5849
19386.108398 69.179 -138.6591
19386.291504 69.176 154.7730
19386.474609 69.105 88.2447
19386.657715 69.025 22.2538
19386.840820 69.030 -43.1991
19387.023926 69.152 -108.6546
19387.207031 69.324 -174.6444
19387.390137 69.430 118.8517
19387.573242 69.411 52.3589
19387.756348 69.304 -13.5816
19387.939453 69.213 -78.9355
19388.122559 69.210 -144.2955
19388.305664 69.263 149.6761
19388.488770 69.275 82.9375
19388.671875 69.186 16.1317
19388.854980 69.036 -49.9337
19389.038086 68.946 -114.9705
19389.221191 69.010 -179.5553
19389.404297 69.194 115.3835
19389.587402 69.365 49.4622
19389.770508 69.420 -16.9491
19389.953613 69.360 -83.2186
19390.136719 69.274 -149.0493
19390.319824 69.260 145.2488
19390.502930 69.331 79.0894
19390.686035 69.417 12.2549
19390.869141 69.446 -54.8619
19391.052246 69.408 -121.5850
19391.235352 69.361 172.5222
19391.418457 69.377 107.3135
19391.601562 69.471 42.1968
19391.784668 69.579 -23.3348
19391.967773 69.625 -89.3511
19392.150879 69.576 -155.6002
19392.333984 69.461 138.1730
19392.517090 69.335 72.0156
19392.700195 69.241 5.7996
19392.883301 69.190 -60.5753
19393.066406 69.171 -127.0386
19393.249512 69.175 166.5942
19393.432617 69.206 100.4506
19393.615723 69.261 34.5009
19393.798828 69.321 -31.3842
19393.981934 69.353 -97.2939
19394.165039 69.331 -163.1960
19394.348145 69.251 131.0301
19394.531250 69.138 65.4915
19394.714355 69.035 0.1853
19394.897461 68.981 -65.0307
19395.080566 68.989 -130.3731
19395.263672 69.046 163.9868
19395.446777 69.119 98.0111
19395.629883 69.175 31.7901
19395.812988 69.192 -34.5294
19395.996094 69.163 -100.8181
19396.179199 69.091 -166.9887
19396.362305 68.988 127.0276
19396.545410 68.873 61.2905
19396.728516 68.783 -4.2095
19396.911621 68.752 -69.6440
19397.094727 68.783 -135.3235
19397.277832 68.833 158.5208
19397.460938 68.834 91.9805
19397.644043 68.743 25.4935
19397.827148 68.587 -40.4095
19398.010254 68.457 -105.5331
19398.193359 68.451 -170.3246
19398.376465 68.573 124.3873
19398.559570 68.732 58.1205
19398.742676 68.824 -8.8843
19398.925781 68.818 -75.9400
19399.108887 68.768 -142.4579
19399.291992 68.759 151.6287
19399.475098 68.827 85.8869
19399.658203 68.921 19.9048
19399.841309 68.959 -46.2546
19400.024414 68.909 -112.1512
19400.207520 68.823 -177.4476
19400.390625 68.784 117.6791
19400.573730 68.821 52.6311
19400.756836 68.883 -13.0254
19400.939941 68.899 -79.1657
19401.123047 68.860 -145.3138
19401.306152 68.825 148.8383
19401.489258 68.855 83.1004
19401.672363 68.943 16.9976
19401.855469 69.008 -49.6725
19402.038574 68.972 -116.5767
19402.221680 68.830 176.9037
19402.404785 68.662 111.1735
19402.587891 68.578 46.0277
19402.770996 68.620 -19.2385
19402.954102 68.734 -85.1981
19403.137207 68.829 -151.8393
19403.320312 68.858 141.2879
19403.503418 68.837 74.6494
19403.686523 68.812 8.4258
19403.869629 68.818 -57.5035
19404.052734 68.851 -123.3472
19404.235840 68.891 170.7904
19404.418945 68.922 104.9052
19404.602051 68.941 38.9844
19404.785156 68.945 -27.0202
19404.968262 68.919 -93.1003
19405.151367 68.860 -159.1213
19405.334473 68.788 135.0926
19405.517578 68.749 69.5555
19405.700684 68.779 3.9988
19405.883789 68.865 -61.9756
19406.066895 68.947 -128.5710
19406.250000 68.958 164.3779
19406.433105 68.872 97.2954
19406.616211 68.715 30.5991
19406.799316 68.550 -35.5565
19406.982422 68.431 -101.3692
19407.165527 68.364 -167.1948
19407.348633 68.308 126.7861
19407.531738 68.220 60.7185
19407.714844 68.098 -5.0807
19407.897949 67.980 -70.4238
19408.081055 67.916 -135.4552
19408.264160 67.912 159.4486
19408.447266 67.925 94.0227
19408.630371 67.899 28.3486
19408.813477 67.813 -37.2392
19408.996582 67.701 -102.4570
19409.179688 67.620 -167.3389
19409.362793 67.597 127.7675
19409.545898 67.609 62.5079
19409.729004 67.603 -3.1839
19409.912109 67.549 -69.0881
19410.095215 67.458 -134.9271
19410.278320 67.370 159.4185
19410.461426 67.319 93.8692
19410.644531 67.318 28.2729
19410.827637 67.360 -37.4651
19411.010742 67.430 -103.3672
19411.193848 67.505 -169.4209
19411.376953 67.559 124.4511
19411.560059 67.566 58.4570
19411.743164 67.531 -7.1090
19411.926270 67.506 -72.1041
19412.109375 67.553 -136.8065
19412.292480 67.681 158.1499
19412.475586 67.819 92.2822
19412.658691 67.864 25.6903
19412.841797 67.774 -41.0153
19413.024902 67.600 -107.1645
19413.208008 67.461 -172.5697
19413.391113 67.452 122.2481
19413.574219 67.548 56.5556
19413.757324 67.643 -9.8216
19413.940430 67.654 -76.3528
19414.123535 67.600 -142.3128
19414.306641 67.578 152.5658
19414.489746 67.673 87.8045
19414.672852 67.859 22.6408
19414.855957 68.031 -43.2135
19415.039062 68.105 -109.4090
19415.222168 68.085 -175.4035
19415.405273 68.044 119.0180
19415.588379 68.048 53.5621
19415.771484 68.095 -12.2394
19415.954590 68.131 -78.5238
19416.137695 68.114 -144.9725
19416.320801 68.065 148.8832
19416.503906 68.049 83.2511
19416.687012 68.121 17.9023
19416.870117 68.269 -47.5980
19417.053223 68.427 -113.4827
19417.236328 68.522 -179.6167
19417.419434 68.523 114.3532
19417.602539 68.455 48.7389
19417.785645 68.378 -16.4081
19417.968750 68.355 -81.3821
19418.151855 68.407 -146.6808
19418.334961 68.500 147.3203
19418.518066 68.578 80.6227
19418.701172 68.604 13.5931
19418.884277 68.587 -53.2696
19419.067383 68.573 -119.6385
19419.250488 68.610 174.4501
19419.433594 68.701 108.7028
19419.616699 68.800 42.9042
19419.799805 68.857 -22.8806
19419.982910 68.863 -88.4464
19420.166016 68.853 -153.7596
19420.349121 68.859 140.9052
19420.532227 68.867 75.2029
19420.715332 68.831 9.0935
19420.898438 68.729 -57.0803
19421.081543 68.604 -122.9100
19421.264648 68.538 171.6437
19421.447754 68.581 106.1437
19421.630859 68.692 40.1129
19421.813965 68.787 -26.4641
19421.997070 68.818 -93.1579
19422.180176 68.817 -159.5368
19422.363281 68.852 134.4119
19422.546387 68.952 68.2895
19422.729492 69.072 1.7613
19422.912598 69.141 -65.0363
19423.095703 69.134 -131.5973
19423.278809 69.100 162.4942
19423.461914 69.116 97.1585
19423.645020 69.210 31.8679
19423.828125 69.329 -33.8334
19424.011230 69.398 -99.9316
19424.194336 69.389 -166.0677
19424.377441 69.342 128.0548
19424.560547 69.321 62.3795
19424.743652 69.358 -3.4339
19424.926758 69.429 -69.6679
19425.109863 69.490 -136.3120
19425.292969 69.514 156.8696
19425.476074 69.500 90.1370
19425.659180 69.465 23.6453
19425.842285 69.431 -42.5774
19426.025391 69.416 -108.6189
19426.208496 69.431 -174.6716
19426.391602 69.461 119.0495
19426.574707 69.470 52.4799
19426.757812 69.425 -14.1721
19426.940918 69.330 -80.5257
19427.124023 69.243 -146.3490
19427.307129 69.225 148.1441
19427.490234 69.274 82.4138
19427.673340 69.309 16.1375
19427.856445 69.244 -50.4264
19428.039551 69.070 -116.6485
19428.222656 68.881 177.8678
19428.405762 68.802 112.7493
19428.588867 68.856 47.0609
19428.771973 68.934 -19.7314
19428.955078 68.910 -87.2023
19429.138184 68.758 -154.3378
19429.321289 68.584 139.6538
19429.504395 68.538 74.6119
19429.687500 68.664 9.5054
19429.870605 68.838 -56.4728
19430.053711 68.904 -123.1539
19430.236816 68.807 170.2539
19430.419922 68.623 104.3775
19430.603027 68.479 39.1095
19430.786133 68.430 -26.2639
19430.969238 68.418 -92.2558
19431.152344 68.365 -158.6559
19431.335449 68.267 135.1533
19431.518555 68.198 69.5113
19431.701660 68.227 4.1069
19431.884766 68.332 -61.6692
19432.067871 68.408 -128.0404
19432.250977 68.371 165.3568
19432.434082 68.217 99.1208
19432.617188 68.019 33.6207
19432.800293 67.871 -31.2559
19432.983398 67.826 -95.9782
19433.166504 67.873 -160.9976
19433.349609 67.968 133.4890
19433.532715 68.058 67.5254
19433.715820 68.101 1.3257
19433.898926 68.077 -64.7705
19434.082031 68.008 -130.4285
19434.265137 67.957 164.4122
19434.448242 67.982 99.3499
19434.631348 68.070 33.7712
19434.814453 68.139 -32.5822
19434.997559 68.118 -99.3527
19435.180664 68.015 -165.8598
19435.363770 67.920 128.3234
19435.546875 67.931 62.9503
19435.729980 68.050 -2.6587
19435.913086 68.174 -68.8534
19436.096191 68.200 -135.2901
19436.279297 68.112 158.7092
19436.462402 67.994 93.5217
19436.645508 67.945 28.8294
19436.828613 67.986 -36.0979
19437.011719 68.052 -101.6744
19437.194824 68.082 -167.7114
19437.377930 68.083 126.2045
19437.561035 68.109 60.2152
19437.744141 68.186 -5.9013
19437.927246 68.277 -72.3628
19438.110352 68.322 -139.0385
19438.293457 68.300 154.4640
19438.476562 68.251 88.4147
19438.659668 68.231 22.6773
19438.842773 68.256 -43.1663
19439.025879 68.286 -109.3919
19439.208984 68.279 -175.8986
19439.392090 68.229 117.6279
19439.575195 68.170 51.4093
19439.758301 68.137 -14.5594
19439.941406 68.139 -80.3909
19440.124512 68.165 -146.1366
19440.307617 68.210 148.1997
19440.490723 68.276 82.5312
19440.673828 68.351 16.6865
19440.856934 68.401 -49.4120
19441.040039 68.402 -115.6251
19441.223145 68.362 178.2824
19441.406250 68.322 112.3811
19441.589355 68.307 46.4790
19441.772461 68.295 -19.6362
19441.955566 68.236 -85.8724
19442.138672 68.117 -151.8362
19442.321777 67.989 142.7787
19442.504883 67.933 77.7619
19442.687988 67.967 12.4471
19442.871094 68.015 -53.6507
19443.054199 67.980 -120.3554
19443.237305 67.836 172.9948
19443.420410 67.655 106.9885
19443.603516 67.552 41.6433
19443.786621 67.589 -23.5927
19443.969727 67.723 -89.2532
19444.152832 67.872 -155.3818
19444.335938 67.986 138.3229
19444.519043 68.064 72.1069
19444.702148 68.112 6.0035
19444.885254 68.121 -60.0074
19445.068359 68.087 -125.8282
19445.251465 68.034 168.6566
19445.434570 68.009 103.3246
19445.617676 68.021 37.8116
19445.800781 68.023 -28.0919
19445.983887 67.959 -94.1049
19446.166992 67.845 -159.6485
19446.350098 67.784 135.5174
19446.533203 67.868 70.8203
19446.716309 68.060 5.3284
19446.899414 68.209 -61.2362
19447.082520 68.198 -128.2080
19447.265625 68.049 165.4231
19447.448730 67.912 100.1093
19447.631836 67.931 35.1784
19447.814941 68.084 -30.5435
19447.998047 68.206 -97.4184
19448.181152 68.172 -164.6790
19448.364258 68.007 128.8190
19448.547363 67.876 63.5925
19448.730469 67.929 -1.0458
19448.913574 68.141 -66.3021
19449.096680 68.349 -132.5862
19449.279785 68.430 160.7011
19449.462891 68.397 94.3777
19449.645996 68.348 28.7029
19449.829102 68.356 -36.7741
19450.012207 68.389 -102.5931
19450.195312 68.378 -168.7353
19450.378418 68.310 125.2673
19450.561523 68.260 59.6942
19450.744629 68.304 -5.7800
19450.927734 68.424 -71.7398
19451.110840 68.530 -138.3115
19451.293945 68.553 154.9974
19451.477051 68.519 88.7931
19451.660156 68.515 23.1839
19451.843262 68.588 -42.3374
19452.026367 68.689 -108.3145
19452.209473 68.727 -174.7329
19452.392578 68.669 118.9000
19452.575684 68.570 53.0078
19452.758789 68.519 -12.5037
19452.941895 68.551 -78.1428
19453.125000 68.622 -144.2632
19453.308105 68.674 149.2608
19453.491211 68.697 82.7837
19453.674316 68.720 16.4672
19453.857422 68.761 -49.8229
19454.040527 68.790 -116.2241
19454.223633 68.773 177.4009
19454.406738 68.716 111.3508
19454.589844 68.676 45.6941
19454.772949 68.700 -19.9330
19454.956055 68.762 -86.0014
19455.139160 68.787 -152.5663
19455.322266 68.732 140.8164
19455.505371 68.634 74.6695
19455.688477 68.584 9.0719
19455.871582 68.637 -56.4615
19456.054688 68.756 -122.4832
19456.237793 68.857 170.9303
19456.420898 68.894 104.1417
19456.604004 68.884 37.5145
19456.787109 68.876 -28.9159
19456.970215 68.882 -95.3623
19457.153320 68.873 -161.9281
19457.336426 68.821 131.5744
19457.519531 68.741 65.4188
19457.702637 68.676 -0.3747
19457.885742 68.648 -66.1039
19458.068848 68.631 -132.0659
19458.251953 68.579 161.7493
19458.435059 68.488 95.5699
19458.618164 68.398 29.4917
19458.801270 68.345 -36.6948
19458.984375 68.311 -103.2399
19459.167480 68.247 -170.0360
19459.350586 68.139 123.4011
19459.533691 68.040 57.4937
19459.716797 68.034 -7.8929
19459.899902 68.131 -73.4027
19460.083008 68.237 -139.5034
19460.266113 68.244 154.0074
19460.449219 68.125 87.7681
19460.632324 67.961 22.2090
19460.815430 67.867 -42.9561
19460.998535 67.875 -108.5359
19461.181641 67.904 -175.0324
19461.364746 67.861 117.8300
19461.547852 67.725 50.7872
19461.730957 67.564 -15.5831
19461.914062 67.466 -81.2631
19462.097168 67.458 -146.6555
19462.280273 67.496 147.9346
19462.463379 67.535 82.5375
19462.646484 67.571 17.2476
19462.829590 67.622 -48.0965
19463.012695 67.675 -113.8314
19463.195801 67.682 179.9011
19463.378906 67.605 113.3185
19463.562012 67.461 46.7720
19463.745117 67.306 -19.5980
19463.928223 67.178 -85.9473
19464.111328 67.065 -152.4297
19464.294434 66.934 141.1190
19464.477539 66.794 75.0880
19464.660645 66.710 9.6394
19464.843750 66.739 -55.6031
19465.026855 66.856 -121.2469
19465.209961 66.961 172.5031
19465.393066 66.980 106.0076
19465.576172 66.914 39.7802
19465.759277 66.821 -26.0106
19465.942383 66.737 -91.6345
19466.125488 66.632 -157.3569
19466.308594 66.457 137.0201
19466.491699 66.238 72.0287
19466.674805 66.099 7.8474
19466.857910 66.156 -56.2527
19467.041016 66.376 -121.4042
19467.224121 66.597 171.9905
19467.407227 66.678 104.5464
19467.590332 66.594 37.2951
19467.773438 66.432 -29.0353
19467.956543 66.309 -94.4700
19468.139648 66.274 -159.6338
19468.322754 66.272 134.9622
19468.505859 66.232 69.3695
19468.688965 66.147 3.9369
19468.872070 66.075 -61.2203
19469.055176 66.067 -126.4250
19469.238281 66.110 167.8921
19469.421387 66.143 101.6492
19469.604492 66.120 35.1799
19469.787598 66.044 -31.0458
19469.970703 65.958 -96.7272
19470.153809 65.916 -161.8811
19470.336914 65.949 133.1859
19470.520020 66.046 68.0273
19470.703125 66.154 2.2771
19470.886230 66.197 -64.1303
19471.069336 66.118 -130.8681
19471.252441 65.926 162.6382
19471.435547 65.717 96.8091
19471.618652 65.621 31.4295
19471.801758 65.685 -34.3351
19471.984863 65.817 -101.1311
19472.167969 65.869 -168.7141
19472.351074 65.773 123.8855
19472.534180 65.594 57.6359
19472.717285 65.489 -7.3263
19472.900391 65.554 -71.9539
19473.083496 65.701 -137.3145
19473.266602 65.754 156.5482
19473.449707 65.634 90.5220
19473.632812 65.429 25.4876
19473.815918 65.318 -38.6528
19473.999023 65.383 -103.0681
19474.182129 65.510 -168.7488
19474.365234 65.523 124.5170
19474.548340 65.358 57.7960
19474.731445 65.101 -7.9316
19474.914551 64.914 -72.5607
19475.097656 64.879 -136.8830
19475.280762 64.924 158.3867
19475.463867 64.941 93.3536
19475.646973 64.918 28.5426
19475.830078 64.930 -35.9634
19476.013184 65.023 -100.8023
19476.196289 65.129 -166.6508
19476.379395 65.128 126.5456
19476.562500 64.969 59.5365
19476.745605 64.725 -6.8387
19476.928711 64.546 -72.3023
19477.111816 64.545 -137.3470
19477.294922 64.706 157.3528
19477.478027 64.928 91.6632
19477.661133 65.138 25.9531
19477.844238 65.327 -39.4426
19478.027344 65.508 -104.5527
19478.210449 65.666 -169.6329
19478.393555 65.766 125.1631
19478.576660 65.793 59.8708
19478.759766 65.771 -5.4830
19478.942871 65.740 -71.0510
19479.125977 65.713 -137.0549
19479.309082 65.681 156.4871
19479.492188 65.638 89.8510
19479.675293 65.611 23.3986
19479.858398 65.637 -42.7113
19480.041504 65.730 -108.5918
19480.224609 65.861 -174.4183
19480.407715 65.986 119.7732
19480.590820 66.084 54.0308
19480.773926 66.162 -11.7019
19480.957031 66.227 -77.6198
19481.140137 66.262 -143.8583
19481.323242 66.255 149.6992
19481.506348 66.221 83.3522
19481.689453 66.213 17.2970
19481.872559 66.274 -48.5775
19482.055664 66.396 -114.5481
19482.238770 66.520 179.2870
19482.421875 66.602 113.1121
19482.604980 66.644 47.1327
19482.788086 66.682 -18.7432
19482.971191 66.730 -84.8888
19483.154297 66.752 -151.5585
19483.337402 66.705 141.4478
19483.520508 66.609 74.6617
19483.703613 66.552 8.4396
19483.886719 66.629 -57.4839
19484.069824 66.828 -123.7957
19484.252930 67.023 169.1586
19484.436035 67.081 101.7794
19484.619141 66.962 34.9022
19484.802246 66.750 -30.8533
19484.985352 66.590 -95.6918
19485.168457 66.554 -160.6194
19485.351562 66.569 133.5007
19485.534668 66.512 66.7514
19485.717773 66.350 -0.0424
19485.900879 66.170 -66.0981
19486.083984 66.118 -131.4112
19486.267090 66.249 163.2015
19486.450195 66.462 96.9798
19486.633301 66.603 29.9586
19486.816406 66.585 -37.2161
19486.999512 66.436 -103.8989
19487.182617 66.255 -169.9423
19487.365723 66.125 124.2187
19487.548828 66.050 58.0226
19487.731934 65.980 -8.6609
19487.915039 65.888 -75.4786
19488.098145 65.803 -142.0127
19488.281250 65.780 151.7858
19488.464355 65.823 85.5694
19488.647461 65.866 19.0150
19488.830566 65.816 -47.7856
19489.013672 65.631 -114.3649
19489.196777 65.360 179.7326
19489.379883 65.118 114.4797
19489.562988 64.990 49.2162
19489.746094 64.950 -16.8318
19489.929199 64.892 -83.8150
19490.112305 64.729 -151.1117
19490.295410 64.464 142.2194
19490.478516 64.199 76.7622
19490.661621 64.056 12.1944
19490.844727 64.046 -52.5113
19491.027832 64.038 -118.0891
19491.210938 63.888 175.6525
19491.394043 63.558 109.5251
19491.577148 63.159 44.2035
19491.760254 62.870 -20.4984
19491.943359 62.771 -85.6108
19492.126465 62.762 -151.8933
19492.309570 62.675 141.0702
19492.492676 62.440 74.5851
19492.675781 62.158 9.8871
19492.858887 62.046 -53.0004
19493.041992 62.219 -115.6358
19493.225098 62.526 -179.6467
19493.408203 62.714 114.8009
19493.591309 62.656 48.6828
19493.774414 62.406 -16.9278
19493.957520 62.132 -81.6824
19494.140625 61.968 -146.2073
19494.323730 61.889 148.6550
19494.506836 61.766 82.9082
19494.689941 61.519 17.5086
19494.873047 61.227 -46.4362
19495.056152 61.094 -108.8025
19495.239258 61.253 -170.9775
19495.422363 61.583 125.3909
19495.605469 61.838 59.9842
19495.788574 61.859 -6.2483
19495.971680 61.670 -71.9794
19496.154785 61.454 -136.3548
19496.337891 61.448 160.2557
19496.520996 61.737 96.3771
19496.704102 62.169 30.8596
19496.887207 62.514 -36.1408
19497.070312 62.629 -103.5454
19497.253418 62.510 -170.0732
19497.436523 62.286 125.1641
19497.619629 62.162 62.0589
19497.802734 62.267 -0.6387
19497.985840 62.535 -64.3086
19498.168945 62.797 -129.3128
19498.352051 62.943 164.9563
19498.535156 62.986 99.3419
19498.718262 63.021 34.2786
19498.901367 63.139 -30.4660
19499.084473 63.342 -95.4775
19499.267578 63.552 -161.0806
19499.450684 63.687 132.9080
19499.633789 63.726 66.9178
19499.816895 63.715 1.2121
19500.000000 63.720 -64.3433
19500.183105 63.767 -130.1437
19500.366211 63.830 163.5543
19500.549316 63.869 96.8910
19500.732422 63.877 30.2943
19500.915527 63.893 -35.8445
19501.098633 63.972 -101.4470
19501.281738 64.136 -166.7522
19501.464844 64.360 127.9484
19501.647949 64.600 62.5437
19501.831055 64.827 -2.9376
19502.014160 65.043 -68.5227
19502.197266 65.247 -134.3735
19502.380371 65.420 159.3589
19502.563477 65.528 92.7416
19502.746582 65.562 26.0875
19502.929688 65.554 -40.2528
19503.112793 65.565 -106.1824
19503.295898 65.631 -171.9557
19503.479004 65.728 122.0971
19503.662109 65.785 55.9705
19503.845215 65.764 -9.9371
19504.028320 65.703 -75.1707
19504.211426 65.706 -139.7439
19504.394531 65.845 155.6520
19504.577637 66.080 90.1756
19504.760742 66.290 23.5947
19504.943848 66.385 -43.5862
19505.126953 66.367 -110.5760
19505.310059 66.323 -176.8615
19505.493164 66.354 117.4352
19505.676270 66.488 51.7232
19505.859375 66.657 -14.4402
19506.042480 66.769 -80.9618
19506.225586 66.782 -147.3874
19506.408691 66.725 146.6872
19506.591797 66.661 81.3301
19506.774902 66.639 16.2821
19506.958008 66.673 -48.8071
19507.141113 66.753 -114.1911
19507.324219 66.861 179.9733
19507.507324 66.968 113.6007
19507.690430 67.030 46.7730
19507.873535 67.013 -20.1587
19508.056641 66.926 -86.6641
19508.239746 66.844 -152.3720
19508.422852 66.866 142.5342
19508.605957 67.026 77.3315
19508.789062 67.253 11.3810
19508.972168 67.428 -55.3124
19509.155273 67.489 -122.1903
19509.338379 67.467 171.3596
19509.521484 67.450 105.5237
19509.704590 67.509 39.9336
19509.887695 67.632 -25.9387
19510.070801 67.751 -92.2621
19510.253906 67.815 -158.7729
19510.437012 67.825 134.8913
19510.620117 67.819 68.8661
19510.803223 67.823 3.0253
19510.986328 67.835 -62.7863
19511.169434 67.845 -128.5740
19511.352539 67.869 165.7025
19511.535645 67.939 99.9002
19511.718750 68.055 33.6941
19511.901855 68.171 -33.1097
19512.084961 68.225 -100.2995
19512.268066 68.197 -167.3331
19512.451172 68.137 126.2901
19512.634277 68.132 60.6206
19512.817383 68.229 -4.8199
19513.000488 68.385 -70.5908
19513.183594 68.506 -136.8131
19513.366699 68.529 156.8634
19513.549805 68.465 90.8849
19513.732910 68.383 25.3801
19513.916016 68.344 -39.9794
19514.099121 68.350 -105.6915
19514.282227 68.353 -171.9739
19514.465332 68.310 121.3888
19514.648438 68.229 54.8223
19514.831543 68.167 -11.3931
19515.014648 68.189 -77.3535
19515.197754 68.306 -143.4442
19515.380859 68.466 150.0201
19515.563965 68.586 83.0855
19515.747070 68.611 16.1413
19515.930176 68.545 -50.3266
19516.113281 68.454 -116.0617
