* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
310.546875 0.000 167.7181
310.913086 0.000 167.8977
311.279297 0.000 168.0773
311.645508 0.000 168.2568
312.011719 0.000 168.4364
312.377930 0.000 168.6159
312.744141 0.000 168.7954
313.110352 0.000 168.9748
313.476562 0.000 169.1543
313.842773 0.000 169.3337
314.208984 0.000 169.5131
314.575195 0.000 169.6924
314.941406 0.000 169.8718
315.307617 0.000 170.0510
315.673828 0.000 170.2303
316.040039 -0.000 170.4096
316.406250 0.000 170.5887
316.772461 0.000 170.7679
317.138672 0.000 170.9470
317.504883 -0.000 171.1261
317.871094 0.000 171.3051
318.237305 0.000 171.4841
318.603516 0.000 171.6631
318.969727 0.000 171.8421
319.335938 0.000 172.0209
319.702148 0.000 172.1997
320.068359 0.000 172.3785
320.434570 0.000 172.5573
320.800781 0.000 172.7360
321.166992 0.000 172.9146
321.533203 0.000 173.0932
321.899414 0.000 173.2718
322.265625 0.000 173.4503
322.631836 0.000 173.6287
322.998047 0.000 173.8071
323.364258 0.000 173.9855
323.730469 0.000 174.1637
324.096680 0.000 174.3420
324.462891 0.000 174.5201
324.829102 0.000 174.6983
325.195312 0.000 174.8763
325.561523 0.000 175.0543
325.927734 0.000 175.2322
326.293945 0.000 175.4101
326.660156 0.000 175.5879
327.026367 0.000 175.7657
327.392578 0.000 175.9434
327.758789 -0.000 176.1210
328.125000 0.000 176.2986
328.491211 0.000 176.4761
