* Generated by rew_pipeline.py (source UUID 52b193c4-2b57-4908-a61b-75034b9edfea, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw6 B = FLX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8247.619629 75.343 -72.8519
8247.802734 75.414 -139.7443
8247.985840 75.471 153.2899
8248.168945 75.511 86.2572
8248.352051 75.536 19.1886
8248.535156 75.549 -47.9029
8248.718262 75.555 -115.0490
8248.901367 75.546 177.7089
8249.084473 75.513 110.3845
8249.267578 75.448 43.0653
8249.450684 75.362 -24.1530
8249.633789 75.277 -91.2679
8249.816895 75.211 -158.4062
8250.000000 75.157 134.2638
8250.183105 75.093 66.6773
8250.366211 74.991 -1.0592
8250.549316 74.845 -68.7348
8250.732422 74.670 -136.1723
8250.915527 74.488 156.6674
8251.098633 74.314 89.6904
8251.281738 74.142 22.7715
8251.464844 73.957 -44.1468
8251.647949 73.746 -111.0454
8251.831055 73.510 -177.8880
8252.014160 73.254 115.3290
8252.197266 72.979 48.5881
8252.380371 72.688 -18.1032
8252.563477 72.381 -84.6967
8252.746582 72.067 -151.1404
8252.929688 71.754 142.5767
8253.112793 71.443 76.4308
8253.295898 71.128 10.4260
8253.479004 70.800 -55.3586
8253.662109 70.465 -120.8002
8253.845215 70.143 174.1667
8254.028320 69.861 109.4646
8254.211426 69.630 44.8913
8254.394531 69.436 -19.7541
8254.577637 69.248 -84.5416
8254.760742 69.039 -149.3719
8254.943848 68.804 145.9579
8255.126953 68.569 81.6223
8255.310059 68.382 17.6111
8255.493164 68.284 -46.3608
8255.676270 68.274 -110.7384
8255.859375 68.298 -175.8204
8256.042480 68.284 118.4868
8256.225586 68.188 52.6506
8256.408691 68.030 -12.7386
8256.591797 67.889 -77.3324
8256.774902 67.857 -141.3154
8256.958008 67.964 154.6862
8257.141113 68.151 90.1103
8257.324219 68.323 24.8564
8257.507324 68.416 -40.7826
8257.690430 68.419 -106.4256
8257.873535 68.365 -171.8383
8258.056641 68.292 123.0113
8258.239746 68.234 58.0346
8258.422852 68.213 -6.8882
8258.605957 68.241 -71.8938
8258.789062 68.317 -137.1434
8258.972168 68.414 157.2477
8259.155273 68.491 91.3294
8259.338379 68.515 25.3464
8259.521484 68.486 -40.3822
8259.704590 68.438 -105.6648
8259.887695 68.417 -170.5743
8260.070801 68.445 124.6160
8260.253906 68.513 59.6565
8260.437012 68.601 -5.5259
8260.620117 68.709 -70.8899
8260.803223 68.849 -136.4474
8260.986328 69.030 157.6735
8261.169434 69.232 91.3425
8261.352539 69.418 24.5827
8261.535645 69.560 -42.4036
8261.718750 69.652 -109.3567
8261.901855 69.719 -176.1239
8262.084961 69.785 117.2548
8262.268066 69.859 50.6006
8262.451172 69.928 -16.2575
8262.634277 69.967 -83.3718
8262.817383 69.957 -150.6746
8263.000488 69.893 141.9470
8263.183594 69.785 74.5782
8263.366699 69.645 7.2471
8263.549805 69.481 -60.0600
8263.732910 69.298 -127.3703
8263.916016 69.095 165.2969
8264.099121 68.868 97.9406
8264.282227 68.613 30.5855
8264.465332 68.323 -36.7154
8264.648438 67.997 -103.8919
8264.831543 67.635 -170.8820
8265.014648 67.235 122.3498
8265.197754 66.792 55.8263
8265.380859 66.295 -10.4016
8265.563965 65.738 -76.2262
8265.747070 65.127 -141.5212
8265.930176 64.487 153.7548
8266.113281 63.840 89.4810
8266.296387 63.177 25.4666
8266.479492 62.455 -38.2627
8266.662598 61.639 -101.2073
8266.845703 60.782 -162.4710
8267.028809 60.087 138.5326
8267.211914 59.815 80.9249
8267.395020 60.004 22.5295
8267.578125 60.403 -37.9370
8267.761230 60.762 -99.9242
8267.944336 61.023 -162.1729
8268.127441 61.292 136.0206
8268.310547 61.687 74.2699
8268.493652 62.189 11.6764
8268.676758 62.664 -52.0619
8268.859863 63.004 -116.3469
8269.042969 63.228 179.7320
8269.226074 63.465 116.5874
8269.409180 63.841 53.6687
8269.592285 64.348 -10.0533
8269.775391 64.849 -75.0411
8269.958496 65.217 -140.8468
8270.141602 65.429 153.4100
8270.324707 65.572 88.3859
8270.507812 65.778 24.0366
8270.690918 66.115 -40.3355
8270.874023 66.534 -105.4046
8271.057129 66.936 -171.2337
8271.240234 67.261 122.6439
8271.423340 67.527 56.7656
8271.606445 67.797 -8.6523
8271.789551 68.129 -73.8159
8271.972656 68.526 -139.1186
8272.155762 68.951 155.1882
8272.338867 69.362 89.1006
8272.521973 69.740 22.7310
8272.705078 70.085 -43.8453
8272.888184 70.402 -110.6277
8273.071289 70.686 -177.6256
8273.254395 70.930 115.2079
8273.437500 71.131 47.9737
8273.620605 71.299 -19.2322
8273.803711 71.445 -86.3722
8273.986816 71.577 -153.4668
8274.169922 71.693 139.4496
8274.353027 71.788 72.3751
8274.536133 71.858 5.3477
8274.719238 71.902 -61.5793
8274.902344 71.927 -128.3657
8275.085449 71.938 165.0076
8275.268555 71.940 98.5481
8275.451660 71.937 32.2620
8275.634766 71.929 -33.8452
8275.817871 71.920 -99.7704
8276.000977 71.910 -165.5101
8276.184082 71.907 128.9389
8276.367188 71.921 63.5632
8276.550293 71.967 -1.6990
8276.733398 72.056 -66.9695
8276.916504 72.188 -132.3893
8277.099609 72.348 161.9607
8277.282715 72.520 96.1131
8277.465820 72.694 30.1903
8277.648926 72.875 -35.6876
8277.832031 73.080 -101.4982
8278.015137 73.316 -167.3430
8278.198242 73.573 126.6246
8278.381348 73.824 60.3141
8278.564453 74.043 -6.2396
8278.747559 74.219 -72.9067
8278.930664 74.359 -139.5525
8279.113770 74.490 153.8738
8279.296875 74.635 87.3083
8279.479980 74.803 20.6187
8279.663086 74.987 -46.3035
8279.846191 75.167 -113.4747
8280.029297 75.325 179.1827
8280.212402 75.453 111.7904
8280.395508 75.554 44.4534
8280.578613 75.638 -22.7812
8280.761719 75.716 -89.9300
8280.944824 75.792 -157.0487
8281.127930 75.866 135.8073
8281.311035 75.933 68.6140
8281.494141 75.987 1.3843
8281.677246 76.026 -65.8502
8281.860352 76.050 -133.0664
8282.043457 76.059 159.7355
8282.226562 76.053 92.5406
8282.409668 76.029 25.3387
8282.592773 75.988 -41.8666
8282.775879 75.936 -109.0733
8282.958984 75.880 -176.3038
8283.142090 75.825 116.3991
8283.325195 75.765 49.0171
8283.508301 75.688 -18.3905
8283.691406 75.589 -85.6829
8283.874512 75.474 -152.7105
8284.057617 75.363 140.5716
8284.240723 75.273 74.0435
8284.423828 75.197 7.4904
8284.606934 75.109 -59.2356
8284.790039 74.980 -126.1079
8284.973145 74.803 167.0297
8285.156250 74.603 100.3086
8285.339355 74.416 33.7060
8285.522461 74.258 -32.9309
8285.705566 74.117 -99.7119
8285.888672 73.964 -166.5579
8286.071777 73.789 126.7520
8286.254883 73.603 60.3795
8286.437988 73.429 -5.7427
8286.621094 73.260 -71.8589
8286.804199 73.056 -138.1331
8286.987305 72.772 155.5508
8287.170410 72.408 89.5229
8287.353516 72.019 24.0303
8287.536621 71.682 -41.0549
8287.719727 71.430 -106.1881
8287.902832 71.215 -171.6960
8288.085938 70.960 122.6187
8288.269043 70.636 57.3880
8288.452148 70.296 -6.7977
8288.635254 70.045 -69.9166
8288.818359 69.938 -132.6042
8289.001465 69.922 164.4498
8289.184570 69.899 101.1342
8289.367676 69.821 37.8556
8289.550781 69.732 -24.9933
8289.733887 69.718 -87.4730
8289.916992 69.831 -150.0561
8290.100098 70.052 146.8247
8290.283203 70.342 83.0819
8290.466309 70.682 18.8348
8290.649414 71.074 -45.8613
8290.832520 71.508 -111.0783
8291.015625 71.950 -176.8638
8291.198730 72.358 116.8884
8291.381836 72.708 50.4079
8291.564941 73.002 -16.0847
8291.748047 73.262 -82.4887
8291.931152 73.510 -148.8459
8292.114258 73.755 144.7198
8292.297363 73.993 78.0893
8292.480469 74.209 11.2100
8292.663574 74.385 -55.8830
8292.846680 74.513 -123.0790
8293.029785 74.597 169.7631
8293.212891 74.657 102.7407
8293.395996 74.717 35.8407
8293.579102 74.792 -31.0575
8293.762207 74.874 -98.0804
8293.945312 74.938 -165.2348
8294.128418 74.967 127.6270
8294.311523 74.961 60.7147
8294.494629 74.946 -5.8561
8294.677734 74.947 -72.1555
8294.860840 74.969 -138.3816
8295.043945 74.994 155.3038
8295.227051 74.999 88.8818
8295.410156 74.973 22.4329
8295.593262 74.927 -43.9843
8295.776367 74.875 -110.3981
8295.959473 74.821 -176.8664
8296.142578 74.757 116.6294
8296.325684 74.684 50.2047
8296.508789 74.618 -16.0310
8296.691895 74.582 -82.1020
8296.875000 74.583 -148.1712
8297.058105 74.600 145.6046
8297.241211 74.600 79.2188
8297.424316 74.562 12.8065
8297.607422 74.494 -53.4928
8297.790527 74.414 -119.6570
8297.973633 74.334 174.2377
8298.156738 74.248 108.1509
8298.339844 74.150 42.1697
8298.522949 74.052 -23.5625
8298.706055 73.984 -89.0142
8298.889160 73.966 -154.3402
8299.072266 73.983 140.2549
8299.255371 74.000 74.7288
8299.438477 73.995 9.2415
8299.621582 73.982 -56.0240
8299.804688 73.996 -121.0771
8299.987793 74.059 173.8599
8300.170898 74.155 108.5694
8300.354004 74.257 43.0492
8300.537109 74.358 -22.5277
8300.720215 74.479 -88.0456
8300.903320 74.647 -153.6095
8301.086426 74.852 140.5522
8301.269531 75.054 74.3428
8301.452637 75.213 7.9159
8301.635742 75.326 -58.4637
8301.818848 75.425 -124.6709
8302.001953 75.542 169.1536
8302.185059 75.679 102.7374
8302.368164 75.802 35.9480
8302.551270 75.880 -31.0814
8302.734375 75.912 -98.0759
8302.917480 75.930 -164.8543
8303.100586 75.970 128.5347
8303.283691 76.038 61.8967
8303.466797 76.110 -4.8916
8303.649902 76.155 -71.7662
8303.833008 76.166 -138.5644
8304.016113 76.157 154.8004
8304.199219 76.146 88.2598
8304.382324 76.134 21.6818
8304.565430 76.107 -44.9722
8304.748535 76.057 -111.6028
8304.931641 75.999 -178.0863
8305.114746 75.959 115.5803
8305.297852 75.950 49.2637
8305.480957 75.956 -17.1624
8305.664062 75.951 -83.6746
8305.847168 75.920 -150.1187
8306.030273 75.876 143.6322
8306.213379 75.844 77.5418
8306.396484 75.834 11.4365
8306.579590 75.832 -54.8315
8306.762695 75.821 -121.2617
8306.945801 75.799 172.2521
8307.128906 75.778 105.7842
8307.312012 75.773 39.3019
8307.495117 75.781 -27.2664
8307.678223 75.785 -93.9132
8307.861328 75.771 -160.5329
8308.044434 75.746 132.9674
8308.227539 75.722 66.5514
8308.410645 75.699 0.0765
8308.593750 75.654 -66.5489
8308.776855 75.566 -133.2401
8308.959961 75.438 160.2101
8309.143066 75.305 93.9325
8309.326172 75.207 27.8248
8309.509277 75.151 -38.3764
8309.692383 75.099 -104.8257
8309.875488 75.007 -171.3818
8310.058594 74.860 122.3029
8310.241699 74.692 56.5006
8310.424805 74.556 -8.8356
8310.607910 74.476 -74.0437
8310.791016 74.428 -139.4396
8310.974121 74.367 154.9591
8311.157227 74.277 89.3938
8311.340332 74.184 24.0961
8311.523438 74.138 -40.9418
8311.706543 74.161 -105.9534
8311.889648 74.240 -171.1677
8312.072754 74.338 123.3737
8312.255859 74.436 57.7804
8312.438965 74.530 -7.8432
8312.622070 74.628 -73.4859
8312.805176 74.731 -139.1943
8312.988281 74.839 155.0011
8313.171387 74.953 89.0930
8313.354492 75.080 23.0475
8313.537598 75.222 -43.2125
8313.720703 75.367 -109.7430
8313.903809 75.497 -176.5043
8314.086914 75.602 116.6274
8314.270020 75.689 49.7600
8314.453125 75.770 -17.1098
8314.636230 75.849 -84.0847
8314.819336 75.909 -151.2471
8315.002441 75.928 141.4531
8315.185547 75.902 74.1879
8315.368652 75.848 7.1223
8315.551758 75.802 -59.7295
8315.734863 75.784 -126.5312
8315.917969 75.785 166.5124
8316.101074 75.771 99.3343
8316.284180 75.713 32.0606
8316.467285 75.604 -35.0932
8316.650391 75.468 -101.9853
8316.833496 75.336 -168.6465
8317.016602 75.223 124.7597
8317.199707 75.125 58.0807
8317.382812 75.022 -8.7087
8317.565918 74.903 -75.5134
8317.749023 74.772 -142.2164
8317.932129 74.639 151.2278
8318.115234 74.512 84.7782
8318.298340 74.385 18.3645
8318.481445 74.248 -48.0493
8318.664551 74.092 -114.4524
8318.847656 73.919 179.1770
8319.030762 73.736 112.8417
8319.213867 73.549 46.5371
8319.396973 73.362 -19.7115
8319.580078 73.184 -85.8404
8319.763184 73.029 -151.8005
8319.946289 72.913 142.3667
8320.129395 72.836 76.5189
8320.312500 72.770 10.5128
8320.495605 72.677 -55.6588
8320.678711 72.527 -121.8285
8320.861816 72.325 172.2363
8321.044922 72.114 106.6327
8321.228027 71.941 41.1828
8321.411133 71.821 -24.4811
8321.594238 71.719 -90.6208
8321.777344 71.584 -157.1645
8321.960449 71.386 136.2490
8322.143555 71.143 70.0163
8322.326660 70.898 4.3009
8322.509766 70.687 -61.0505
8322.692871 70.499 -126.3098
8322.875977 70.291 168.4327
8323.059082 70.032 103.3613
8323.242188 69.736 38.7537
8323.425293 69.453 -25.2881
8323.608398 69.234 -88.9415
8323.791504 69.093 -152.4948
8323.974609 69.015 143.9006
8324.157715 68.988 80.2684
8324.340820 69.015 16.6461
8324.523926 69.099 -47.0212
8324.707031 69.231 -110.8071
8324.890137 69.398 -174.7045
8325.073242 69.606 121.3155
8325.256348 69.870 57.1476
8325.439453 70.191 -7.4637
8325.622559 70.532 -72.7177
8325.805664 70.844 -138.5538
8325.988770 71.103 155.3170
8326.171875 71.324 89.1823
8326.354980 71.542 23.1083
8326.538086 71.777 -43.0740
8326.721191 72.010 -109.5511
8326.904297 72.202 -176.3028
8327.087402 72.336 116.9011
8327.270508 72.435 50.2932
8327.453613 72.544 -16.1215
8327.636719 72.695 -82.6029
8327.819824 72.868 -149.4543
8328.002930 73.014 143.2518
8328.186035 73.091 75.7357
8328.369141 73.097 8.3442
8328.552246 73.067 -58.6894
8328.735352 73.048 -125.3992
8328.918457 73.066 167.9536
8329.101562 73.111 101.0945
8329.284668 73.147 33.9335
8329.467773 73.150 -33.4106
8329.650879 73.116 -100.7346
8329.833984 73.064 -167.9005
8330.017090 73.016 125.0883
8330.200195 72.979 58.1224
8330.383301 72.939 -8.9036
8330.566406 72.875 -76.0023
8330.749512 72.776 -143.0954
8330.932617 72.645 149.9038
8331.115723 72.500 83.0029
8331.298828 72.353 16.1224
8331.481934 72.199 -50.8081
8331.665039 72.025 -117.7316
8331.848145 71.828 175.5432
8332.031250 71.631 109.1919
8332.214355 71.473 43.1668
8332.397461 71.368 -22.8476
8332.580566 71.277 -89.1927
8332.763672 71.130 -155.9096
8332.946777 70.880 137.3397
8333.129883 70.549 71.0292
8333.312988 70.224 5.3565
8333.496094 69.996 -60.0350
8333.679199 69.870 -125.8132
8333.862305 69.767 167.6835
8334.045410 69.595 100.7714
8334.228516 69.332 34.1465
8334.411621 69.044 -31.6736
8334.594727 68.826 -96.8001
8334.777832 68.710 -161.8978
8334.960938 68.629 132.4631
8335.144043 68.484 66.3026
8335.327148 68.237 0.0899
8335.510254 67.927 -65.7298
8335.693359 67.633 -131.0999
8335.876465 67.405 163.6697
8336.059570 67.227 98.2713
8336.242676 67.059 32.6775
8336.425781 66.874 -32.9493
8336.608887 66.664 -98.4880
8336.791992 66.412 -163.8903
8336.975098 66.093 130.9989
8337.158203 65.711 66.5339
8337.341309 65.336 3.0133
8337.524414 65.078 -59.7912
8337.707520 64.984 -122.7055
8337.890625 64.979 173.5552
8338.073730 64.935 109.0579
8338.256836 64.795 44.4882
8338.439941 64.602 -19.5180
8338.623047 64.449 -82.9114
8338.806152 64.370 -146.1584
8338.989258 64.323 150.3873
8339.172363 64.260 86.8725
8339.355469 64.205 23.6306
8339.538574 64.236 -39.3668
8339.721680 64.393 -102.5733
8339.904785 64.637 -166.3298
8340.087891 64.919 129.5023
8340.270996 65.239 65.2420
8340.454102 65.628 0.8832
8340.637207 66.071 -63.9278
8340.820312 66.484 -129.3837
8341.003418 66.778 164.8515
8341.186523 66.942 99.4464
8341.369629 67.068 34.8307
8341.552734 67.282 -29.3087
8341.735840 67.619 -93.8621
8341.918945 67.993 -159.4357
8342.102051 68.294 134.1842
8342.285156 68.489 67.7312
8342.468262 68.647 1.8040
8342.651367 68.875 -63.6410
8342.834473 69.213 -129.2464
8343.017578 69.600 164.3767
8343.200684 69.929 97.1697
8343.383789 70.138 29.5511
8343.566895 70.238 -37.9733
8343.750000 70.296 -105.1446
8343.933105 70.379 -172.0667
8344.116211 70.515 120.9526
8344.299316 70.682 53.6956
8344.482422 70.838 -13.8030
8344.665527 70.953 -81.3238
8344.848633 71.021 -148.6332
8345.031738 71.055 144.3813
8345.214844 71.070 77.6678
8345.397949 71.072 11.0600
8345.581055 71.053 -55.6161
8345.764160 70.999 -122.4468
8345.947266 70.905 170.5952
8346.130371 70.782 103.5924
8346.313477 70.654 36.5869
8346.496582 70.542 -30.4703
8346.679688 70.445 -97.6584
8346.862793 70.343 -164.9626
8347.045898 70.216 127.7856
8347.229004 70.066 60.8160
8347.412109 69.922 -5.7729
8347.595215 69.814 -72.1413
8347.778320 69.737 -138.6085
8347.961426 69.647 154.6232
8348.144531 69.491 87.6524
8348.327637 69.248 20.8059
8348.510742 68.945 -45.6055
8348.693848 68.632 -111.5143
8348.876953 68.344 -177.1247
8349.060059 68.078 117.3009
8349.243164 67.803 51.6857
8349.426270 67.501 -13.8293
8349.609375 67.182 -79.0415
8349.792480 66.874 -143.8357
8349.975586 66.604 151.8044
8350.158691 66.393 87.8605
8350.341797 66.260 24.2799
8350.524902 66.216 -39.0900
8350.708008 66.249 -102.4625
8350.891113 66.324 -165.9403
8351.074219 66.419 130.5638
8351.257324 66.546 67.1424
8351.440430 66.742 3.6299
8351.623535 67.009 -60.3836
8351.806641 67.296 -125.1890
8351.989746 67.542 169.3258
8352.172852 67.728 103.5573
8352.355957 67.888 37.8137
8352.539062 68.069 -27.9503
8352.722168 68.272 -94.0202
8352.905273 68.445 -160.5314
8353.088379 68.535 132.7526
8353.271484 68.544 66.2657
8353.454590 68.529 0.2483
8353.637695 68.558 -65.5051
8353.820801 68.642 -131.4549
8354.003906 68.730 162.1730
8354.187012 68.771 95.6052
8354.370117 68.772 29.2476
8354.553223 68.783 -36.7589
8354.736328 68.834 -102.6896
8354.919434 68.884 -168.8796
8355.102539 68.857 124.7496
8355.285645 68.724 58.7226
8355.468750 68.552 -6.4621
8355.651855 68.471 -70.9466
8355.834961 68.540 -135.5985
8356.018066 68.685 158.7965
8356.201172 68.771 92.3080
8356.384277 68.736 25.7222
8356.567383 68.635 -40.1562
8356.750488 68.593 -105.1773
8356.933594 68.682 -169.9682
8357.116699 68.850 124.7607
8357.299805 68.987 58.9362
8357.482910 69.042 -6.9652
8357.666016 69.053 -72.5157
8357.849121 69.093 -137.7781
8358.032227 69.186 156.8269
8358.215332 69.286 91.0782
8358.398438 69.347 25.2407
8358.581543 69.392 -40.2438
8358.764648 69.492 -105.2952
8358.947754 69.692 -170.3663
8359.130859 69.942 124.0289
8359.313965 70.150 57.8734
8359.497070 70.272 -8.3716
8359.680176 70.348 -74.2553
8359.863281 70.464 -139.8059
8360.046387 70.658 154.4769
8360.229492 70.886 88.1634
8360.412598 71.069 21.3445
8360.595703 71.176 -45.4903
8360.778809 71.244 -111.9275
8360.961914 71.337 -177.9983
8361.145020 71.471 115.9016
8361.328125 71.598 49.4824
8361.511230 71.665 -17.1244
8361.694336 71.671 -83.5370
8361.877441 71.681 -149.5666
8362.060547 71.765 144.5129
8362.243652 71.922 78.2100
8362.426758 72.084 11.3550
8362.609863 72.191 -55.7003
8362.792969 72.248 -122.3986
8362.976074 72.323 171.5201
8363.159180 72.478 105.7592
8363.342285 72.701 39.7537
8363.525391 72.919 -26.7701
8363.708496 73.069 -93.6040
8363.891602 73.158 -160.3609
8364.074707 73.246 133.0994
8364.257812 73.387 66.5163
8364.440918 73.574 -0.4923
8364.624023 73.752 -68.0110
8364.807129 73.880 -135.7383
8364.990234 73.963 156.7299
8365.173340 74.049 89.5408
8365.356445 74.174 22.4609
8365.539551 74.321 -44.8819
8365.722656 74.438 -112.6362
8365.905762 74.483 179.3762
8366.088867 74.464 111.4550
8366.271973 74.426 43.7382
8366.455078 74.413 -23.9126
8366.638184 74.431 -91.7499
8366.821289 74.445 -159.8620
8367.004395 74.422 131.9217
8367.187500 74.361 63.8702
8367.370605 74.288 -3.8947
8367.553711 74.229 -71.5030
8367.736816 74.181 -139.2063
8367.919922 74.115 152.8570
8368.103027 74.005 84.7582
8368.286133 73.854 16.6685
8368.469238 73.688 -51.3195
8368.652344 73.533 -119.2628
8368.835449 73.389 172.7291
8369.018555 73.237 104.6468
8369.201660 73.063 36.6127
8369.384766 72.872 -31.2403
8369.567871 72.681 -98.9182
8369.750977 72.499 -166.5884
8369.934082 72.310 125.5566
8370.117188 72.087 57.4581
8370.300293 71.808 -10.7798
8370.483398 71.478 -78.9914
8370.666504 71.120 -147.0718
8370.849609 70.758 144.9791
8371.032715 70.402 77.1014
8371.215820 70.055 9.2367
8371.398926 69.707 -58.6594
8371.582031 69.347 -126.6285
8371.765137 68.954 165.3169
8371.948242 68.504 97.2533
8372.131348 67.993 29.3476
8372.314453 67.443 -38.2613
8372.497559 66.894 -105.6368
8372.680664 66.366 -173.0752
8372.863770 65.833 119.1282
8373.046875 65.243 50.9798
8373.229980 64.572 -17.1888
8373.413086 63.860 -85.0561
8373.596191 63.182 -152.7671
8373.779297 62.556 138.9836
8373.962402 61.887 69.5098
8374.145508 61.012 -1.2418
8374.328613 59.804 -72.6577
8374.511719 58.238 -143.9176
8374.694824 56.407 145.2433
8374.877930 54.438 73.5670
8375.061035 52.326 -2.2146
8375.244141 50.009 -87.1255
8375.427246 48.277 173.7277
8375.610352 48.999 68.8702
8375.793457 51.270 -24.2486
8375.976562 53.422 -106.0518
8376.159668 55.220 178.5307
8376.342773 56.804 106.2125
8376.525879 58.219 34.9920
8376.708984 59.414 -35.8917
8376.892090 60.364 -106.3292
8377.075195 61.113 -176.0556
8377.258301 61.737 114.8165
8377.441406 62.268 45.7998
8377.624512 62.665 -23.4688
8377.807617 62.865 -92.8009
8377.990723 62.876 -161.5441
8378.173828 62.814 130.8697
8378.356934 62.849 64.2470
8378.540039 63.057 -2.4237
8378.723145 63.337 -69.9722
8378.906250 63.526 -138.1793
8379.089355 63.550 153.9739
8379.272461 63.481 87.4501
8379.455566 63.484 22.3004
8379.638672 63.646 -42.4940
8379.821777 63.884 -107.9805
8380.004883 64.044 -174.2189
8380.187988 64.070 119.4935
8380.371094 64.036 53.7418
