* Generated by rew_pipeline.py (source UUID 7d856d07-f568-4c89-a086-d78dd62d4f33, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6 B = FRX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
164.062500 72.611 -78.0794
164.245605 72.369 -144.8526
164.428711 72.125 148.4890
164.611816 71.861 81.9092
164.794922 71.565 15.4972
164.978027 71.258 -50.6494
165.161133 70.983 -116.6299
165.344238 70.757 177.2570
165.527344 70.556 110.8048
165.710449 70.334 44.1648
165.893555 70.081 -22.2458
166.076660 69.829 -88.1219
166.259766 69.615 -153.5569
166.442871 69.420 141.1096
166.625977 69.174 75.7496
166.809082 68.826 10.6441
166.992188 68.402 -53.8277
167.175293 67.989 -117.6902
167.358398 67.639 178.5441
167.541504 67.317 114.4935
167.724609 66.975 50.5094
167.907715 66.670 -12.6014
168.090820 66.579 -74.6234
168.273926 66.824 -136.6028
168.457031 67.303 160.1544
168.640137 67.791 95.4926
168.823242 68.156 30.2425
169.006348 68.418 -34.7840
169.189453 68.674 -99.4814
169.372559 68.978 -164.3971
169.555664 69.299 129.9460
169.738770 69.579 63.5413
169.921875 69.810 -3.2785
170.104980 70.033 -70.2898
170.288086 70.284 -137.5586
170.471191 70.546 154.7956
170.654297 70.769 86.9156
170.837402 70.928 19.2020
171.020508 71.051 -48.0077
171.203613 71.191 -114.7614
171.386719 71.366 178.5277
171.569824 71.537 111.4812
171.752930 71.644 44.0957
171.936035 71.672 -23.3289
172.119141 71.663 -90.5423
172.302246 71.684 -157.6210
172.485352 71.764 135.1030
172.668457 71.879 67.4062
172.851562 71.991 -0.5910
173.034668 72.090 -68.5618
173.217773 72.201 -136.2993
173.400879 72.345 156.1032
173.583984 72.504 88.3886
173.767090 72.622 20.4312
173.950195 72.653 -47.6382
174.133301 72.591 -115.5707
174.316406 72.477 176.7611
174.499512 72.364 109.2349
174.682617 72.287 41.5758
174.865723 72.248 -26.4050
175.048828 72.235 -94.6728
175.231934 72.240 -163.0399
175.415039 72.262 128.6794
175.598145 72.290 60.5880
175.781250 72.303 -7.2661
175.964355 72.282 -74.8506
176.147461 72.227 -142.1859
176.330566 72.152 150.5741
176.513672 72.074 83.1395
176.696777 71.993 15.2259
176.879883 71.897 -53.2549
177.062988 71.783 -122.1213
177.246094 71.669 168.9831
177.429199 71.584 100.3975
177.612305 71.558 32.2750
177.795410 71.594 -35.4627
177.978516 71.661 -103.0271
178.161621 71.712 -170.6142
178.344727 71.704 121.6864
178.527832 71.619 53.8942
178.710938 71.477 -13.9263
178.894043 71.328 -81.7649
179.077148 71.229 -149.7398
179.260254 71.207 141.9489
179.443359 71.239 73.2055
179.626465 71.264 4.2063
179.809570 71.228 -64.6242
179.992676 71.120 -132.8355
180.175781 70.981 159.7473
180.358887 70.870 92.8280
180.541992 70.806 25.7886
180.725098 70.757 -41.8523
180.908203 70.683 -110.1066
181.091309 70.584 -178.6037
181.274414 70.514 113.0579
181.457520 70.532 45.0082
181.640625 70.645 -22.8937
181.823730 70.800 -90.7796
182.006836 70.924 -158.5676
182.189941 70.979 133.9378
182.373047 70.976 66.7868
182.556152 70.943 -0.2424
182.739258 70.885 -67.4796
182.922363 70.795 -135.0572
183.105469 70.679 157.2058
183.288574 70.588 89.6021
183.471680 70.595 22.2142
183.654785 70.732 -45.1818
183.837891 70.953 -112.8391
184.020996 71.175 179.2838
184.204102 71.337 111.5138
184.387207 71.437 44.1748
184.570312 71.518 -22.6963
184.753418 71.621 -89.3921
184.936523 71.751 -156.2930
185.119629 71.889 136.4108
185.302734 72.022 68.7568
185.485840 72.157 0.8538
185.668945 72.298 -67.2321
185.852051 72.437 -135.4344
186.035156 72.555 156.4119
186.218262 72.648 88.5463
186.401367 72.740 21.1119
186.584473 72.859 -45.9980
186.767578 73.002 -113.0660
186.950684 73.131 179.7395
187.133789 73.204 112.5677
187.316895 73.224 45.7776
187.500000 73.257 -20.4131
187.683105 73.384 -86.2341
187.866211 73.634 -152.2683
188.049316 73.960 141.0324
188.232422 74.293 73.6834
188.415527 74.601 6.0320
188.598633 74.902 -61.6034
188.781738 75.228 -129.1705
188.964844 75.589 163.1635
189.147949 75.956 95.2478
189.331055 76.293 27.1047
189.514160 76.584 -41.1311
189.697266 76.841 -109.3777
189.880371 77.085 -177.6971
190.063477 77.323 113.7727
190.246582 77.547 44.9670
190.429688 77.748 -24.0294
190.612793 77.925 -93.0448
190.795898 78.091 -161.9491
190.979004 78.255 129.2689
191.162109 78.411 60.5356
191.345215 78.538 -8.2116
191.528320 78.614 -76.9690
191.711426 78.634 -145.6993
191.894531 78.610 145.5985
192.077637 78.559 76.8619
192.260742 78.492 8.0162
192.443848 78.416 -60.9445
192.626953 78.332 -129.9286
192.810059 78.247 161.1943
192.993164 78.166 92.5062
193.176270 78.085 24.0070
193.359375 77.985 -44.3283
193.542480 77.842 -112.4701
193.725586 77.650 179.6716
193.908691 77.428 112.1477
194.091797 77.217 44.8443
194.274902 77.044 -22.5272
194.458008 76.900 -90.2510
194.641113 76.746 -158.3757
194.824219 76.545 133.3523
195.007324 76.289 65.3375
195.190430 76.004 -2.1186
195.373535 75.722 -69.0012
195.556641 75.448 -135.5382
195.739746 75.148 158.0664
195.922852 74.780 91.8741
196.105957 74.343 26.1860
196.289062 73.897 -38.7492
196.472168 73.537 -103.0712
196.655273 73.315 -167.3178
196.838379 73.196 128.0390
197.021484 73.108 63.0374
197.204590 73.016 -1.8568
197.387695 72.953 -66.2194
197.570801 72.983 -130.0853
197.753906 73.130 166.0711
197.937012 73.346 101.7936
198.120117 73.564 37.0081
198.303223 73.751 -28.0646
198.486328 73.928 -93.2253
198.669434 74.132 -158.4890
198.852539 74.381 135.9833
199.035645 74.667 70.0802
199.218750 74.971 3.8248
199.401855 75.283 -62.7046
199.584961 75.595 -129.4697
199.768066 75.891 163.5411
199.951172 76.148 96.3951
200.134277 76.359 29.2359
200.317383 76.538 -37.8126
200.500488 76.715 -104.7763
200.683594 76.905 -171.8476
200.866699 77.097 120.7685
201.049805 77.256 53.0430
201.232910 77.358 -14.8441
201.416016 77.409 -82.6494
201.599121 77.442 -150.2643
201.782227 77.485 142.2018
201.965332 77.539 74.5356
202.148438 77.575 6.6302
202.331543 77.565 -61.4132
202.514648 77.504 -129.3730
202.697754 77.414 162.9166
202.880859 77.323 95.4554
203.063965 77.245 28.1204
203.247070 77.170 -39.1894
203.430176 77.084 -106.4628
203.613281 76.984 -173.6231
203.796387 76.881 119.3638
203.979492 76.783 52.4458
204.162598 76.687 -14.4498
204.345703 76.580 -81.3233
204.528809 76.456 -148.0918
204.711914 76.318 145.3325
204.895020 76.179 78.9676
205.078125 76.042 12.7706
205.261230 75.908 -53.2978
205.444336 75.777 -119.2496
205.627441 75.659 174.8742
205.810547 75.563 108.9564
205.993652 75.482 42.8641
206.176758 75.394 -23.4198
206.359863 75.286 -89.7431
206.542969 75.170 -155.8909
206.726074 75.076 138.2307
206.909180 75.031 72.5141
207.092285 75.027 6.7753
207.275391 75.036 -59.0505
207.458496 75.040 -124.8674
207.641602 75.044 169.4259
207.824707 75.070 103.7733
208.007812 75.123 37.9823
208.190918 75.185 -28.0884
208.374023 75.230 -94.3923
208.557129 75.257 -160.7589
208.740234 75.286 132.9218
208.923340 75.336 66.5993
209.106445 75.405 0.1502
209.289551 75.469 -66.4519
209.472656 75.507 -133.0851
209.655762 75.525 160.4006
209.838867 75.539 94.0310
210.021973 75.560 27.6945
210.205078 75.577 -38.7182
210.388184 75.575 -105.1912
210.571289 75.555 -171.6248
210.754395 75.539 122.0055
210.937500 75.547 55.5624
211.120605 75.573 -11.1410
211.303711 75.588 -78.1437
211.486816 75.574 -145.2780
211.669922 75.541 147.6781
211.853027 75.520 80.7863
212.036133 75.528 13.8879
212.219238 75.544 -53.2199
212.402344 75.518 -120.5503
212.585449 75.415 172.1178
212.768555 75.237 105.0655
212.951660 75.020 38.4066
213.134766 74.799 -27.9979
213.317871 74.582 -94.3901
213.500977 74.352 -160.8710
213.684082 74.097 132.6828
213.867188 73.834 66.4751
214.050293 73.598 0.5876
214.233398 73.407 -65.0628
214.416504 73.244 -130.5676
214.599609 73.081 164.1287
214.782715 72.903 99.1818
214.965820 72.724 34.6495
215.148926 72.561 -29.6219
215.332031 72.408 -93.8720
215.515137 72.240 -158.1847
215.698242 72.055 137.5923
215.881348 71.893 73.6727
216.064453 71.826 10.0722
216.247559 71.907 -53.4787
216.430664 72.137 -117.3411
216.613770 72.471 178.2841
216.796875 72.853 113.4079
216.979980 73.236 48.1404
217.163086 73.586 -17.4079
217.346191 73.885 -83.1496
217.529297 74.131 -149.0234
217.712402 74.336 144.9853
217.895508 74.523 78.8278
218.078613 74.709 12.4249
218.261719 74.904 -54.2619
218.444824 75.107 -121.1822
218.627930 75.319 171.7805
218.811035 75.537 104.7393
218.994141 75.757 37.7510
219.177246 75.967 -29.1872
219.360352 76.152 -96.1083
219.543457 76.299 -163.0507
219.726562 76.404 129.9495
219.909668 76.468 62.8653
220.092773 76.504 -4.3103
220.275879 76.527 -71.5648
220.458984 76.559 -138.8924
220.642090 76.614 153.6795
220.825195 76.689 86.1063
221.008301 76.759 18.3925
221.191406 76.795 -49.3547
221.374512 76.779 -116.9548
221.557617 76.718 175.7334
221.740723 76.637 108.6946
221.923828 76.554 41.7456
222.106934 76.469 -25.3241
222.290039 76.363 -92.5750
222.473145 76.226 -159.8702
222.656250 76.072 133.0011
222.839355 75.928 66.1537
223.022461 75.814 -0.4542
223.205566 75.721 -66.9133
223.388672 75.626 -133.2238
223.571777 75.520 160.6989
223.754883 75.416 94.8752
223.937988 75.333 29.1518
224.121094 75.267 -36.7050
224.304199 75.195 -102.7895
224.487305 75.100 -168.9629
224.670410 75.000 124.9992
224.853516 74.936 59.1654
225.036621 74.934 -6.6307
225.219727 74.981 -72.6044
225.402832 75.039 -138.7863
225.585938 75.086 154.9760
225.769043 75.134 88.7989
225.952148 75.204 22.5930
226.135254 75.296 -43.8550
226.318359 75.381 -110.6398
226.501465 75.438 -177.6260
226.684570 75.473 115.4030
226.867676 75.516 48.5089
227.050781 75.580 -18.4619
227.233887 75.642 -85.6756
227.416992 75.659 -153.0783
227.600098 75.614 139.5889
227.783203 75.538 72.5288
227.966309 75.480 5.6353
228.149414 75.455 -61.4518
228.332520 75.421 -128.9749
228.515625 75.325 163.2343
228.698730 75.159 95.6488
228.881836 74.977 28.6372
229.064941 74.855 -37.9115
229.248047 74.809 -104.5177
229.431152 74.772 -171.5632
229.614258 74.654 121.1218
229.797363 74.434 54.1075
229.980469 74.182 -12.1653
230.163574 74.007 -77.8686
230.346680 73.950 -143.7199
230.529785 73.946 149.7185
230.712891 73.894 82.5673
230.895996 73.757 15.4407
231.079102 73.585 -51.1215
231.262207 73.466 -117.1084
231.445312 73.443 176.9870
231.628418 73.478 110.6720
231.811523 73.501 43.8580
231.994629 73.478 -23.2351
232.177734 73.420 -90.4099
232.360840 73.352 -157.6612
232.543945 73.282 134.9285
232.727051 73.202 67.3717
232.910156 73.114 -0.2153
233.093262 73.039 -67.7843
233.276367 72.991 -135.4748
233.459473 72.948 156.5019
233.642578 72.865 88.1053
233.825684 72.704 19.5489
234.008789 72.471 -48.8653
234.191895 72.208 -117.0123
234.375000 71.951 174.9381
234.558105 71.696 106.7003
234.741211 71.400 38.1856
234.924316 71.031 -30.3947
235.107422 70.600 -98.7420
235.290527 70.157 -166.8029
235.473633 69.738 125.0949
235.656738 69.320 56.4969
235.839844 68.831 -12.7695
236.022949 68.211 -82.4549
236.206055 67.450 -152.0911
236.389160 66.593 138.6764
236.572266 65.710 69.8481
236.755371 64.838 1.0877
236.938477 63.962 -68.0162
237.121582 63.033 -137.7260
237.304688 61.993 151.8402
237.487793 60.782 80.6169
237.670898 59.326 8.6110
237.854004 57.549 -64.0093
238.037109 55.419 -137.0365
238.220215 53.014 149.0206
238.403320 50.594 71.2129
238.586426 48.837 -16.7148
238.769531 49.244 -115.2216
238.952637 51.818 150.2574
239.135742 54.594 65.3875
239.318848 56.719 -12.8475
239.501953 58.189 -86.4665
239.685059 59.244 -156.5981
239.868164 60.125 135.3252
240.051270 60.920 67.6335
240.234375 61.563 -0.5762
240.417480 61.996 -69.0555
240.600586 62.290 -137.0575
240.783691 62.620 155.7031
240.966797 63.117 88.5984
241.149902 63.735 20.7866
241.333008 64.307 -47.7514
241.516113 64.714 -116.1732
241.699219 64.971 176.4795
241.882324 65.206 110.4659
242.065430 65.532 45.0055
242.248535 65.923 -21.0485
242.431641 66.256 -88.1562
242.614746 66.450 -155.9131
242.797852 66.528 136.3625
242.980957 66.589 69.0301
243.164062 66.714 1.9490
243.347168 66.899 -65.1588
243.530273 67.089 -132.2469
243.713379 67.248 161.0422
243.896484 67.402 94.9422
244.079590 67.592 29.2153
244.262695 67.811 -36.6922
244.445801 67.994 -103.1294
244.628906 68.079 -169.9642
244.812012 68.067 123.2191
244.995117 68.017 56.7400
245.178223 68.002 -9.4009
245.361328 68.057 -75.4076
245.544434 68.168 -141.3986
245.727539 68.314 152.6923
245.910645 68.490 86.9364
246.093750 68.694 21.2333
246.276855 68.907 -44.6199
246.459961 69.088 -110.7127
246.643066 69.214 -176.9355
246.826172 69.294 116.8894
247.009277 69.365 50.8272
247.192383 69.456 -15.2082
247.375488 69.573 -81.3248
247.558594 69.707 -147.5329
247.741699 69.850 146.2242
247.924805 69.996 79.9627
248.107910 70.129 13.6486
248.291016 70.225 -52.6949
248.474121 70.271 -118.9205
248.657227 70.287 175.1366
248.840332 70.319 109.4542
249.023438 70.401 43.7577
249.206543 70.520 -22.2558
249.389648 70.636 -88.6218
249.572754 70.723 -155.0882
249.755859 70.801 138.6064
249.938965 70.906 72.4478
250.122070 71.042 6.1675
250.305176 71.165 -60.4200
250.488281 71.223 -127.1510
250.671387 71.212 166.3809
250.854492 71.192 100.4396
251.037598 71.240 34.8271
251.220703 71.373 -30.9865
251.403809 71.529 -97.3327
251.586914 71.636 -164.0186
251.770020 71.677 129.4664
251.953125 71.705 63.4738
252.136230 71.790 -2.1388
252.319336 71.950 -67.8740
252.502441 72.131 -134.0926
252.685547 72.268 159.2883
252.868652 72.342 92.6293
253.051758 72.390 26.2021
253.234863 72.459 -40.0235
253.417969 72.563 -106.2716
253.601074 72.679 -172.6716
253.784180 72.780 120.8744
253.967285 72.868 54.5472
254.150391 72.968 -11.6193
254.333496 73.095 -77.7983
254.516602 73.235 -144.1955
254.699707 73.355 149.1646
254.882812 73.434 82.4652
255.065918 73.487 15.9364
255.249023 73.549 -50.3347
255.432129 73.650 -116.4691
255.615234 73.791 177.3092
255.798340 73.947 110.8400
255.981445 74.084 44.1054
256.164551 74.178 -22.8046
256.347656 74.224 -89.7677
256.530762 74.233 -156.6841
256.713867 74.226 136.4925
256.896973 74.231 69.7417
257.080078 74.265 2.9868
257.263184 74.335 -63.8588
257.446289 74.430 -130.8299
257.629395 74.533 162.1193
257.812500 74.630 95.0890
257.995605 74.712 28.1742
258.178711 74.780 -38.5858
258.361816 74.838 -105.2234
258.544922 74.889 -171.8302
258.728027 74.933 121.4774
258.911133 74.965 54.6055
259.094238 74.979 -12.4666
259.277344 74.973 -79.6671
259.460449 74.957 -146.8757
259.643555 74.957 145.9777
259.826660 74.992 78.8313
260.009766 75.060 11.5237
260.192871 75.132 -56.0614
260.375977 75.164 -123.8681
260.559082 75.133 168.3174
260.742188 75.046 100.7209
260.925293 74.935 33.4161
261.108398 74.828 -33.7196
261.291504 74.726 -100.8693
261.474609 74.610 -168.0879
261.657715 74.470 124.7399
261.840820 74.321 57.7470
262.023926 74.188 -9.1023
262.207031 74.080 -76.0187
262.390137 73.967 -143.1774
262.573242 73.810 149.4870
262.756348 73.592 82.2516
262.939453 73.344 15.3658
263.122559 73.117 -51.1887
263.305664 72.935 -117.6895
263.488770 72.773 175.6151
263.671875 72.588 108.7621
263.854980 72.365 42.0073
264.038086 72.129 -24.4807
264.221191 71.917 -90.8428
264.404297 71.718 -157.4053
264.587402 71.480 135.6908
264.770508 71.152 68.6898
264.953613 70.739 2.0492
265.136719 70.301 -63.9417
265.319824 69.909 -129.4248
265.502930 69.576 165.1930
265.686035 69.250 99.7186
265.869141 68.883 34.4031
266.052246 68.484 -30.3260
266.235352 68.116 -94.3190
266.418457 67.828 -157.8598
266.601562 67.613 138.6786
266.784668 67.438 75.2263
266.967773 67.305 11.9116
267.150879 67.249 -51.3472
267.333984 67.274 -114.9155
267.517090 67.317 -179.0031
267.700195 67.314 116.6777
267.883301 67.270 52.6710
268.066406 67.266 -10.8194
268.249512 67.373 -74.2502
268.432617 67.562 -138.2911
268.615723 67.735 156.9111
268.798828 67.840 91.8289
268.981934 67.925 26.9909
269.165039 68.090 -37.6289
269.348145 68.379 -102.6495
269.531250 68.724 -168.6190
269.714355 69.006 124.5607
269.897461 69.158 57.5258
270.080566 69.198 -9.0343
270.263672 69.202 -74.8191
270.446777 69.248 -140.0754
270.629883 69.347 154.6707
270.812988 69.453 89.0826
270.996094 69.516 23.2102
271.179199 69.524 -42.6776
271.362305 69.507 -108.3657
271.545410 69.505 -173.8432
271.728516 69.540 120.7361
271.911621 69.604 55.2189
272.094727 69.669 -10.4075
272.277832 69.718 -76.0064
272.460938 69.757 -141.4111
272.644043 69.817 153.4071
272.827148 69.924 88.2579
273.010254 70.072 22.8579
273.193359 70.222 -42.9088
273.376465 70.338 -108.8554
273.559570 70.430 -174.6417
273.742676 70.546 119.8936
273.925781 70.738 54.5110
274.108887 70.990 -11.2475
274.291992 71.231 -77.5968
274.475098 71.388 -144.2791
274.658203 71.452 149.2197
274.841309 71.485 83.2256
275.024414 71.569 17.5545
275.207520 71.722 -48.3355
275.390625 71.884 -114.7834
275.573730 71.983 178.4149
275.756836 72.006 111.7942
275.939941 72.015 45.7156
276.123047 72.086 -19.9919
276.306152 72.233 -85.8740
276.489258 72.394 -152.2869
276.672363 72.501 140.9164
276.855469 72.545 74.1557
277.038574 72.580 7.6746
277.221680 72.662 -58.6918
277.404785 72.792 -125.2925
277.587891 72.919 167.7756
277.770996 72.999 100.8006
277.954102 73.043 34.1670
278.137207 73.100 -32.0401
278.320312 73.202 -98.1424
278.503418 73.319 -164.5449
278.686523 73.390 128.6616
278.869629 73.384 61.7260
279.052734 73.331 -5.0804
279.235840 73.292 -71.7810
279.418945 73.299 -138.6880
279.602051 73.327 153.9493
279.785156 73.328 86.2504
279.968262 73.281 18.6317
280.151367 73.216 -48.5431
280.334473 73.182 -115.2697
280.517578 73.193 178.1225
280.700684 73.206 111.3265
280.883789 73.161 44.3562
281.066895 73.034 -22.5120
281.250000 72.855 -89.0361
281.433105 72.673 -155.2486
281.616211 72.516 138.5847
281.799316 72.365 72.2586
281.982422 72.184 5.8513
282.165527 71.964 -60.3456
282.348633 71.729 -126.0799
282.531738 71.521 168.6772
282.714844 71.362 103.7689
282.897949 71.252 39.0315
283.081055 71.189 -25.6176
283.264160 71.177 -90.2546
283.447266 71.220 -155.0166
283.630371 71.301 139.9795
283.813477 71.395 74.7651
283.996582 71.490 9.5072
284.179688 71.597 -55.6503
284.362793 71.732 -120.7195
284.545898 71.897 174.1709
284.729004 72.075 108.9296
284.912109 72.250 43.5725
285.095215 72.426 -21.8691
285.278320 72.617 -87.4686
285.461426 72.824 -153.3811
285.644531 73.025 140.3170
285.827637 73.201 73.7393
286.010742 73.352 7.1159
286.193848 73.508 -59.3996
286.376953 73.698 -125.8661
286.560059 73.928 167.5077
286.743164 74.168 100.5696
286.926270 74.382 33.3598
287.109375 74.554 -33.9437
287.292480 74.695 -101.1895
287.475586 74.829 -168.3715
287.658691 74.970 124.3919
287.841797 75.112 56.9842
288.024902 75.238 -10.6055
288.208008 75.338 -78.2934
288.391113 75.415 -145.9884
288.574219 75.478 146.3373
288.757324 75.529 78.6543
288.940430 75.565 10.9367
289.123535 75.580 -56.7951
289.306641 75.575 -124.4917
289.489746 75.557 167.8717
289.672852 75.535 100.2656
289.855957 75.507 32.6362
290.039062 75.465 -35.0318
290.222168 75.400 -102.6831
290.405273 75.314 -170.2278
290.588379 75.221 122.3771
290.771484 75.139 55.0661
290.954590 75.071 -12.3119
291.137695 75.002 -79.8884
291.320801 74.903 -147.6633
291.503906 74.757 144.5205
291.687012 74.566 76.8960
291.870117 74.362 9.6248
292.053223 74.186 -57.3302
292.236328 74.061 -124.2064
292.419434 73.977 168.7198
292.602539 73.892 101.3326
292.785645 73.771 33.7439
292.968750 73.602 -33.8053
293.151855 73.402 -101.1129
293.334961 73.203 -168.1369
293.518066 73.025 125.0073
293.701172 72.864 58.1668
293.884277 72.703 -8.7222
294.067383 72.525 -75.6078
294.250488 72.329 -142.3925
294.433594 72.130 150.9809
294.616699 71.945 84.4906
294.799805 71.787 18.0538
294.982910 71.662 -48.4306
295.166016 71.565 -115.0404
295.349121 71.484 178.2043
295.532227 71.407 111.3557
295.715332 71.330 44.5049
295.898438 71.266 -22.2985
296.081543 71.227 -89.1238
296.264648 71.219 -156.1426
296.447754 71.223 136.4951
296.630859 71.218 68.7828
296.813965 71.195 0.8500
296.997070 71.167 -67.1723
297.180176 71.158 -135.2850
297.363281 71.169 156.3902
297.546387 71.173 87.7739
297.729492 71.130 18.9738
297.912598 71.024 -49.7539
298.095703 70.881 -118.2161
298.278809 70.747 173.4942
298.461914 70.650 104.9881
298.645020 70.564 35.8659
298.828125 70.437 -33.9560
299.011230 70.234 -104.1921
299.194336 69.972 -174.4189
299.377441 69.709 115.5986
299.560547 69.502 45.7141
299.743652 69.356 -24.4752
299.926758 69.220 -95.2743
300.109863 69.031 -166.6681
300.292969 68.761 121.5982
300.476074 68.432 49.7901
300.659180 68.095 -21.9866
300.842285 67.796 -93.7834
301.025391 67.550 -165.6586
301.208496 67.353 122.4413
301.391602 67.201 50.6220
301.574707 67.093 -21.1262
301.757812 67.018 -92.9874
301.940918 66.943 -165.1575
302.124023 66.824 122.3970
302.307129 66.649 50.0142
302.490234 66.459 -21.8453
302.673340 66.341 -92.9456
302.856445 66.361 -163.5131
303.039551 66.501 125.9682
303.222656 66.662 55.2740
303.405762 66.753 -15.3176
303.588867 66.758 -85.2777
303.771973 66.758 -154.3345
303.955078 66.863 137.1436
304.138184 67.102 68.3552
304.321289 67.401 -1.1818
304.504395 67.663 -71.1845
304.687500 67.856 -140.8833
304.870605 68.040 150.3530
305.053711 68.310 82.4860
305.236816 68.703 14.8121
305.419922 69.148 -53.3860
305.603027 69.528 -122.2507
305.786133 69.781 168.6020
305.969238 69.923 99.6611
306.152344 70.030 31.1449
306.335449 70.171 -37.1093
306.518555 70.363 -105.4192
306.701660 70.573 -173.9171
306.884766 70.765 117.5446
307.067871 70.929 49.1967
307.250977 71.083 -18.8895
307.434082 71.237 -86.8623
307.617188 71.381 -154.9288
307.800293 71.487 136.8447
307.983398 71.545 68.5712
308.166504 71.575 0.4109
