* Measurement data measured by REW V5.40 beta 133
* Source: /home/giacomo/DRC/DRC-120.green/X801.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Sep 12, 2026, 10:33:15 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from /home/giacomo/DRC/DRC-120.green/X801.wav 131072 samples (2.73 s) of 32-bit Float data at 48 kHz
* Measurement: X801
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
22936.887782 -0.010 -174.6636
22937.253993 -0.010 -174.6655
22937.620204 -0.010 -174.6673
22937.986415 -0.010 -174.6691
22938.352625 -0.010 -174.6709
22938.718836 -0.010 -174.6727
22939.085047 -0.010 -174.6746
22939.451258 -0.010 -174.6763
22939.817469 -0.010 -174.6782
22940.183680 -0.010 -174.6800
22940.549891 -0.010 -174.6818
22940.916102 -0.010 -174.6837
22941.282313 -0.010 -174.6854
22941.648524 -0.010 -174.6873
22942.014735 -0.010 -174.6891
22942.380945 -0.010 -174.6909
22942.747156 -0.010 -174.6927
22943.113367 -0.010 -174.6945
22943.479578 -0.010 -174.6964
22943.845789 -0.010 -174.6981
22944.212000 -0.010 -174.7000
22944.578211 -0.010 -174.7018
22944.944422 -0.010 -174.7036
22945.310633 -0.010 -174.7054
22945.676844 -0.010 -174.7072
22946.043055 -0.010 -174.7090
22946.409265 -0.010 -174.7109
22946.775476 -0.010 -174.7127
22947.141687 -0.010 -174.7145
22947.507898 -0.010 -174.7163
22947.874109 -0.010 -174.7181
22948.240320 -0.010 -174.7200
22948.606531 -0.010 -174.7218
22948.972742 -0.010 -174.7236
22949.338953 -0.010 -174.7254
22949.705164 -0.010 -174.7272
22950.071375 -0.010 -174.7291
22950.437585 -0.010 -174.7308
22950.803796 -0.010 -174.7327
22951.170007 -0.010 -174.7345
22951.536218 -0.010 -174.7364
22951.902429 -0.010 -174.7382
22952.268640 -0.010 -174.7400
22952.634851 -0.010 -174.7418
22953.001062 -0.010 -174.7436
22953.367273 -0.010 -174.7454
22953.733484 -0.010 -174.7473
22954.099695 -0.010 -174.7490
22954.465905 -0.010 -174.7509
22954.832116 -0.010 -174.7527
22955.198327 -0.010 -174.7545
22955.564538 -0.010 -174.7563
22955.930749 -0.010 -174.7581
22956.296960 -0.010 -174.7599
22956.663171 -0.010 -174.7617
22957.029382 -0.010 -174.7635
22957.395593 -0.010 -174.7654
22957.761804 -0.010 -174.7672
22958.128015 -0.010 -174.7690
22958.494225 -0.010 -174.7709
22958.860436 -0.010 -174.7726
22959.226647 -0.010 -174.7745
22959.592858 -0.010 -174.7762
22959.959069 -0.010 -174.7781
22960.325280 -0.010 -174.7800
22960.691491 -0.010 -174.7817
22961.057702 -0.010 -174.7836
22961.423913 -0.010 -174.7853
22961.790124 -0.010 -174.7872
22962.156334 -0.010 -174.7890
22962.522545 -0.010 -174.7908
22962.888756 -0.010 -174.7927
22963.254967 -0.010 -174.7944
22963.621178 -0.010 -174.7963
22963.987389 -0.010 -174.7981
22964.353600 -0.010 -174.7999
22964.719811 -0.010 -174.8018
22965.086022 -0.010 -174.8035
22965.452233 -0.010 -174.8054
22965.818444 -0.010 -174.8072
22966.184654 -0.010 -174.8090
22966.550865 -0.010 -174.8108
22966.917076 -0.010 -174.8126
22967.283287 -0.010 -174.8145
22967.649498 -0.010 -174.8163
22968.015709 -0.010 -174.8181
22968.381920 -0.010 -174.8199
22968.748131 -0.010 -174.8217
22969.114342 -0.010 -174.8235
22969.480553 -0.010 -174.8254
22969.846764 -0.010 -174.8271
22970.212974 -0.010 -174.8290
22970.579185 -0.010 -174.8307
22970.945396 -0.010 -174.8326
22971.311607 -0.010 -174.8345
22971.677818 -0.010 -174.8362
22972.044029 -0.010 -174.8381
22972.410240 -0.010 -174.8398
22972.776451 -0.010 -174.8417
22973.142662 -0.010 -174.8436
22973.508873 -0.010 -174.8453
22973.875084 -0.010 -174.8472
22974.241294 -0.010 -174.8489
22974.607505 -0.010 -174.8508
22974.973716 -0.010 -174.8527
22975.339927 -0.010 -174.8544
22975.706138 -0.010 -174.8563
22976.072349 -0.010 -174.8580
22976.438560 -0.010 -174.8599
22976.804771 -0.010 -174.8618
22977.170982 -0.010 -174.8635
22977.537193 -0.010 -174.8654
22977.903404 -0.010 -174.8672
22978.269614 -0.010 -174.8690
22978.635825 -0.010 -174.8708
22979.002036 -0.010 -174.8726
22979.368247 -0.010 -174.8745
22979.734458 -0.010 -174.8763
22980.100669 -0.010 -174.8781
22980.466880 -0.010 -174.8799
22980.833091 -0.010 -174.8817
22981.199302 -0.010 -174.8835
22981.565513 -0.010 -174.8854
22981.931724 -0.010 -174.8871
22982.297934 -0.010 -174.8890
22982.664145 -0.010 -174.8907
22983.030356 -0.010 -174.8926
22983.396567 -0.010 -174.8945
22983.762778 -0.010 -174.8962
22984.128989 -0.010 -174.8981
22984.495200 -0.010 -174.8998
22984.861411 -0.010 -174.9017
22985.227622 -0.010 -174.9036
22985.593833 -0.010 -174.9053
22985.960043 -0.010 -174.9072
22986.326254 -0.010 -174.9089
22986.692465 -0.010 -174.9109
22987.058676 -0.010 -174.9126
22987.424887 -0.010 -174.9145
22987.791098 -0.010 -174.9163
22988.157309 -0.010 -174.9181
22988.523520 -0.010 -174.9199
22988.889731 -0.010 -174.9218
22989.255942 -0.010 -174.9235
22989.622153 -0.010 -174.9254
22989.988363 -0.010 -174.9271
22990.354574 -0.010 -174.9290
22990.720785 -0.010 -174.9308
22991.086996 -0.010 -174.9326
22991.453207 -0.010 -174.9344
22991.819418 -0.010 -174.9362
22992.185629 -0.010 -174.9380
22992.551840 -0.010 -174.9399
22992.918051 -0.010 -174.9417
22993.284262 -0.010 -174.9435
22993.650473 -0.010 -174.9453
22994.016683 -0.010 -174.9471
22994.382894 -0.010 -174.9490
22994.749105 -0.010 -174.9508
22995.115316 -0.010 -174.9526
22995.481527 -0.010 -174.9545
22995.847738 -0.010 -174.9562
22996.213949 -0.010 -174.9581
22996.580160 -0.010 -174.9599
22996.946371 -0.010 -174.9617
22997.312582 -0.010 -174.9636
22997.678793 -0.010 -174.9653
22998.045003 -0.010 -174.9672
22998.411214 -0.010 -174.9690
22998.777425 -0.010 -174.9708
22999.143636 -0.010 -174.9727
22999.509847 -0.010 -174.9744
22999.876058 -0.010 -174.9763
23000.242269 -0.010 -174.9781
23000.608480 -0.010 -174.9799
23000.974691 -0.010 -174.9818
23001.340902 -0.010 -174.9835
23001.707113 -0.010 -174.9854
23002.073323 -0.010 -174.9872
23002.439534 -0.010 -174.9890
23002.805745 -0.010 -174.9908
23003.171956 -0.010 -174.9926
23003.538167 -0.010 -174.9944
23003.904378 -0.010 -174.9963
23004.270589 -0.010 -174.9980
23004.636800 -0.010 -174.9999
23005.003011 -0.010 -175.0017
23005.369222 -0.010 -175.0035
23005.735433 -0.010 -175.0054
23006.101643 -0.010 -175.0071
23006.467854 -0.010 -175.0090
23006.834065 -0.010 -175.0108
23007.200276 -0.010 -175.0126
23007.566487 -0.010 -175.0144
23007.932698 -0.010 -175.0162
23008.298909 -0.010 -175.0181
23008.665120 -0.010 -175.0199
23009.031331 -0.010 -175.0217
23009.397542 -0.010 -175.0235
23009.763752 -0.010 -175.0254
23010.129963 -0.010 -175.0272
23010.496174 -0.010 -175.0290
23010.862385 -0.010 -175.0308
23011.228596 -0.010 -175.0327
23011.594807 -0.010 -175.0345
23011.961018 -0.010 -175.0363
23012.327229 -0.010 -175.0381
23012.693440 -0.010 -175.0399
23013.059651 -0.010 -175.0417
23013.425862 -0.010 -175.0436
23013.792072 -0.010 -175.0454
23014.158283 -0.010 -175.0472
23014.524494 -0.010 -175.0490
23014.890705 -0.010 -175.0509
23015.256916 -0.010 -175.0527
23015.623127 -0.010 -175.0545
23015.989338 -0.010 -175.0563
23016.355549 -0.010 -175.0581
23016.721760 -0.010 -175.0599
23017.087971 -0.010 -175.0618
23017.454182 -0.010 -175.0636
23017.820392 -0.010 -175.0654
23018.186603 -0.010 -175.0672
23018.552814 -0.010 -175.0691
23018.919025 -0.010 -175.0709
23019.285236 -0.010 -175.0727
23019.651447 -0.010 -175.0745
23020.017658 -0.010 -175.0763
23020.383869 -0.010 -175.0782
23020.750080 -0.010 -175.0800
23021.116291 -0.010 -175.0818
23021.482502 -0.010 -175.0836
23021.848712 -0.010 -175.0854
23022.214923 -0.010 -175.0873
23022.581134 -0.010 -175.0891
23022.947345 -0.010 -175.0909
23023.313556 -0.010 -175.0928
23023.679767 -0.010 -175.0945
23024.045978 -0.010 -175.0964
23024.412189 -0.010 -175.0981
23024.778400 -0.010 -175.1000
23025.144611 -0.010 -175.1017
23025.510822 -0.010 -175.1036
23025.877032 -0.010 -175.1055
23026.243243 -0.010 -175.1072
23026.609454 -0.010 -175.1091
23026.975665 -0.010 -175.1108
23027.341876 -0.010 -175.1127
23027.708087 -0.010 -175.1146
23028.074298 -0.010 -175.1163
23028.440509 -0.010 -175.1182
23028.806720 -0.010 -175.1200
23029.172931 -0.010 -175.1218
23029.539142 -0.010 -175.1237
23029.905352 -0.010 -175.1254
23030.271563 -0.010 -175.1273
23030.637774 -0.010 -175.1291
23031.003985 -0.010 -175.1309
23031.370196 -0.010 -175.1328
23031.736407 -0.010 -175.1345
23032.102618 -0.010 -175.1364
23032.468829 -0.010 -175.1382
23032.835040 -0.010 -175.1400
23033.201251 -0.010 -175.1418
23033.567461 -0.010 -175.1437
23033.933672 -0.010 -175.1454
23034.299883 -0.010 -175.1473
23034.666094 -0.010 -175.1491
23035.032305 -0.010 -175.1509
23035.398516 -0.010 -175.1528
23035.764727 -0.010 -175.1545
23036.130938 -0.010 -175.1564
23036.497149 -0.010 -175.1582
23036.863360 -0.010 -175.1600
23037.229571 -0.010 -175.1619
23037.595781 -0.010 -175.1637
23037.961992 -0.010 -175.1655
23038.328203 -0.010 -175.1673
23038.694414 -0.010 -175.1691
23039.060625 -0.010 -175.1710
23039.426836 -0.010 -175.1728
23039.793047 -0.010 -175.1746
23040.159258 -0.010 -175.1764
23040.525469 -0.010 -175.1782
23040.891680 -0.010 -175.1801
23041.257891 -0.010 -175.1819
23041.624101 -0.010 -175.1837
23041.990312 -0.010 -175.1855
23042.356523 -0.010 -175.1874
23042.722734 -0.010 -175.1891
23043.088945 -0.010 -175.1910
23043.455156 -0.010 -175.1928
23043.821367 -0.010 -175.1946
23044.187578 -0.010 -175.1965
23044.553789 -0.010 -175.1982
23044.920000 -0.010 -175.2001
23045.286211 -0.010 -175.2019
23045.652421 -0.010 -175.2037
23046.018632 -0.010 -175.2056
23046.384843 -0.010 -175.2073
23046.751054 -0.010 -175.2092
23047.117265 -0.010 -175.2110
23047.483476 -0.010 -175.2128
23047.849687 -0.010 -175.2147
23048.215898 -0.010 -175.2164
23048.582109 -0.010 -175.2183
23048.948320 -0.010 -175.2201
23049.314531 -0.010 -175.2219
23049.680741 -0.010 -175.2238
23050.046952 -0.010 -175.2255
23050.413163 -0.010 -175.2274
23050.779374 -0.010 -175.2292
23051.145585 -0.010 -175.2310
23051.511796 -0.010 -175.2329
23051.878007 -0.010 -175.2346
23052.244218 -0.010 -175.2365
23052.610429 -0.010 -175.2383
23052.976640 -0.010 -175.2401
23053.342851 -0.010 -175.2420
23053.709061 -0.010 -175.2438
23054.075272 -0.010 -175.2456
23054.441483 -0.010 -175.2474
23054.807694 -0.010 -175.2492
23055.173905 -0.010 -175.2511
23055.540116 -0.010 -175.2529
23055.906327 -0.010 -175.2547
23056.272538 -0.010 -175.2565
23056.638749 -0.010 -175.2583
23057.004960 -0.010 -175.2602
23057.371170 -0.010 -175.2620
23057.737381 -0.010 -175.2638
23058.103592 -0.010 -175.2657
23058.469803 -0.010 -175.2675
23058.836014 -0.010 -175.2693
23059.202225 -0.010 -175.2711
23059.568436 -0.010 -175.2729
23059.934647 -0.010 -175.2748
23060.300858 -0.010 -175.2766
23060.667069 -0.010 -175.2784
23061.033280 -0.010 -175.2803
23061.399490 -0.010 -175.2820
23061.765701 -0.010 -175.2839
23062.131912 -0.010 -175.2856
23062.498123 -0.010 -175.2875
23062.864334 -0.010 -175.2894
23063.230545 -0.010 -175.2911
23063.596756 -0.010 -175.2930
23063.962967 -0.010 -175.2947
23064.329178 -0.010 -175.2966
23064.695389 -0.010 -175.2985
23065.061600 -0.010 -175.3002
23065.427810 -0.010 -175.3021
23065.794021 -0.010 -175.3039
23066.160232 -0.010 -175.3057
23066.526443 -0.010 -175.3076
23066.892654 -0.010 -175.3093
23067.258865 -0.010 -175.3112
23067.625076 -0.010 -175.3130
23067.991287 -0.010 -175.3148
23068.357498 -0.010 -175.3167
23068.723709 -0.010 -175.3185
23069.089920 -0.010 -175.3203
23069.456130 -0.010 -175.3221
23069.822341 -0.010 -175.3239
23070.188552 -0.010 -175.3257
23070.554763 -0.010 -175.3276
23070.920974 -0.010 -175.3294
23071.287185 -0.010 -175.3312
23071.653396 -0.010 -175.3331
23072.019607 -0.010 -175.3349
23072.385818 -0.010 -175.3367
23072.752029 -0.010 -175.3385
23073.118240 -0.010 -175.3403
23073.484450 -0.010 -175.3422
23073.850661 -0.010 -175.3440
23074.216872 -0.010 -175.3458
23074.583083 -0.010 -175.3476
23074.949294 -0.010 -175.3494
23075.315505 -0.010 -175.3513
23075.681716 -0.010 -175.3531
23076.047927 -0.010 -175.3549
23076.414138 -0.010 -175.3568
23076.780349 -0.010 -175.3586
23077.146560 -0.010 -175.3604
23077.512770 -0.010 -175.3622
23077.878981 -0.010 -175.3640
23078.245192 -0.010 -175.3658
23078.611403 -0.010 -175.3677
23078.977614 -0.010 -175.3694
23079.343825 -0.010 -175.3713
23079.710036 -0.010 -175.3731
23080.076247 -0.010 -175.3749
23080.442458 -0.010 -175.3768
23080.808669 -0.010 -175.3785
23081.174879 -0.010 -175.3804
23081.541090 -0.010 -175.3823
23081.907301 -0.010 -175.3840
23082.273512 -0.010 -175.3859
23082.639723 -0.010 -175.3877
23083.005934 -0.010 -175.3895
23083.372145 -0.010 -175.3914
23083.738356 -0.010 -175.3932
23084.104567 -0.010 -175.3950
23084.470778 -0.010 -175.3968
23084.836989 -0.010 -175.3986
23085.203199 -0.010 -175.4005
23085.569410 -0.010 -175.4023
23085.935621 -0.010 -175.4041
23086.301832 -0.010 -175.4059
23086.668043 -0.010 -175.4078
23087.034254 -0.010 -175.4095
23087.400465 -0.010 -175.4114
23087.766676 -0.010 -175.4132
23088.132887 -0.010 -175.4150
23088.499098 -0.010 -175.4169
23088.865309 -0.010 -175.4186
23089.231519 -0.010 -175.4205
23089.597730 -0.010 -175.4223
23089.963941 -0.010 -175.4241
23090.330152 -0.010 -175.4260
23090.696363 -0.010 -175.4277
23091.062574 -0.010 -175.4296
23091.428785 -0.010 -175.4315
23091.794996 -0.010 -175.4332
23092.161207 -0.010 -175.4351
23092.527418 -0.010 -175.4369
23092.893629 -0.010 -175.4387
23093.259839 -0.010 -175.4406
23093.626050 -0.010 -175.4424
23093.992261 -0.010 -175.4442
23094.358472 -0.010 -175.4460
23094.724683 -0.010 -175.4478
23095.090894 -0.010 -175.4497
23095.457105 -0.010 -175.4515
23095.823316 -0.010 -175.4533
23096.189527 -0.010 -175.4552
23096.555738 -0.010 -175.4570
23096.921949 -0.010 -175.4588
23097.288159 -0.010 -175.4606
23097.654370 -0.010 -175.4624
23098.020581 -0.010 -175.4643
23098.386792 -0.010 -175.4661
23098.753003 -0.010 -175.4679
23099.119214 -0.010 -175.4697
23099.485425 -0.010 -175.4716
23099.851636 -0.010 -175.4734
23100.217847 -0.010 -175.4752
23100.584058 -0.010 -175.4770
23100.950269 -0.010 -175.4788
23101.316479 -0.010 -175.4807
23101.682690 -0.010 -175.4825
23102.048901 -0.010 -175.4843
23102.415112 -0.010 -175.4861
23102.781323 -0.010 -175.4879
23103.147534 -0.010 -175.4897
23103.513745 -0.010 -175.4916
23103.879956 -0.010 -175.4934
23104.246167 -0.010 -175.4952
23104.612378 -0.010 -175.4970
23104.978588 -0.010 -175.4989
23105.344799 -0.010 -175.5008
23105.711010 -0.010 -175.5025
23106.077221 -0.010 -175.5044
23106.443432 -0.010 -175.5062
23106.809643 -0.010 -175.5080
23107.175854 -0.010 -175.5099
23107.542065 -0.010 -175.5116
23107.908276 -0.010 -175.5135
23108.274487 -0.010 -175.5153
23108.640698 -0.010 -175.5171
23109.006908 -0.010 -175.5190
23109.373119 -0.010 -175.5208
23109.739330 -0.010 -175.5226
23110.105541 -0.010 -175.5244
23110.471752 -0.010 -175.5262
23110.837963 -0.010 -175.5281
23111.204174 -0.010 -175.5299
23111.570385 -0.010 -175.5317
23111.936596 -0.010 -175.5335
23112.302807 -0.010 -175.5353
23112.669018 -0.010 -175.5372
23113.035228 -0.010 -175.5390
23113.401439 -0.010 -175.5408
23113.767650 -0.010 -175.5426
23114.133861 -0.010 -175.5445
23114.500072 -0.010 -175.5463
23114.866283 -0.010 -175.5481
23115.232494 -0.010 -175.5499
23115.598705 -0.010 -175.5518
23115.964916 -0.010 -175.5536
23116.331127 -0.010 -175.5555
23116.697338 -0.010 -175.5573
23117.063548 -0.010 -175.5591
23117.429759 -0.010 -175.5609
23117.795970 -0.010 -175.5627
23118.162181 -0.010 -175.5646
23118.528392 -0.010 -175.5663
23118.894603 -0.010 -175.5682
23119.260814 -0.010 -175.5701
23119.627025 -0.010 -175.5718
23119.993236 -0.010 -175.5737
23120.359447 -0.010 -175.5755
23120.725658 -0.010 -175.5773
23121.091868 -0.010 -175.5792
23121.458079 -0.010 -175.5809
23121.824290 -0.010 -175.5828
23122.190501 -0.010 -175.5846
23122.556712 -0.010 -175.5864
23122.922923 -0.010 -175.5883
23123.289134 -0.010 -175.5901
23123.655345 -0.010 -175.5919
23124.021556 -0.010 -175.5937
23124.387767 -0.010 -175.5955
23124.753978 -0.010 -175.5974
23125.120188 -0.010 -175.5992
23125.486399 -0.010 -175.6010
23125.852610 -0.010 -175.6028
23126.218821 -0.010 -175.6047
23126.585032 -0.010 -175.6065
23126.951243 -0.010 -175.6083
23127.317454 -0.010 -175.6102
23127.683665 -0.010 -175.6119
23128.049876 -0.010 -175.6138
23128.416087 -0.010 -175.6157
23128.782297 -0.010 -175.6174
23129.148508 -0.010 -175.6193
23129.514719 -0.010 -175.6210
23129.880930 -0.010 -175.6229
23130.247141 -0.010 -175.6248
23130.613352 -0.010 -175.6265
23130.979563 -0.010 -175.6284
23131.345774 -0.010 -175.6302
23131.711985 -0.010 -175.6320
23132.078196 -0.010 -175.6339
23132.444407 -0.010 -175.6357
23132.810617 -0.010 -175.6375
23133.176828 -0.010 -175.6393
23133.543039 -0.010 -175.6412
23133.909250 -0.010 -175.6430
23134.275461 -0.010 -175.6448
23134.641672 -0.010 -175.6466
23135.007883 -0.010 -175.6485
23135.374094 -0.010 -175.6503
23135.740305 -0.010 -175.6521
23136.106516 -0.010 -175.6539
23136.472727 -0.010 -175.6558
23136.838937 -0.010 -175.6576
23137.205148 -0.010 -175.6594
23137.571359 -0.010 -175.6613
23137.937570 -0.010 -175.6630
23138.303781 -0.010 -175.6649
23138.669992 -0.010 -175.6667
23139.036203 -0.010 -175.6685
23139.402414 -0.010 -175.6703
23139.768625 -0.010 -175.6722
23140.134836 -0.010 -175.6740
23140.501047 -0.010 -175.6758
23140.867257 -0.010 -175.6776
23141.233468 -0.010 -175.6795
23141.599679 -0.010 -175.6813
23141.965890 -0.010 -175.6831
23142.332101 -0.010 -175.6849
23142.698312 -0.010 -175.6868
23143.064523 -0.010 -175.6886
23143.430734 -0.010 -175.6904
23143.796945 -0.010 -175.6923
23144.163156 -0.010 -175.6941
23144.529367 -0.010 -175.6959
23144.895577 -0.010 -175.6978
23145.261788 -0.010 -175.6995
23145.627999 -0.010 -175.7014
23145.994210 -0.010 -175.7032
23146.360421 -0.010 -175.7050
23146.726632 -0.010 -175.7068
23147.092843 -0.010 -175.7086
23147.459054 -0.010 -175.7105
23147.825265 -0.010 -175.7123
23148.191476 -0.010 -175.7141
23148.557687 -0.010 -175.7160
23148.923897 -0.010 -175.7178
23149.290108 -0.010 -175.7196
23149.656319 -0.010 -175.7214
23150.022530 -0.010 -175.7233
23150.388741 -0.010 -175.7251
23150.754952 -0.010 -175.7269
23151.121163 -0.010 -175.7288
23151.487374 -0.010 -175.7306
23151.853585 -0.010 -175.7324
23152.219796 -0.010 -175.7343
23152.586006 -0.010 -175.7361
23152.952217 -0.010 -175.7379
23153.318428 -0.010 -175.7397
23153.684639 -0.010 -175.7415
23154.050850 -0.010 -175.7433
23154.417061 -0.010 -175.7451
23154.783272 -0.010 -175.7469
23155.149483 -0.010 -175.7488
23155.515694 -0.010 -175.7507
23155.881905 -0.010 -175.7524
23156.248116 -0.010 -175.7543
23156.614326 -0.010 -175.7562
23156.980537 -0.010 -175.7579
23157.346748 -0.010 -175.7598
23157.712959 -0.010 -175.7616
23158.079170 -0.010 -175.7635
23158.445381 -0.010 -175.7653
23158.811592 -0.010 -175.7671
23159.177803 -0.010 -175.7689
23159.544014 -0.010 -175.7708
23159.910225 -0.010 -175.7726
23160.276436 -0.010 -175.7744
23160.642646 -0.010 -175.7762
23161.008857 -0.010 -175.7780
23161.375068 -0.010 -175.7798
23161.741279 -0.010 -175.7817
23162.107490 -0.010 -175.7835
23162.473701 -0.010 -175.7853
23162.839912 -0.010 -175.7872
23163.206123 -0.010 -175.7890
23163.572334 -0.010 -175.7908
23163.938545 -0.010 -175.7927
23164.304756 -0.010 -175.7945
23164.670966 -0.010 -175.7963
23165.037177 -0.010 -175.7981
23165.403388 -0.010 -175.7999
23165.769599 -0.010 -175.8018
23166.135810 -0.010 -175.8036
23166.502021 -0.010 -175.8054
23166.868232 -0.010 -175.8073
23167.234443 -0.010 -175.8091
23167.600654 -0.010 -175.8109
23167.966865 -0.010 -175.8127
23168.333076 -0.010 -175.8145
23168.699286 -0.010 -175.8163
23169.065497 -0.010 -175.8183
23169.431708 -0.010 -175.8200
23169.797919 -0.010 -175.8218
23170.164130 -0.010 -175.8237
23170.530341 -0.010 -175.8255
23170.896552 -0.010 -175.8273
23171.262763 -0.010 -175.8292
23171.628974 -0.010 -175.8310
23171.995185 -0.010 -175.8328
23172.361396 -0.010 -175.8347
23172.727606 -0.010 -175.8365
23173.093817 -0.010 -175.8383
23173.460028 -0.010 -175.8401
23173.826239 -0.010 -175.8420
23174.192450 -0.010 -175.8438
23174.558661 -0.010 -175.8456
23174.924872 -0.010 -175.8474
23175.291083 -0.010 -175.8492
23175.657294 -0.010 -175.8511
23176.023505 -0.010 -175.8529
23176.389715 -0.010 -175.8547
23176.755926 -0.010 -175.8566
23177.122137 -0.010 -175.8584
23177.488348 -0.010 -175.8602
23177.854559 -0.010 -175.8620
23178.220770 -0.010 -175.8639
23178.586981 -0.010 -175.8657
23178.953192 -0.010 -175.8675
23179.319403 -0.010 -175.8694
23179.685614 -0.010 -175.8712
23180.051825 -0.010 -175.8730
23180.418035 -0.010 -175.8748
23180.784246 -0.010 -175.8766
23181.150457 -0.010 -175.8785
23181.516668 -0.010 -175.8802
23181.882879 -0.010 -175.8821
23182.249090 -0.010 -175.8839
23182.615301 -0.010 -175.8857
23182.981512 -0.010 -175.8876
23183.347723 -0.010 -175.8894
23183.713934 -0.010 -175.8912
23184.080145 -0.010 -175.8931
23184.446355 -0.010 -175.8949
23184.812566 -0.010 -175.8967
23185.178777 -0.010 -175.8986
23185.544988 -0.010 -175.9004
23185.911199 -0.010 -175.9022
23186.277410 -0.010 -175.9041
23186.643621 -0.010 -175.9059
23187.009832 -0.010 -175.9077
23187.376043 -0.010 -175.9095
23187.742254 -0.010 -175.9113
23188.108465 -0.010 -175.9131
23188.474675 -0.010 -175.9150
23188.840886 -0.010 -175.9168
23189.207097 -0.010 -175.9186
23189.573308 -0.010 -175.9205
23189.939519 -0.010 -175.9223
23190.305730 -0.010 -175.9241
23190.671941 -0.010 -175.9260
23191.038152 -0.010 -175.9278
23191.404363 -0.010 -175.9296
23191.770574 -0.010 -175.9315
23192.136785 -0.010 -175.9333
23192.502995 -0.010 -175.9351
23192.869206 -0.010 -175.9370
23193.235417 -0.010 -175.9387
23193.601628 -0.010 -175.9406
23193.967839 -0.010 -175.9424
23194.334050 -0.010 -175.9442
23194.700261 -0.010 -175.9460
23195.066472 -0.010 -175.9479
23195.432683 -0.010 -175.9497
23195.798894 -0.010 -175.9515
23196.165105 -0.010 -175.9534
23196.531315 -0.010 -175.9552
23196.897526 -0.010 -175.9570
23197.263737 -0.010 -175.9589
23197.629948 -0.010 -175.9607
23197.996159 -0.010 -175.9625
23198.362370 -0.010 -175.9644
23198.728581 -0.010 -175.9662
23199.094792 -0.010 -175.9680
23199.461003 -0.010 -175.9698
23199.827214 -0.010 -175.9716
23200.193424 -0.010 -175.9734
23200.559635 -0.010 -175.9753
23200.925846 -0.010 -175.9771
23201.292057 -0.010 -175.9789
23201.658268 -0.010 -175.9808
23202.024479 -0.010 -175.9826
23202.390690 -0.010 -175.9844
23202.756901 -0.010 -175.9863
23203.123112 -0.010 -175.9881
23203.489323 -0.010 -175.9899
23203.855534 -0.010 -175.9918
23204.221744 -0.010 -175.9936
23204.587955 -0.010 -175.9954
23204.954166 -0.010 -175.9973
23205.320377 -0.010 -175.9990
23205.686588 -0.010 -176.0009
23206.052799 -0.010 -176.0027
23206.419010 -0.010 -176.0045
23206.785221 -0.010 -176.0063
23207.151432 -0.010 -176.0082
23207.517643 -0.010 -176.0100
23207.883854 -0.010 -176.0118
23208.250064 -0.010 -176.0137
23208.616275 -0.010 -176.0155
23208.982486 -0.010 -176.0173
23209.348697 -0.010 -176.0192
23209.714908 -0.010 -176.0210
23210.081119 -0.010 -176.0228
23210.447330 -0.010 -176.0247
23210.813541 -0.010 -176.0265
23211.179752 -0.010 -176.0283
23211.545963 -0.010 -176.0302
23211.912174 -0.010 -176.0319
23212.278384 -0.010 -176.0338
23212.644595 -0.010 -176.0356
23213.010806 -0.010 -176.0374
23213.377017 -0.010 -176.0393
23213.743228 -0.010 -176.0411
23214.109439 -0.010 -176.0429
23214.475650 -0.010 -176.0448
23214.841861 -0.010 -176.0466
23215.208072 -0.010 -176.0485
23215.574283 -0.010 -176.0502
23215.940494 -0.010 -176.0521
23216.306704 -0.010 -176.0540
23216.672915 -0.010 -176.0557
23217.039126 -0.010 -176.0576
23217.405337 -0.010 -176.0594
23217.771548 -0.010 -176.0612
23218.137759 -0.010 -176.0630
23218.503970 -0.010 -176.0649
23218.870181 -0.010 -176.0667
23219.236392 -0.010 -176.0685
23219.602603 -0.010 -176.0704
23219.968814 -0.010 -176.0722
23220.335024 -0.010 -176.0740
23220.701235 -0.010 -176.0759
23221.067446 -0.010 -176.0776
23221.433657 -0.010 -176.0795
23221.799868 -0.010 -176.0814
23222.166079 -0.010 -176.0831
23222.532290 -0.010 -176.0850
23222.898501 -0.010 -176.0868
23223.264712 -0.010 -176.0886
23223.630923 -0.010 -176.0905
23223.997133 -0.010 -176.0923
23224.363344 -0.010 -176.0941
23224.729555 -0.010 -176.0959
23225.095766 -0.010 -176.0978
23225.461977 -0.010 -176.0996
23225.828188 -0.010 -176.1014
23226.194399 -0.010 -176.1033
23226.560610 -0.010 -176.1050
23226.926821 -0.010 -176.1069
23227.293032 -0.010 -176.1088
23227.659243 -0.010 -176.1105
23228.025453 -0.010 -176.1124
23228.391664 -0.010 -176.1142
23228.757875 -0.010 -176.1160
23229.124086 -0.010 -176.1179
23229.490297 -0.010 -176.1197
23229.856508 -0.010 -176.1215
23230.222719 -0.010 -176.1233
23230.588930 -0.010 -176.1252
23230.955141 -0.010 -176.1270
23231.321352 -0.010 -176.1288
23231.687563 -0.010 -176.1307
