* Generated by rew_pipeline.py (source UUID 3345a9fc-2b9f-4cd3-b89a-36b93d3c0b7d, calibrated to its own SPL at 100 Hz)
* Measurement: R.nofdw.clean-fdw6
* Dated: 2026-Sep-12 16:19:00
* Note: ; Copy of R.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from RLand L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY -0.0108 ms (-3.7 mm, -0.15 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.2 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4417.968750 68.145 -163.5957
4418.334961 67.750 62.6877
4418.701172 68.153 -71.6015
4419.067383 68.190 153.5686
4419.433594 67.466 13.0569
4419.799805 67.512 -119.4504
4420.166016 67.053 97.5916
4420.532227 66.389 -34.0890
4420.898438 66.523 -170.9869
4421.264648 65.227 53.7141
4421.630859 63.975 -91.3409
4421.997070 64.267 139.5427
4422.363281 62.610 -0.4152
4422.729492 62.627 -132.8222
4423.095703 59.192 85.4416
4423.461914 57.759 -69.2051
4423.828125 51.058 169.3351
4424.194336 47.778 48.6243
4424.560547 49.453 125.3136
4424.926758 50.551 -85.6443
4425.292969 54.270 168.2971
4425.659180 55.279 17.3138
4426.025391 59.853 -115.9865
4426.391602 59.290 100.3660
4426.757812 59.803 -41.6044
4427.124023 61.012 178.1683
4427.490234 61.066 23.4318
4427.856445 60.549 -114.1058
4428.222656 60.833 102.5360
4428.588867 60.083 -39.7405
4428.955078 59.970 172.4877
4429.321289 55.890 37.5066
4429.687500 56.892 -133.8375
4430.053711 56.496 89.7151
4430.419922 54.816 -53.3932
4430.786133 58.083 150.4505
4431.152344 56.672 -23.1239
4431.518555 60.271 -157.6825
4431.884766 61.454 61.9033
4432.250977 62.273 -79.9830
4432.617188 64.192 137.4634
4432.983398 65.551 -3.3920
4433.349609 66.422 -135.3818
4433.715820 66.964 81.4609
4434.082031 67.799 -52.7461
4434.448242 67.898 165.9242
4434.814453 68.673 35.0337
4435.180664 68.858 -108.9647
4435.546875 69.089 111.3851
4435.913086 69.652 -20.8309
4436.279297 69.582 -161.0216
4436.645508 69.821 64.1078
4437.011719 69.704 -68.6247
4437.377930 69.292 155.8299
4437.744141 69.527 20.5841
4438.110352 69.268 -112.0222
4438.476562 69.443 111.7191
4438.842773 68.794 -17.2377
4439.208984 68.855 -150.1287
4439.575195 69.083 83.1368
4439.941406 69.433 -50.0679
4440.307617 69.876 175.7280
4440.673828 69.864 43.5978
4441.040039 70.172 -88.2857
4441.406250 70.563 137.9170
4441.772461 70.610 5.5660
4442.138672 70.642 -126.2082
4442.504883 70.856 98.2020
4442.871094 71.340 -34.9734
4443.237305 71.092 -167.6583
4443.603516 71.366 57.4948
4443.969727 71.232 -74.3247
4444.335938 71.279 153.0106
4444.702148 71.319 20.1806
4445.068359 71.230 -111.4104
4445.434570 70.997 115.5956
4445.800781 70.860 -15.4213
4446.166992 70.672 -147.4976
4446.533203 70.632 82.7971
4446.899414 70.796 -48.0943
4447.265625 71.347 -178.8207
4447.631836 71.311 52.5092
4447.998047 71.860 -81.8611
4448.364258 72.672 148.4019
4448.730469 72.979 13.9633
4449.096680 73.247 -119.2814
4449.462891 73.901 106.1521
4449.829102 74.225 -27.1856
4450.195312 74.279 -160.5556
4450.561523 74.435 63.2171
4450.927734 74.651 -68.7555
4451.293945 74.919 155.8898
4451.660156 74.783 24.0223
4452.026367 74.779 -111.5851
4452.392578 74.934 114.2131
4452.758789 74.879 -19.8727
4453.125000 74.793 -153.2442
4453.491211 74.875 73.4429
4453.857422 75.039 -61.0757
4454.223633 74.853 166.4746
4454.589844 74.735 33.1883
4454.956055 74.622 -101.3487
4455.322266 74.619 126.7523
4455.688477 74.807 -9.4801
4456.054688 74.524 -141.3065
4456.420898 74.166 83.4546
4456.787109 74.217 -48.2093
4457.153320 73.968 177.4938
4457.519531 73.900 47.5811
4457.885742 73.972 -86.9671
4458.251953 73.668 140.9706
4458.618164 74.061 9.0392
4458.984375 73.943 -122.8836
4459.350586 73.875 103.5821
4459.716797 73.672 -30.5760
4460.083008 73.728 -164.4495
4460.449219 73.586 62.5108
4460.815430 73.469 -70.7124
4461.181641 73.277 153.7635
4461.547852 73.394 21.2852
4461.914062 73.127 -111.9351
4462.280273 72.874 113.3776
4462.646484 73.134 -19.8685
4463.012695 72.411 -155.9455
4463.378906 72.313 70.7245
4463.745117 71.908 -62.9577
4464.111328 71.415 163.4446
4464.477539 70.774 28.9992
4464.843750 70.300 -103.6065
4465.209961 69.829 126.5044
4465.576172 69.469 -6.5084
4465.942383 69.100 -138.2047
4466.308594 68.685 92.5041
4466.674805 67.998 -41.3222
4467.041016 68.212 -174.4486
4467.407227 68.185 51.2102
4467.773438 68.040 -79.2209
4468.139648 67.188 145.5176
4468.505859 66.665 14.7762
4468.872070 65.370 -122.4316
4469.238281 64.542 101.8099
4469.604492 63.105 -27.5218
4469.970703 61.907 -161.3903
4470.336914 58.317 72.5835
4470.703125 57.973 -48.8012
4471.069336 56.124 -174.6954
4471.435547 55.500 89.7968
4471.801758 53.809 -40.5587
4472.167969 56.839 -153.1047
4472.534180 55.712 95.9234
4472.900391 58.546 -37.0659
4473.266602 59.831 -165.8064
4473.632812 60.447 75.0527
4473.999023 61.899 -49.9693
4474.365234 64.391 176.0709
4474.731445 65.661 45.8916
4475.097656 67.217 -82.7334
4475.463867 68.251 140.9539
4475.830078 69.041 4.7643
4476.196289 69.599 -131.7897
4476.562500 70.630 94.6099
4476.928711 70.864 -44.2340
4477.294922 71.248 -179.0464
4477.661133 71.537 45.7169
4478.027344 71.314 -89.6570
4478.393555 71.617 137.6228
4478.759766 71.685 5.5474
4479.125977 71.839 -129.7543
4479.492188 71.896 96.2773
4479.858398 72.068 -38.9421
4480.224609 72.253 -173.6139
4480.590820 72.049 52.0306
4480.957031 71.755 -82.2357
4481.323242 71.804 144.6474
4481.689453 71.395 11.6808
4482.055664 71.386 -121.6294
4482.421875 70.629 106.9461
4482.788086 70.362 -22.2785
4483.154297 70.262 -153.4891
4483.520508 70.359 76.2782
4483.886719 69.974 -51.6992
4484.252930 70.109 175.5478
4484.619141 70.462 48.5532
4484.985352 70.951 -84.9125
4485.351562 70.882 144.9055
4485.717773 71.030 12.8197
4486.083984 71.358 -119.7206
4486.450195 71.387 109.3666
4486.816406 71.899 -23.2678
4487.182617 71.640 -154.9151
4487.548828 71.724 74.3112
4487.915039 72.031 -55.9067
4488.281250 71.977 171.3820
4488.647461 72.381 43.0861
4489.013672 72.324 -89.2141
4489.379883 73.037 141.5934
4489.746094 73.606 10.0431
4490.112305 73.790 -121.3326
4490.478516 74.328 106.6669
4490.844727 74.921 -27.0632
4491.210938 75.378 -161.0698
4491.577148 75.678 65.9348
4491.943359 76.028 -69.1924
4492.309570 76.430 157.1223
4492.675781 76.607 23.2685
4493.041992 76.787 -111.3533
4493.408203 76.781 113.4880
4493.774414 76.959 -20.8483
4494.140625 77.014 -155.4183
4494.506836 76.825 69.8101
4494.873047 77.139 -63.2796
4495.239258 77.026 162.0430
4495.605469 76.987 30.0804
4495.971680 77.009 -104.1623
4496.337891 77.075 122.3936
4496.704102 77.411 -10.3433
4497.070312 77.457 -146.1538
4497.436523 77.425 80.6934
4497.802734 77.445 -54.6805
4498.168945 77.640 170.1194
4498.535156 77.379 34.4447
4498.901367 77.268 -99.1937
4499.267578 77.267 125.8278
4499.633789 76.789 -9.3934
4500.000000 76.557 -143.3040
4500.366211 76.363 80.1900
4500.732422 76.079 -53.9365
4501.098633 75.687 171.5235
4501.464844 75.124 37.2823
4501.831055 74.612 -96.3798
4502.197266 74.024 130.2337
4502.563477 73.655 -3.4738
4502.929688 73.078 -136.4921
4503.295898 72.463 92.8171
4503.662109 71.821 -41.0086
4504.028320 71.489 -173.2310
4504.394531 71.353 54.6349
4504.760742 70.645 -76.7300
4505.126953 70.197 152.0555
4505.493164 69.363 22.3585
4505.859375 68.916 -109.3245
4506.225586 67.771 120.8568
4506.591797 66.669 -6.9666
4506.958008 66.913 -133.6467
4507.324219 67.382 95.6993
4507.690430 67.373 -29.3729
4508.056641 67.187 -161.6440
4508.422852 66.965 68.7594
4508.789062 67.333 -65.0722
4509.155273 67.402 165.1777
4509.521484 67.677 27.7678
4509.887695 66.481 -102.9203
4510.253906 66.020 124.5048
4510.620117 64.871 -7.1419
4510.986328 63.917 -143.5595
4511.352539 63.165 94.8309
4511.718750 62.155 -27.9046
4512.084961 61.356 -144.6607
4512.451172 61.848 95.4364
4512.817383 63.414 -31.7120
4513.183594 63.737 -156.9617
4513.549805 63.656 71.0457
4513.916016 64.973 -58.5852
4514.282227 65.270 174.9354
4514.648438 65.102 43.2376
4515.014648 65.714 -86.2575
4515.380859 66.260 142.6427
4515.747070 66.942 16.8881
4516.113281 65.999 -111.9993
4516.479492 67.540 114.9964
4516.845703 67.938 -12.8667
4517.211914 68.530 -141.6487
4517.578125 69.003 85.0338
4517.944336 70.181 -46.8833
4518.310547 70.380 -178.5176
4518.676758 71.176 50.8935
4519.042969 72.046 -81.1607
4519.409180 72.520 144.2915
4519.775391 73.221 10.3805
4520.141602 73.972 -124.9341
4520.507812 74.042 100.6370
4520.874023 74.478 -33.2482
4521.240234 74.836 -167.9398
4521.606445 74.874 57.5483
4521.972656 75.157 -77.9597
4522.338867 75.159 146.3940
4522.705078 75.254 10.7042
4523.071289 75.173 -123.7701
4523.437500 74.780 103.1064
4523.803711 74.532 -30.3409
4524.169922 74.489 -162.4010
4524.536133 74.417 65.1579
4524.902344 74.096 -67.0310
4525.268555 74.163 160.4922
4525.634766 74.129 30.2587
4526.000977 74.218 -102.7191
4526.367188 74.247 124.1844
4526.733398 74.200 -6.0123
4527.099609 74.132 -139.0424
4527.465820 74.189 87.4783
4527.832031 74.110 -43.9416
4528.198242 73.901 -175.8342
4528.564453 74.018 52.3878
4528.930664 73.925 -77.6497
4529.296875 74.052 151.2320
4529.663086 74.132 20.0541
4530.029297 74.841 -112.6610
4530.395508 75.098 115.2337
4530.761719 75.113 -18.6401
4531.127930 75.267 -153.0105
4531.494141 75.602 72.6288
4531.860352 75.429 -61.3967
4532.226562 75.549 164.3609
4532.592773 75.458 31.3438
4532.958984 75.210 -102.3461
4533.325195 75.168 122.4478
4533.691406 74.964 -10.5726
4534.057617 74.699 -144.0626
4534.423828 74.310 81.9607
4534.790039 74.125 -51.9005
4535.156250 73.586 174.6106
4535.522461 73.450 41.8767
4535.888672 72.803 -89.7701
4536.254883 72.431 138.2606
4536.621094 71.766 6.6532
4536.987305 71.867 -121.9912
4537.353516 70.648 106.6562
4537.719727 70.438 -20.2562
4538.085938 70.464 -150.2841
4538.452148 69.811 79.1877
4538.818359 69.782 -48.4476
4539.184570 69.639 -177.8176
4539.550781 69.609 53.0241
4539.916992 69.516 -73.2112
4540.283203 70.184 155.9083
4540.649414 70.655 28.3959
4541.015625 71.065 -100.9413
4541.381836 71.521 129.6533
4541.748047 71.706 -2.8129
4542.114258 72.588 -134.0434
4542.480469 72.366 95.5282
4542.846680 72.958 -40.8462
4543.212891 72.965 -172.3918
4543.579102 73.009 53.5611
4543.945312 73.110 -78.0871
4544.311523 73.019 146.6153
4544.677734 72.742 14.4356
4545.043945 72.820 -116.6921
4545.410156 72.761 110.2900
4545.776367 72.324 -21.5763
4546.142578 71.712 -151.7886
4546.508789 71.020 82.5529
4546.875000 70.893 -46.8117
4547.241211 71.277 -173.8412
4547.607422 71.518 58.4769
4547.973633 72.260 -66.7937
4548.339844 73.014 162.9262
4548.706055 74.183 34.2279
4549.072266 74.816 -97.4695
4549.438477 75.824 129.6176
4549.804688 76.378 -5.2383
4550.170898 77.170 -138.0865
4550.537109 77.706 85.1569
4550.903320 78.010 -49.5074
4551.269531 78.265 176.8778
4551.635742 78.516 41.6935
4552.001953 78.698 -94.1123
4552.368164 78.706 131.8125
4552.734375 78.670 -3.4534
4553.100586 78.679 -136.3841
4553.466797 78.544 88.2748
4553.833008 78.492 -45.9619
4554.199219 78.089 179.4957
4554.565430 77.892 46.0930
4554.931641 77.639 -85.6050
4555.297852 77.510 141.0793
4555.664062 77.392 9.2620
4556.030273 77.203 -122.5654
4556.396484 77.217 107.0184
4556.762695 76.940 -24.7459
4557.128906 76.843 -156.0266
4557.495117 77.054 72.6129
4557.861328 76.907 -58.6019
4558.227539 76.904 170.4300
4558.593750 77.275 38.5322
4558.959961 77.204 -94.3496
4559.326172 77.374 133.6058
4559.692383 77.508 0.7129
4560.058594 77.437 -131.4261
4560.424805 77.454 97.1293
4560.791016 77.369 -34.7222
4561.157227 77.510 -167.4219
4561.523438 77.677 61.2143
4561.889648 77.663 -70.2962
4562.255859 77.727 158.3674
4562.622070 77.746 26.7282
4562.988281 78.098 -104.9201
4563.354492 78.267 122.6443
4563.720703 78.528 -9.0765
4564.086914 78.722 -141.3227
4564.453125 78.872 86.1220
4564.819336 79.141 -47.1027
4565.185547 79.333 -179.9545
4565.551758 79.373 46.7785
4565.917969 79.544 -86.0825
4566.284180 79.755 141.1745
4566.650391 79.880 6.8873
4567.016602 80.003 -126.3221
4567.382812 80.157 99.8829
4567.749023 80.130 -33.5098
4568.115234 80.201 -168.7535
4568.481445 80.234 58.0467
4568.847656 80.164 -77.1681
4569.213867 80.117 149.0604
4569.580078 79.807 15.6554
4569.946289 79.608 -118.7006
4570.312500 79.405 107.1554
4570.678711 79.143 -25.8010
4571.044922 78.814 -158.6201
4571.411133 78.443 68.7038
4571.777344 78.056 -62.1205
4572.143555 77.762 166.3109
4572.509766 77.593 34.5774
4572.875977 77.423 -95.9869
4573.242188 77.554 132.9266
4573.608398 77.528 2.2414
4573.974609 77.532 -129.9703
4574.340820 77.514 98.3448
4574.707031 77.667 -34.2563
4575.073242 77.749 -165.7443
4575.439453 77.630 61.3149
4575.805664 77.631 -70.8905
4576.171875 77.659 156.8779
4576.538086 77.408 24.7296
4576.904297 77.326 -109.1659
4577.270508 77.317 120.9673
4577.636719 77.047 -11.6122
4578.002930 77.011 -142.3917
4578.369141 77.044 84.4553
4578.735352 76.925 -45.9855
4579.101562 76.972 -178.4285
4579.467773 77.132 48.1028
4579.833984 76.991 -82.3197
4580.200195 76.912 144.4876
4580.566406 76.990 12.0126
4580.932617 76.989 -120.6820
4581.298828 77.022 105.9641
4581.665039 76.663 -25.6427
4582.031250 76.469 -159.1258
4582.397461 76.193 71.3021
4582.763672 76.106 -60.9475
4583.129883 75.947 168.4512
4583.496094 75.789 38.0343
4583.862305 75.551 -93.4668
4584.228516 75.764 136.3160
4584.594727 75.715 4.3106
4584.960938 75.892 -125.2426
4585.327148 76.081 103.0401
4585.693359 76.137 -28.5219
4586.059570 76.332 -161.7592
4586.425781 76.424 65.7849
4586.791992 76.578 -67.2365
4587.158203 76.611 161.5329
4587.524414 76.757 27.5436
4587.890625 76.582 -104.6066
4588.256836 76.778 123.9987
4588.623047 76.277 -10.4184
4588.989258 76.095 -140.6286
4589.355469 76.259 85.7758
4589.721680 76.029 -44.1472
4590.087891 76.104 -176.4377
4590.454102 75.952 53.9813
4590.820312 76.169 -77.0268
4591.186523 76.080 149.2385
4591.552734 76.024 18.8753
4591.918945 76.360 -112.3698
4592.285156 76.548 115.6712
4592.651367 76.756 -16.0275
4593.017578 77.062 -149.2114
4593.383789 77.230 78.2022
4593.750000 77.414 -57.7992
4594.116211 77.250 170.7276
4594.482422 77.693 36.3389
4594.848633 77.351 -96.8221
4595.214844 77.261 128.4554
4595.581055 77.172 -6.1191
4595.947266 77.136 -140.1481
4596.313477 76.723 86.0660
4596.679688 76.201 -46.9296
4597.045898 75.558 179.6218
4597.412109 75.483 47.4947
4597.778320 74.945 -84.5691
4598.144531 74.452 145.4031
4598.510742 74.409 16.5610
4598.876953 73.547 -114.1379
4599.243164 73.625 116.8741
4599.609375 73.695 -11.0777
4599.975586 73.451 -139.2699
4600.341797 73.811 90.0431
4600.708008 74.090 -39.2683
4601.074219 74.269 -168.0692
4601.440430 74.729 59.0346
4601.806641 74.921 -71.1966
4602.172852 75.417 156.8444
4602.539062 75.892 23.2805
4602.905273 75.990 -110.8153
4603.271484 76.002 115.9578
4603.637695 76.243 -18.2177
4604.003906 76.222 -151.8005
4604.370117 76.190 75.3848
4604.736328 76.091 -57.4236
4605.102539 75.974 169.6570
4605.468750 75.920 36.2086
4605.834961 75.810 -94.6092
4606.201172 75.788 132.9891
4606.567383 75.762 0.6849
4606.933594 75.840 -131.8719
4607.299805 75.854 96.1597
4607.666016 75.787 -36.6671
4608.032227 75.654 -169.3832
4608.398438 75.671 58.2779
4608.764648 75.660 -74.7710
4609.130859 75.607 153.1463
4609.497070 75.536 20.0638
4609.863281 75.532 -113.2318
4610.229492 75.396 114.0095
4610.595703 75.132 -18.0670
4610.961914 75.272 -151.4225
4611.328125 74.994 75.7679
4611.694336 74.857 -57.3814
4612.060547 74.479 169.5771
4612.426758 74.640 37.3250
4612.792969 74.011 -95.4311
4613.159180 73.895 131.6933
4613.525391 73.597 1.9287
4613.891602 73.138 -129.8730
4614.257812 73.022 99.3683
4614.624023 73.001 -30.4945
4614.990234 73.048 -161.0991
4615.356445 73.055 69.2600
4615.722656 73.130 -62.9286
4616.088867 73.304 163.7234
4616.455078 73.586 33.1579
4616.821289 73.652 -101.6421
4617.187500 73.647 124.3446
4617.553711 73.636 -9.4284
4617.919922 73.541 -145.6841
4618.286133 73.057 79.4076
4618.652344 72.757 -51.6347
4619.018555 72.108 173.4697
4619.384766 71.162 39.2226
4619.750977 70.465 -91.1524
4620.117188 69.975 137.6532
4620.483398 68.871 7.4432
4620.849609 68.963 -120.2605
4621.215820 68.425 113.2106
4621.582031 67.679 -15.0325
4621.948242 68.108 -143.6513
4622.314453 67.914 85.2094
4622.680664 67.578 -43.1568
4623.046875 68.196 -173.8544
4623.413086 67.504 53.6143
4623.779297 67.385 -73.4130
4624.145508 66.549 156.5845
4624.511719 66.875 29.3382
4624.877930 67.052 -98.2095
4625.244141 67.533 135.7759
4625.610352 67.926 8.4237
4625.976562 68.182 -116.8740
4626.342773 69.229 111.2102
4626.708984 70.554 -21.4928
4627.075195 71.098 -154.8975
4627.441406 71.442 71.2375
4627.807617 71.973 -63.6841
4628.173828 72.020 161.3705
4628.540039 72.344 27.3843
4628.906250 72.370 -109.1178
4629.272461 71.983 114.9658
4629.638672 72.004 -20.6921
4630.004883 71.370 -155.4572
4630.371094 71.206 69.8816
4630.737305 70.323 -64.6406
4631.103516 69.646 162.4583
4631.469727 68.784 32.6487
4631.835938 67.773 -101.3191
4632.202148 66.575 136.4230
4632.568359 66.096 7.0759
4632.934570 65.295 -122.1029
4633.300781 65.942 111.1589
4633.666992 65.242 -14.7286
4634.033203 65.184 -143.6547
4634.399414 65.907 90.0450
4634.765625 65.574 -33.5972
4635.131836 66.001 -163.0296
4635.498047 65.818 63.7991
4635.864258 66.507 -63.1318
4636.230469 66.075 168.9246
4636.596680 66.349 41.8983
4636.962891 65.659 -90.5879
4637.329102 66.391 144.4668
4637.695312 66.406 21.4884
4638.061523 67.082 -104.7505
4638.427734 68.382 129.5030
4638.793945 69.026 -1.0815
4639.160156 70.009 -129.9869
4639.526367 70.944 97.6906
4639.892578 72.079 -33.6562
4640.258789 72.874 -167.6223
4640.625000 73.413 58.8239
4640.991211 74.005 -75.7855
4641.357422 74.642 150.6652
4641.723633 75.014 17.4370
4642.089844 75.455 -116.9467
4642.456055 75.651 108.6697
4642.822266 75.943 -24.3251
4643.188477 75.984 -158.0782
4643.554688 76.344 70.1250
4643.920898 76.626 -64.4398
4644.287109 76.860 162.8368
4644.653320 77.043 30.0529
4645.019531 77.205 -103.8453
4645.385742 77.584 123.7630
4645.751953 77.690 -10.2550
4646.118164 77.662 -143.4161
4646.484375 77.965 84.6677
4646.850586 78.098 -47.4785
4647.216797 78.475 178.9975
4647.583008 78.704 45.4426
4647.949219 78.690 -87.7163
4648.315430 78.854 138.9446
4648.681641 78.818 4.7180
4649.047852 78.932 -127.7233
4649.414062 79.050 99.2874
4649.780273 79.022 -33.6082
4650.146484 79.180 -165.6616
4650.512695 79.334 61.5470
4650.878906 79.318 -70.3606
4651.245117 79.693 156.5986
4651.611328 79.832 23.5846
4651.977539 80.010 -109.9797
4652.343750 80.129 117.7848
4652.709961 80.432 -15.0874
4653.076172 80.513 -148.4053
4653.442383 80.799 77.3931
4653.808594 80.893 -56.2980
4654.174805 80.986 169.5651
4654.541016 81.098 35.3038
4654.907227 81.028 -97.8932
4655.273438 80.950 128.6808
4655.639648 80.994 -5.2773
4656.005859 81.056 -138.7157
4656.372070 81.048 87.7523
4656.738281 81.044 -44.9821
4657.104492 81.132 -178.6275
4657.470703 81.153 48.3434
4657.836914 81.074 -85.0331
4658.203125 81.138 141.4285
4658.569336 81.144 7.7292
4658.935547 81.102 -125.7897
4659.301758 81.058 100.2308
4659.667969 81.071 -33.2839
4660.034180 80.978 -166.8376
4660.400391 80.968 59.3256
4660.766602 80.893 -74.5932
4661.132812 80.785 151.7375
4661.499023 80.683 18.3435
4661.865234 80.591 -115.8952
4662.231445 80.479 110.2735
4662.597656 80.223 -24.2837
4662.963867 79.945 -157.6784
4663.330078 79.672 68.6125
4663.696289 79.481 -64.8956
4664.062500 79.037 161.7795
4664.428711 78.607 28.1729
4664.794922 78.387 -104.6623
4665.161133 77.911 123.4130
4665.527344 77.526 -7.8872
4665.893555 77.204 -138.9930
4666.259766 76.919 88.3432
4666.625977 76.603 -43.0699
4666.992188 76.403 -174.5406
4667.358398 76.196 53.3669
4667.724609 76.008 -77.4167
4668.090820 75.566 151.1234
4668.457031 75.220 19.6326
4668.823242 74.865 -111.7374
4669.189453 74.696 118.0215
4669.555664 74.285 -12.3021
4669.921875 74.169 -141.1136
4670.288086 74.092 89.7350
4670.654297 74.181 -38.4738
4671.020508 74.310 -169.6629
4671.386719 74.459 59.5361
4671.752930 74.785 -70.7342
4672.119141 75.028 158.1967
4672.485352 75.066 25.9015
4672.851562 75.449 -106.1491
4673.217773 75.373 121.1860
4673.583984 75.366 -12.2587
4673.950195 75.336 -143.4981
4674.316406 75.358 84.6643
4674.682617 75.311 -47.2617
4675.048828 75.278 -179.6277
4675.415039 75.551 47.9896
4675.781250 75.583 -82.6847
4676.147461 75.680 145.1332
4676.513672 75.741 13.1229
4676.879883 75.722 -120.2977
4677.246094 75.704 106.9964
4677.612305 75.715 -25.1128
4677.978516 75.620 -158.2975
4678.344727 75.519 68.0442
4678.710938 75.532 -62.4460
4679.077148 75.361 165.5150
4679.443359 75.595 35.3211
4679.809570 75.672 -97.2298
4680.175781 75.822 130.4095
4680.541992 76.033 -2.6139
4680.908203 76.178 -135.9388
4681.274414 76.273 89.0382
4681.640625 76.355 -44.1737
4682.006836 76.328 -178.7676
4682.373047 76.257 47.5241
4682.739258 76.272 -87.0699
4683.105469 76.129 138.1502
4683.471680 75.819 2.8617
4683.837891 75.646 -131.3639
4684.204102 75.440 92.9314
4684.570312 74.884 -41.5778
4684.936523 74.249 -177.8516
4685.302734 73.655 48.0181
4685.668945 73.061 -86.4333
4686.035156 72.454 138.5634
4686.401367 71.427 4.6121
4686.767578 70.350 -130.2161
4687.133789 69.389 96.5781
