* Generated by rew_pipeline.py (source UUID 7e7ffd0f-409a-4ea4-9b14-d7aa3d850d0c, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:17
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6-peq B = FRX-trimmed.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3914.794922 76.588 138.7366
3914.978027 76.567 71.7802
3915.161133 76.561 5.1365
3915.344238 76.595 -61.4326
3915.527344 76.652 -128.2304
3915.710449 76.688 164.6366
3915.893555 76.666 97.3244
3916.076660 76.582 30.1096
3916.259766 76.471 -36.8085
3916.442871 76.378 -103.4278
3916.625977 76.331 -169.9178
3916.809082 76.329 123.5198
3916.992188 76.347 56.7861
3917.175293 76.355 -10.0779
3917.358398 76.334 -76.9409
3917.541504 76.278 -143.6612
3917.724609 76.201 149.8345
3917.907715 76.122 83.5012
3918.090820 76.053 17.1903
3918.273926 75.991 -49.2532
3918.457031 75.922 -115.8686
3918.640137 75.838 177.4623
3918.823242 75.748 110.9306
3919.006348 75.684 44.6430
3919.189453 75.672 -21.4816
3919.372559 75.709 -87.6520
3919.555664 75.763 -154.0248
3919.738770 75.790 139.4214
3919.921875 75.768 72.8465
3920.104980 75.706 6.4026
3920.288086 75.633 -59.8906
3920.471191 75.573 -126.1553
3920.654297 75.537 167.4503
3920.837402 75.515 100.8536
3921.020508 75.496 34.0989
3921.203613 75.470 -32.7068
3921.386719 75.432 -99.4606
3921.569824 75.377 -166.0892
3921.752930 75.301 127.4522
3921.936035 75.206 61.1676
3922.119141 75.101 -5.0136
3922.302246 74.994 -71.2418
3922.485352 74.880 -137.6783
3922.668457 74.748 155.6188
3922.851562 74.588 88.7558
3923.034668 74.412 21.9485
3923.217773 74.247 -44.6228
3923.400879 74.125 -110.9383
3923.583984 74.047 -177.1232
3923.767090 73.984 116.7148
3923.950195 73.892 50.6349
3924.133301 73.752 -15.1597
3924.316406 73.585 -80.5145
3924.499512 73.437 -145.5370
3924.682617 73.336 149.3883
3924.865723 73.260 83.8740
3925.048828 73.157 17.8569
3925.231934 72.992 -48.3382
3925.415039 72.784 -114.2332
3925.598145 72.596 -179.5489
3925.781250 72.493 115.5701
3925.964355 72.481 50.6959
3926.147461 72.503 -14.4715
3926.330566 72.491 -79.8620
3926.513672 72.419 -145.1718
3926.696777 72.309 149.8313
3926.879883 72.208 85.1200
3927.062988 72.140 20.4844
3927.246094 72.104 -44.2308
3927.429199 72.096 -109.0103
3927.612305 72.124 -173.7909
3927.795410 72.204 121.3761
3927.978516 72.324 56.3574
3928.161621 72.444 -8.8620
3928.344727 72.535 -74.0772
3928.527832 72.607 -139.0171
3928.710938 72.705 156.3748
3928.894043 72.873 91.8143
3929.077148 73.103 26.8945
3929.260254 73.348 -38.5572
3929.443359 73.568 -104.3746
3929.626465 73.764 -170.2604
3929.809570 73.964 123.9450
3929.992676 74.195 58.1768
3930.175781 74.450 -7.7148
3930.358887 74.708 -73.7807
3930.541992 74.949 -139.9538
3930.725098 75.178 153.8221
3930.908203 75.405 87.4901
3931.091309 75.631 20.9242
3931.274414 75.841 -45.9415
3931.457520 76.025 -113.0527
3931.640625 76.184 179.6983
3931.823730 76.329 112.3709
3932.006836 76.465 44.9596
3932.189941 76.581 -22.5258
3932.373047 76.666 -89.9913
3932.556152 76.721 -157.3042
3932.739258 76.767 135.5743
3932.922363 76.820 68.5111
3933.105469 76.872 1.2959
3933.288574 76.894 -66.1561
3933.471680 76.858 -133.7001
3933.654785 76.768 158.9346
3933.837891 76.666 91.9152
3934.020996 76.597 25.1470
3934.204102 76.569 -41.6400
3934.387207 76.552 -108.6141
3934.570312 76.506 -175.6669
3934.753418 76.423 117.4821
3934.936523 76.337 51.0158
3935.119629 76.290 -15.1724
3935.302734 76.295 -81.4006
3935.485840 76.324 -147.9160
3935.668945 76.334 145.2887
3935.852051 76.309 78.4003
3936.035156 76.261 11.5843
3936.218262 76.210 -55.1360
3936.401367 76.166 -121.8365
3936.584473 76.125 171.4268
3936.767578 76.080 104.6683
3936.950684 76.031 37.9226
3937.133789 75.980 -28.8085
3937.316895 75.926 -95.5308
3937.500000 75.868 -162.2044
3937.683105 75.813 131.2309
3937.866211 75.781 64.7457
3938.049316 75.779 -1.8341
3938.232422 75.783 -68.6985
3938.415527 75.746 -135.8323
3938.598633 75.636 157.0565
3938.781738 75.471 90.3489
3938.964844 75.320 24.1740
3939.147949 75.245 -41.8026
3939.331055 75.239 -108.1531
3939.514160 75.226 -175.1678
3939.697266 75.128 117.4019
3939.880371 74.928 50.1304
3940.063477 74.686 -16.5232
3940.246582 74.493 -82.5814
3940.429688 74.393 -148.5310
3940.612793 74.350 145.1433
3940.795898 74.290 78.3824
3940.979004 74.168 11.5036
3941.162109 73.999 -55.1528
3941.345215 73.826 -121.5123
3941.528320 73.678 172.2297
3941.711426 73.544 105.8534
3941.894531 73.396 39.3285
3942.077637 73.219 -27.2064
3942.260742 73.020 -93.6109
3942.443848 72.813 -159.8447
3942.626953 72.598 134.0768
3942.810059 72.370 68.1747
3942.993164 72.128 2.5068
3943.176270 71.881 -62.9175
3943.359375 71.636 -128.1745
3943.542480 71.386 166.6614
3943.725586 71.126 101.6260
3943.908691 70.869 36.8336
3944.091797 70.655 -27.6826
3944.274902 70.520 -92.0671
3944.458008 70.473 -156.5289
3944.641113 70.500 138.8416
3944.824219 70.592 74.0649
3945.007324 70.745 9.0943
3945.190430 70.936 -56.2435
3945.373535 71.106 -122.0532
3945.556641 71.188 171.8512
3945.739746 71.157 105.9119
3945.922852 71.058 40.5212
3946.105957 70.978 -24.3489
3946.289062 70.980 -89.2231
3946.472168 71.045 -154.6930
3946.655273 71.102 139.0945
3946.838379 71.111 72.4703
3947.021484 71.089 5.8710
3947.204590 71.085 -60.5212
3947.387695 71.125 -126.8218
3947.570801 71.190 166.8311
3947.753906 71.239 100.5239
3947.937012 71.263 34.4920
3948.120117 71.289 -31.1729
3948.303223 71.351 -96.7007
3948.486328 71.442 -162.4812
3948.669434 71.520 131.2678
3948.852539 71.546 64.6261
3949.035645 71.518 -2.1979
3949.218750 71.461 -69.0930
3949.401855 71.395 -136.1001
3949.584961 71.313 156.7289
3949.768066 71.199 89.4793
3949.951172 71.046 22.3503
3950.134277 70.870 -44.5056
3950.317383 70.691 -111.0983
3950.500488 70.514 -177.5487
3950.683594 70.326 116.0497
3950.866699 70.116 49.6725
3951.049805 69.878 -16.7218
3951.232910 69.597 -83.2237
3951.416016 69.236 -149.8139
3951.599121 68.757 143.8509
3951.782227 68.181 78.4101
3951.965332 67.628 14.3348
3952.148438 67.261 -48.7736
3952.331543 67.119 -112.1516
3952.514648 67.049 -176.6011
3952.697754 66.868 118.4307
3952.880859 66.552 54.3565
3953.063965 66.299 -7.8828
3953.247070 66.361 -69.1706
3953.430176 66.726 -131.6544
3953.613281 67.106 163.6978
3953.796387 67.257 97.7738
3953.979492 67.148 32.1254
3954.162598 66.940 -32.2365
3954.345703 66.852 -95.6147
3954.528809 66.956 -159.2903
3954.711914 67.133 135.9393
3954.895020 67.259 70.4416
3955.078125 67.326 5.0512
3955.261230 67.422 -59.8504
3955.444336 67.610 -124.5994
3955.627441 67.847 170.3221
3955.810547 68.041 104.9307
3955.993652 68.149 39.6660
3956.176758 68.212 -25.1687
3956.359863 68.288 -89.7821
3956.542969 68.378 -154.6540
3956.726074 68.425 140.0602
3956.909180 68.398 74.7446
3957.092285 68.359 9.9206
3957.275391 68.433 -54.3868
3957.458496 68.696 -118.8457
3957.641602 69.093 175.8114
3957.824707 69.493 109.5134
3958.007812 69.805 42.8270
3958.190918 70.021 -23.5577
3958.374023 70.204 -89.3002
3958.557129 70.424 -154.5924
3958.740234 70.698 140.0592
3958.923340 70.985 74.2684
3959.106445 71.232 8.0054
3959.289551 71.414 -58.4971
3959.472656 71.549 -124.9767
3959.655762 71.677 168.6768
3959.838867 71.832 102.3711
3960.021973 72.021 35.9079
3960.205078 72.217 -30.8479
3960.388184 72.385 -97.8585
3960.571289 72.500 -164.9403
3960.754395 72.571 128.1051
3960.937500 72.624 61.3433
3961.120605 72.688 -5.3529
3961.303711 72.769 -72.2136
3961.486816 72.847 -139.3976
3961.669922 72.895 153.1106
3961.853027 72.899 85.4628
3962.036133 72.860 17.8348
3962.219238 72.791 -49.6518
3962.402344 72.704 -116.9330
3962.585449 72.608 176.0285
3962.768555 72.516 109.2387
3962.951660 72.438 42.6307
3963.134766 72.375 -23.9308
3963.317871 72.308 -90.5482
3963.500977 72.211 -157.1773
3963.684082 72.077 136.3598
3963.867188 71.927 70.2112
3964.050293 71.793 4.3282
3964.233398 71.680 -61.4975
3964.416504 71.559 -127.3724
3964.599609 71.400 166.8964
3964.782715 71.221 101.6661
3964.965820 71.095 37.0462
3965.148926 71.088 -27.3903
3965.332031 71.180 -92.3094
3965.515137 71.272 -157.9597
3965.698242 71.283 136.0551
3965.881348 71.220 70.3847
3966.064453 71.171 5.3256
3966.247559 71.222 -59.4914
3966.430664 71.363 -124.7198
3966.613770 71.504 169.4206
3966.796875 71.582 103.3310
3966.979980 71.617 37.5731
3967.163086 71.695 -27.7188
3967.346191 71.875 -92.9995
3967.529297 72.120 -158.8240
3967.712402 72.343 134.7308
3967.895508 72.492 68.0611
3968.078613 72.593 1.5814
3968.261719 72.703 -64.6808
3968.444824 72.852 -131.0712
3968.627930 73.001 162.1094
3968.811035 73.095 94.9479
3968.994141 73.113 27.8319
3969.177246 73.095 -38.9155
3969.360352 73.099 -105.3236
3969.543457 73.148 -171.7132
3969.726562 73.211 121.6600
3969.909668 73.247 54.8433
3970.092773 73.247 -11.9391
3970.275879 73.238 -78.5844
3970.458984 73.248 -145.2449
3970.642090 73.265 147.8549
3970.825195 73.253 80.7067
3971.008301 73.192 13.5776
3971.191406 73.106 -53.2202
3971.374512 73.051 -119.6292
3971.557617 73.062 174.0775
3971.740723 73.120 107.5582
3971.923828 73.169 40.7233
3972.106934 73.171 -26.2320
3972.290039 73.128 -93.0617
3972.473145 73.072 -159.7061
3972.656250 73.024 133.6782
3972.839355 72.979 66.9023
3973.022461 72.915 -0.0658
3973.205566 72.823 -67.0974
3973.388672 72.716 -134.0485
3973.571777 72.617 159.1150
3973.754883 72.535 92.3298
3973.937988 72.465 25.5420
3974.121094 72.393 -41.2295
3974.304199 72.314 -107.9354
3974.487305 72.229 -174.5729
3974.670410 72.134 118.8076
3974.853516 72.019 52.1700
3975.036621 71.873 -14.4516
3975.219727 71.699 -80.9774
3975.402832 71.509 -147.3565
3975.585938 71.320 146.3911
3975.769043 71.140 80.2052
3975.952148 70.968 14.0439
3976.135254 70.801 -52.0917
3976.318359 70.637 -118.1758
3976.501465 70.474 175.8292
3976.684570 70.314 109.9708
3976.867676 70.168 44.2717
3977.050781 70.053 -21.3471
3977.233887 69.970 -87.0889
3977.416992 69.890 -153.1478
3977.600098 69.767 140.5047
3977.783203 69.571 74.1913
3977.966309 69.328 8.3383
3978.149414 69.117 -56.8910
3978.332520 69.014 -121.8360
3978.515625 69.013 172.9155
3978.698730 69.038 107.1054
3978.881836 69.016 41.0304
3979.064941 68.948 -24.7963
3979.248047 68.896 -90.1661
3979.431152 68.910 -155.3902
3979.614258 68.970 139.0588
3979.797363 69.008 73.0854
3979.980469 68.991 7.0295
3980.163574 68.966 -58.7900
3980.346680 69.015 -124.5506
3980.529785 69.153 169.1448
3980.712891 69.306 101.9006
3980.895996 69.376 33.9647
3981.079102 69.330 -33.9784
3981.262207 69.224 -101.3653
3981.445312 69.147 -168.2267
3981.628418 69.132 124.8541
3981.811523 69.110 57.3731
3981.994629 68.986 -10.5676
3982.177734 68.729 -78.3812
3982.360840 68.416 -145.5624
3982.543945 68.172 147.7542
3982.727051 68.056 80.8032
3982.910156 68.000 12.9435
3983.093262 67.885 -55.7047
3983.276367 67.655 -124.4308
3983.459473 67.349 167.4322
3983.642578 67.055 99.9471
3983.825684 66.809 32.5370
3984.008789 66.543 -35.3785
3984.191895 66.146 -103.7529
3984.375000 65.577 -171.9483
3984.558105 64.917 120.6830
3984.741211 64.330 54.0710
3984.924316 63.915 -12.7900
3985.107422 63.594 -80.9760
3985.290527 63.182 -150.6364
3985.473633 62.534 138.9834
3985.656738 61.607 68.9214
3985.839844 60.455 -0.0857
3986.022949 59.173 -68.0195
3986.206055 57.814 -135.6338
3986.389160 56.319 156.0068
3986.572266 54.552 85.9566
3986.755371 52.350 13.0683
3986.938477 49.530 -65.2690
3987.121582 46.114 -156.0103
3987.304688 44.274 91.6050
3987.487793 46.642 -17.4206
3987.670898 49.495 -107.0750
3987.854004 51.345 173.5096
3988.037109 52.346 100.6870
3988.220215 52.941 33.7526
3988.403320 53.665 -28.9626
3988.586426 54.729 -91.1743
3988.769531 55.848 -155.4296
3988.952637 56.699 138.6906
3989.135742 57.244 72.8610
3989.318848 57.695 8.2195
3989.501953 58.333 -55.6647
3989.685059 59.239 -120.3555
3989.868164 60.237 173.3003
3990.051270 61.128 105.9313
3990.234375 61.842 38.8210
3990.417480 62.453 -27.0728
3990.600586 63.099 -91.7316
3990.783691 63.858 -156.0479
3990.966797 64.677 138.9885
3991.149902 65.446 73.0299
3991.333008 66.099 6.3126
3991.516113 66.648 -60.7988
3991.699219 67.143 -128.1184
3991.882324 67.627 164.3525
3992.065430 68.114 96.6011
3992.248535 68.599 28.7290
3992.431641 69.079 -39.1070
3992.614746 69.558 -106.8541
3992.797852 70.030 -174.6283
3992.980957 70.468 117.3993
3993.164062 70.834 49.1812
3993.347168 71.103 -19.1450
3993.530273 71.290 -87.3644
3993.713379 71.441 -155.3679
3993.896484 71.604 136.7443
3994.079590 71.794 68.7572
3994.262695 71.983 0.5692
3994.445801 72.131 -67.6722
3994.628906 72.221 -135.6588
3994.812012 72.267 156.8544
3994.995117 72.303 89.8635
3995.178223 72.346 23.1239
3995.361328 72.383 -43.6396
3995.544434 72.384 -110.5178
3995.727539 72.337 -177.3959
3995.910645 72.260 115.8953
3996.093750 72.195 49.4150
3996.276855 72.174 -16.9212
3996.459961 72.205 -83.2362
3996.643066 72.277 -149.5795
3996.826172 72.377 144.0740
3997.009277 72.496 77.7503
3997.192383 72.624 11.4427
3997.375488 72.745 -54.8479
3997.558594 72.852 -121.0723
3997.741699 72.946 172.8379
3997.924805 73.045 106.8964
3998.107910 73.160 41.0358
3998.291016 73.296 -24.8329
3998.474121 73.448 -90.7496
3998.657227 73.618 -156.7196
3998.840332 73.812 137.2047
3999.023438 74.028 70.8971
3999.206543 74.247 4.2541
3999.389648 74.442 -62.6808
3999.572754 74.603 -129.7149
3999.755859 74.751 163.3449
3999.938965 74.924 96.5112
4000.122070 75.144 29.5825
4000.305176 75.393 -37.6772
4000.488281 75.624 -105.3140
4000.671387 75.801 -173.1412
4000.854492 75.915 119.1084
4001.037598 75.989 51.5881
4001.220703 76.050 -15.7436
4001.403809 76.104 -83.0318
4001.586914 76.144 -150.3623
4001.770020 76.163 142.3001
4001.953125 76.172 75.0206
4002.136230 76.190 7.7711
4002.319336 76.219 -59.5727
4002.502441 76.242 -127.0959
4002.685547 76.231 165.2777
4002.868652 76.176 97.7528
4003.051758 76.096 30.4984
4003.234863 76.024 -36.4998
4003.417969 75.976 -103.4213
4003.601074 75.941 -170.4298
4003.784180 75.896 122.4814
4003.967285 75.838 55.4542
4004.150391 75.784 -11.4096
4004.333496 75.756 -78.1736
4004.516602 75.750 -145.0035
4004.699707 75.739 148.0197
4004.882812 75.693 80.9968
4005.065918 75.611 14.1153
4005.249023 75.517 -52.5380
4005.432129 75.439 -119.0738
4005.615234 75.380 174.2947
4005.798340 75.323 107.4428
4005.981445 75.248 40.4200
4006.164551 75.154 -26.6362
4006.347656 75.054 -93.6401
4006.530762 74.959 -160.6039
4006.713867 74.865 132.4339
4006.896973 74.763 65.4930
4007.080078 74.649 -1.3655
4007.263184 74.529 -68.1295
4007.446289 74.408 -134.8756
4007.629395 74.273 158.3138
4007.812500 74.108 91.4729
4007.995605 73.908 24.7627
4008.178711 73.698 -41.6707
4008.361816 73.514 -107.8641
4008.544922 73.373 -174.0448
4008.728027 73.251 119.5730
4008.911133 73.106 52.9941
4009.094238 72.913 -13.5694
4009.277344 72.683 -79.8983
4009.460449 72.446 -145.9563
4009.643555 72.217 148.1097
4009.826660 71.988 82.1535
4010.009766 71.740 16.1826
4010.192871 71.469 -49.6935
4010.375977 71.193 -115.4353
4010.559082 70.919 178.8635
4010.742188 70.628 113.1325
4010.925293 70.289 47.5270
4011.108398 69.906 -17.5921
4011.291504 69.538 -81.9557
4011.474609 69.262 -145.7275
4011.657715 69.105 150.5374
4011.840820 69.010 86.4097
4012.023926 68.897 21.9917
4012.207031 68.739 -42.2350
4012.390137 68.584 -105.8974
4012.573242 68.507 -169.0945
4012.756348 68.530 127.7049
4012.939453 68.615 64.1243
4013.122559 68.707 0.1463
4013.305664 68.785 -64.0430
4013.488770 68.860 -128.3122
4013.671875 68.944 167.3589
4013.854980 69.043 102.9979
4014.038086 69.172 38.6904
4014.221191 69.355 -25.5511
4014.404297 69.611 -89.9125
4014.587402 69.915 -154.6550
4014.770508 70.204 140.1791
4014.953613 70.427 74.8867
4015.136719 70.588 9.8985
4015.319824 70.751 -54.6046
4015.502930 70.983 -118.9429
4015.686035 71.290 176.2605
4015.869141 71.602 110.6154
4016.052246 71.841 44.2711
4016.235352 71.981 -22.2434
4016.418457 72.071 -88.4104
4016.601562 72.198 -154.0867
4016.784668 72.428 140.3965
4016.967773 72.748 74.5424
4017.150879 73.087 8.1349
4017.333984 73.373 -58.6271
4017.517090 73.583 -125.3457
4017.700195 73.746 168.2627
4017.883301 73.912 102.1663
4018.066406 74.110 36.0544
4018.249512 74.327 -30.4008
4018.432617 74.519 -97.2899
4018.615723 74.658 -164.4286
4018.798828 74.745 128.4830
4018.981934 74.815 61.6546
4019.165039 74.906 -4.9149
4019.348145 75.036 -71.4009
4019.531250 75.194 -137.9972
4019.714355 75.350 155.2182
4019.897461 75.479 88.2923
4020.080566 75.575 21.3177
4020.263672 75.642 -45.6442
4020.446777 75.691 -112.5827
4020.629883 75.731 -179.5125
4020.812988 75.770 113.5558
4020.996094 75.812 46.6212
4021.179199 75.859 -20.3156
4021.362305 75.909 -87.2496
4021.545410 75.957 -154.1617
4021.728516 75.999 138.9789
4021.911621 76.036 72.1897
4022.094727 76.072 5.4481
4022.277832 76.107 -61.3019
4022.460938 76.138 -128.1061
4022.644043 76.159 165.0393
4022.827148 76.170 98.1860
4023.010254 76.181 31.3871
4023.193359 76.202 -35.3503
4023.376465 76.241 -102.0708
4023.559570 76.292 -168.8353
4023.742676 76.344 124.3204
4023.925781 76.385 57.3976
4024.108887 76.403 -9.5743
4024.291992 76.396 -76.5518
4024.475098 76.371 -143.4897
4024.658203 76.342 149.6254
4024.841309 76.331 82.7277
4025.024414 76.350 15.6588
4025.207520 76.389 -51.7552
4025.390625 76.416 -119.5710
4025.573730 76.397 172.3493
4025.756836 76.316 104.2836
4025.939941 76.192 36.4864
4026.123047 76.059 -30.9818
4026.306152 75.943 -98.2993
4026.489258 75.836 -165.7267
4026.672363 75.699 126.6262
4026.855469 75.501 58.8922
4027.038574 75.240 -8.6747
4027.221680 74.950 -75.9181
4027.404785 74.669 -142.9127
4027.587891 74.407 150.1151
4027.770996 74.137 83.0177
4027.954102 73.826 15.8683
4028.137207 73.465 -51.1182
4028.320312 73.071 -117.7792
4028.503418 72.668 175.8813
4028.686523 72.266 109.7699
4028.869629 71.859 43.8698
4029.052734 71.455 -21.7302
4029.235840 71.082 -87.0060
4029.418945 70.762 -152.1539
4029.602051 70.476 142.5439
4029.785156 70.158 77.0732
4029.968262 69.757 11.8592
4030.151367 69.297 -52.4705
4030.334473 68.879 -115.6170
4030.517578 68.616 -178.0257
4030.700684 68.515 119.4107
4030.883789 68.480 56.1863
4031.066895 68.420 -7.4988
4031.250000 68.324 -71.1773
4031.433105 68.242 -134.6566
4031.616211 68.212 161.8660
4031.799316 68.223 98.1409
4031.982422 68.241 34.1780
4032.165527 68.258 -29.8395
4032.348633 68.298 -93.8464
4032.531738 68.369 -157.9718
4032.714844 68.449 137.6919
4032.897949 68.517 73.2880
4033.081055 68.591 9.0569
4033.264160 68.726 -55.0126
4033.447266 68.954 -119.3060
4033.630371 69.239 175.7581
4033.813477 69.507 110.1601
4033.996582 69.711 44.3003
4034.179688 69.874 -21.3625
4034.362793 70.061 -86.7056
4034.545898 70.317 -152.0377
4034.729004 70.623 142.2182
4034.912109 70.914 75.9224
4035.095215 71.138 9.2874
4035.278320 71.288 -57.3521
4035.461426 71.390 -123.7933
4035.644531 71.479 169.9442
4035.827637 71.570 103.7158
4036.010742 71.658 37.4106
4036.193848 71.734 -28.9827
4036.376953 71.794 -95.4257
4036.560059 71.841 -161.8906
4036.743164 71.871 131.6433
4036.926270 71.879 65.2333
4037.109375 71.862 -1.0233
4037.292480 71.830 -67.0457
4037.475586 71.796 -132.8320
4037.658691 71.766 161.5465
4037.841797 71.739 96.0163
4038.024902 71.710 30.5585
4038.208008 71.680 -34.8116
4038.391113 71.664 -100.1102
4038.574219 71.671 -165.4089
4038.757324 71.701 129.2262
4038.940430 71.746 63.8134
4039.123535 71.808 -1.5412
4039.306641 71.902 -66.7402
4039.489746 72.051 -131.8107
4039.672852 72.264 163.0693
4039.855957 72.523 97.6786
4040.039062 72.787 31.9037
4040.222168 73.014 -34.1927
4040.405273 73.184 -100.4249
4040.588379 73.305 -166.6086
4040.771484 73.409 127.3165
4040.954590 73.526 61.2382
4041.137695 73.667 -5.0533
4041.320801 73.818 -71.7079
4041.503906 73.952 -138.7062
4041.687012 74.057 154.1153
4041.870117 74.139 86.9384
4042.053223 74.214 19.8445
4042.236328 74.292 -47.2041
4042.419434 74.365 -114.2739
4042.602539 74.417 178.6425
4042.785645 74.439 111.6316
4042.968750 74.438 44.7655
4043.151855 74.429 -21.9870
4043.334961 74.418 -88.7402
4043.518066 74.390 -155.5702
4043.701172 74.332 137.5719
4043.884277 74.246 70.8049
4044.067383 74.153 4.1680
4044.250488 74.068 -62.4568
4044.433594 73.977 -129.2291
4044.616699 73.843 163.8679
4044.799805 73.643 97.1137
4044.982910 73.397 30.8835
4045.166016 73.174 -34.6776
4045.349121 73.034 -99.8604
4045.532227 72.974 -165.1753
4045.715332 72.922 129.1456
4045.898438 72.814 63.3743
4046.081543 72.650 -1.9766
4046.264648 72.503 -66.6426
4046.447754 72.453 -130.9185
4046.630859 72.508 164.5718
4046.813965 72.602 99.4654
4046.997070 72.665 33.9255
4047.180176 72.688 -31.6242
4047.363281 72.715 -96.9174
4047.546387 72.798 -162.0363
4047.729492 72.948 132.7539
