* Generated by rew_pipeline.py (source UUID defe8eaa-5d6a-4a29-861d-0afe6da83fd1, calibrated to its own SPL at 100 Hz)
* Measurement: LR.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:18
* Note: ; Vector average of L.filtered.clean-fdw6-peq, R.filtered.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8636.718750 69.288 101.3245
8636.901855 69.306 36.7303
8637.084961 69.323 -27.7245
8637.268066 69.376 -92.0920
8637.451172 69.470 -156.5953
8637.634277 69.573 138.6879
8637.817383 69.660 73.9619
8638.000488 69.752 9.4944
8638.183594 69.900 -54.7458
8638.366699 70.125 -119.1564
8638.549805 70.381 175.8618
8638.732910 70.587 110.3134
8638.916016 70.697 44.6070
8639.099121 70.734 -20.7809
8639.282227 70.771 -85.6814
8639.465332 70.872 -150.3596
8639.648438 71.040 144.7538
8639.831543 71.230 79.4634
8640.014648 71.402 13.9191
8640.197754 71.554 -51.6097
8640.380859 71.713 -116.9971
8640.563965 71.903 177.6629
8640.747070 72.117 112.2048
8640.930176 72.335 46.5653
8641.113281 72.540 -19.1850
8641.296387 72.733 -84.9513
8641.479492 72.927 -150.7127
8641.662598 73.129 143.4748
8641.845703 73.337 77.5548
8642.028809 73.542 11.5271
8642.211914 73.740 -54.5633
8642.395020 73.933 -120.6767
8642.578125 74.125 173.1884
8642.761230 74.316 107.0029
8642.944336 74.504 40.7309
8643.127441 74.682 -25.6478
8643.310547 74.845 -92.1300
8643.493652 74.988 -158.6834
8643.676758 75.114 134.7428
8643.859863 75.233 68.1917
8644.042969 75.358 1.6594
8644.226074 75.497 -64.9125
8644.409180 75.649 -131.5971
8644.592285 75.799 161.5866
8644.775391 75.936 94.7011
8644.958496 76.057 27.8463
8645.141602 76.174 -38.9257
8645.324707 76.297 -105.6637
8645.507812 76.427 -172.4841
8645.690918 76.550 120.5232
8645.874023 76.648 53.3698
8646.057129 76.711 -13.8448
8646.240234 76.747 -81.0085
8646.423340 76.772 -148.0772
8646.606445 76.803 144.9053
8646.789551 76.843 77.8510
8646.972656 76.884 10.7001
8647.155762 76.915 -56.5423
8647.338867 76.926 -123.8140
8647.521973 76.916 168.9661
8647.705078 76.891 101.8600
8647.888184 76.863 34.8812
8648.071289 76.841 -32.0183
8648.254395 76.827 -98.9305
8648.437500 76.812 -165.9396
8648.620605 76.779 126.9425
8648.803711 76.715 59.7971
8648.986816 76.620 -7.2465
8649.169922 76.512 -74.1102
8649.353027 76.413 -140.8407
8649.536133 76.332 152.4088
8649.719238 76.254 85.5002
8649.902344 76.156 18.4265
8650.085449 76.020 -48.6773
8650.268555 75.854 -115.6379
8650.451660 75.682 177.6259
8650.634766 75.525 111.0522
8650.817871 75.387 44.5077
8651.000977 75.254 -22.0828
8651.184082 75.109 -88.6814
8651.367188 74.951 -155.1943
8651.550293 74.788 138.4236
8651.733398 74.632 72.1281
8651.916504 74.481 5.8359
8652.099609 74.325 -60.4890
8652.282715 74.156 -126.8135
8652.465820 73.973 166.9199
8652.648926 73.781 100.7381
8652.832031 73.582 34.6428
8653.015137 73.373 -31.3475
8653.198242 73.155 -97.1873
8653.381348 72.940 -162.8605
8653.564453 72.736 131.5600
8653.747559 72.537 65.9504
8653.930664 72.318 0.2683
8654.113770 72.058 -65.3449
8654.296875 71.761 -130.6274
8654.479980 71.468 164.5978
8654.663086 71.233 100.2261
8654.846191 71.074 35.9163
8655.029297 70.961 -28.6123
8655.212402 70.843 -93.3253
8655.395508 70.701 -157.9393
8655.578613 70.563 137.7939
8655.761719 70.476 73.8393
8655.944824 70.464 9.9042
8656.127930 70.508 -54.2968
8656.311035 70.568 -118.8275
8656.494141 70.621 176.4315
8656.677246 70.666 111.6176
8656.860352 70.709 46.8007
8657.043457 70.753 -17.9810
8657.226562 70.804 -82.6729
8657.409668 70.879 -147.2624
8657.592773 70.993 148.1283
8657.775879 71.143 83.2645
8657.958984 71.292 17.9920
8658.142090 71.398 -47.6041
8658.325195 71.445 -113.2374
8658.508301 71.462 -178.6483
8658.691406 71.498 116.1764
8658.874512 71.583 50.9888
8659.057617 71.698 -14.4699
8659.240723 71.801 -80.2129
8659.423828 71.867 -146.0020
8659.606934 71.907 148.4295
8659.790039 71.956 83.1524
8659.973145 72.039 18.0159
8660.156250 72.148 -47.1688
8660.339355 72.259 -112.4431
8660.522461 72.363 -177.7222
8660.705566 72.474 117.0411
8660.888672 72.604 51.7531
8661.071777 72.744 -13.7271
8661.254883 72.871 -79.4137
8661.437988 72.967 -145.1389
8661.621094 73.048 149.3036
8661.804199 73.151 83.9599
8661.987305 73.306 18.6444
8662.170410 73.506 -46.9054
8662.353516 73.717 -112.8095
8662.536621 73.906 -178.9770
8662.719727 74.062 114.7808
8662.902832 74.196 48.5993
8663.085938 74.323 -17.4988
8663.269043 74.452 -83.5590
8663.452148 74.582 -149.6238
8663.635254 74.714 144.2805
8663.818359 74.847 78.1200
8664.001465 74.976 11.8502
8664.184570 75.091 -54.5314
8664.367676 75.183 -120.9498
8664.550781 75.256 172.7108
8664.733887 75.330 106.5038
8664.916992 75.422 40.3551
8665.100098 75.533 -25.8841
8665.283203 75.640 -92.2969
8665.466309 75.723 -158.8173
8665.649414 75.776 134.7127
8665.832520 75.819 68.3998
8666.015625 75.876 2.2026
8666.198730 75.956 -64.0222
8666.381836 76.047 -130.3761
8666.564941 76.131 163.1757
8666.748047 76.203 96.7529
8666.931152 76.276 30.4336
8667.114258 76.361 -35.8213
8667.297363 76.456 -102.1144
8667.480469 76.544 -168.5003
8667.663574 76.612 125.0648
8667.846680 76.660 58.6582
8668.029785 76.704 -7.7069
8668.212891 76.756 -74.1084
8668.395996 76.816 -140.6395
8668.579102 76.872 152.6897
8668.762207 76.919 85.9692
8668.945312 76.960 19.3154
8669.128418 77.008 -47.2162
8669.311523 77.068 -113.6460
8669.494629 77.135 179.9825
8669.677734 77.199 113.6597
8669.860840 77.255 47.3986
8670.043945 77.306 -18.8146
8670.227051 77.355 -85.0472
8670.410156 77.400 -151.3760
8670.593262 77.437 142.1747
8670.776367 77.464 75.6479
8670.959473 77.490 9.1014
8671.142578 77.529 -57.4525
8671.325684 77.586 -124.0477
8671.508789 77.655 169.2927
8671.691895 77.727 102.6018
8671.875000 77.797 35.9406
8672.058105 77.873 -30.6761
8672.241211 77.959 -97.3231
8672.424316 78.047 -164.1120
8672.607422 78.119 128.9070
8672.790527 78.159 61.8007
8672.973633 78.167 -5.2957
8673.156738 78.157 -72.2820
8673.339844 78.153 -139.1710
8673.522949 78.164 153.9323
8673.706055 78.180 86.9273
8673.889160 78.184 19.8018
8674.072266 78.163 -47.3685
8674.255371 78.119 -114.4906
8674.438477 78.060 178.4802
8674.621582 77.997 111.5266
8674.804688 77.935 44.6105
8674.987793 77.873 -22.2844
8675.170898 77.811 -89.1456
8675.354004 77.751 -155.9618
8675.537109 77.694 137.2545
8675.720215 77.638 70.4724
8675.903320 77.576 3.6728
8676.086426 77.499 -63.1332
8676.269531 77.403 -129.9125
8676.452637 77.291 163.3665
8676.635742 77.170 96.7144
8676.818848 77.048 30.1193
8677.001953 76.929 -36.4438
8677.185059 76.817 -103.0002
8677.368164 76.710 -169.5654
8677.551270 76.604 123.8655
8677.734375 76.494 57.3186
8677.917480 76.377 -9.1679
8678.100586 76.257 -75.5699
8678.283691 76.136 -141.8945
8678.466797 76.017 151.8220
8678.649902 75.897 85.5450
8678.833008 75.771 19.2723
8679.016113 75.639 -46.9585
8679.199219 75.506 -113.0979
8679.382324 75.382 -179.1257
8679.565430 75.279 114.9244
8679.748535 75.200 48.9765
8679.931641 75.137 -17.0436
8680.114746 75.077 -83.1641
8680.297852 75.005 -149.3435
8680.480957 74.916 144.5085
8680.664062 74.817 78.4812
8680.847168 74.725 12.5953
8681.030273 74.656 -53.2270
8681.213379 74.613 -119.1300
8681.396484 74.584 174.7700
8681.579590 74.546 108.4585
8681.762695 74.487 42.0224
8681.945801 74.407 -24.4270
8682.128906 74.319 -90.8360
8682.312012 74.234 -157.2306
8682.495117 74.154 136.3381
8682.678223 74.070 69.8676
8682.861328 73.978 3.4171
8683.044434 73.879 -62.9473
8683.227539 73.782 -129.2217
8683.410645 73.686 164.5357
8683.593750 73.581 98.2649
8683.776855 73.454 31.9677
8683.959961 73.300 -34.3062
8684.143066 73.126 -100.5223
8684.326172 72.943 -166.7053
8684.509277 72.751 127.1018
8684.692383 72.549 60.9197
8684.875488 72.334 -5.1377
8685.058594 72.123 -70.9409
8685.241699 71.936 -136.4629
8685.424805 71.785 158.1912
8685.607910 71.654 92.8947
8685.791016 71.517 27.6390
8685.974121 71.361 -37.4677
8686.157227 71.201 -102.3515
8686.340332 71.066 -167.1272
8686.523438 70.965 127.9377
8686.706543 70.874 62.6405
8686.889648 70.764 -2.9713
8687.072754 70.627 -68.6489
8687.255859 70.492 -134.1572
8687.438965 70.399 160.5275
8687.622070 70.364 95.2292
8687.805176 70.362 29.7766
8687.988281 70.351 -35.8175
8688.171387 70.303 -101.3816
8688.354492 70.221 -166.7517
8688.537598 70.121 128.1012
8688.720703 70.015 63.0896
8688.903809 69.903 -1.8582
8689.086914 69.783 -66.7104
8689.270020 69.670 -131.3715
8689.453125 69.593 164.1861
8689.636230 69.578 99.8544
8689.819336 69.628 35.4445
8690.002441 69.722 -29.1790
8690.185547 69.831 -94.0309
8690.368652 69.933 -159.0287
8690.551758 70.019 135.9343
8690.734863 70.097 70.9381
8690.917969 70.179 6.0027
8691.101074 70.283 -58.9190
8691.284180 70.417 -123.9234
8691.467285 70.581 170.8974
8691.650391 70.763 105.5107
8691.833496 70.956 39.9464
8692.016602 71.156 -25.7528
8692.199707 71.365 -91.5895
8692.382812 71.577 -157.6088
8692.565918 71.778 136.1565
8692.749023 71.953 69.7454
8692.932129 72.096 3.2563
8693.115234 72.214 -63.2163
8693.298340 72.326 -129.6539
8693.481445 72.443 163.8794
8693.664551 72.566 97.2922
8693.847656 72.683 30.5395
8694.030762 72.781 -36.3537
8694.213867 72.854 -103.3174
8694.396973 72.903 -170.2770
8694.580078 72.936 122.8226
8694.763184 72.966 56.0061
8694.946289 73.008 -10.7478
8695.129395 73.072 -77.5156
8695.312500 73.157 -144.4069
8695.495605 73.245 148.5050
8695.678711 73.313 81.2445
8695.861816 73.343 13.9403
8696.044922 73.332 -53.2525
8696.228027 73.298 -120.2529
8696.411133 73.260 172.8867
8696.594238 73.227 106.0219
8696.777344 73.192 39.0235
8696.960449 73.143 -28.1389
8697.143555 73.073 -95.4067
8697.326660 72.988 -162.7050
8697.509766 72.893 130.0038
8697.692871 72.791 62.7283
8697.875977 72.671 -4.4958
8698.059082 72.526 -71.5802
8698.242188 72.358 -138.4184
8698.425293 72.181 155.0310
8698.608398 72.014 88.6960
8698.791504 71.864 22.4160
8698.974609 71.726 -43.9622
8699.157715 71.585 -110.5024
8699.340820 71.429 -177.1603
8699.523926 71.258 116.1731
8699.707031 71.081 49.6104
8699.890137 70.913 -16.7816
8700.073242 70.765 -83.0074
8700.256348 70.641 -149.1256
8700.439453 70.532 144.8002
8700.622559 70.423 78.7609
8700.805664 70.306 12.8050
8700.988770 70.189 -53.0205
8701.171875 70.088 -118.7603
8701.354980 70.014 175.4374
8701.538086 69.956 109.4184
8701.721191 69.889 43.1617
8701.904297 69.798 -23.1931
8702.087402 69.689 -89.4579
8702.270508 69.591 -155.5640
8702.453613 69.529 138.3735
8702.636719 69.499 72.1672
8702.819824 69.481 5.7334
8703.002930 69.456 -60.8518
8703.186035 69.429 -127.4714
8703.369141 69.418 165.8895
8703.552246 69.429 99.1234
8703.735352 69.447 32.1348
8703.918457 69.446 -35.0388
8704.101562 69.413 -102.2467
8704.284668 69.356 -169.3730
8704.467773 69.290 123.5589
8704.650879 69.219 56.4271
8704.833984 69.128 -10.8373
8705.017090 69.009 -78.1771
8705.200195 68.874 -145.5008
8705.383301 68.753 147.1558
8705.566406 68.656 79.6059
8705.749512 68.559 11.7034
8705.932617 68.420 -56.4469
8706.115723 68.222 -124.4940
8706.298828 67.998 167.8895
8706.481934 67.813 100.6859
8706.665039 67.699 33.4585
8706.848145 67.618 -34.2792
8707.031250 67.492 -102.6217
8707.214355 67.269 -171.2125
8707.397461 66.973 120.4163
8707.580566 66.687 52.4155
8707.763672 66.480 -15.5595
8707.946777 66.347 -84.0290
8708.129883 66.223 -153.1592
8708.312988 66.055 137.3738
8708.496094 65.854 68.0509
8708.679199 65.683 -0.9566
8708.862305 65.591 -69.9540
8709.045410 65.552 -139.4022
8709.228516 65.491 150.5880
8709.411621 65.356 80.3591
8709.594727 65.172 10.3691
8709.777832 65.025 -59.2881
8709.960938 64.987 -129.0775
8710.144043 65.041 160.3558
8710.327148 65.103 88.7976
8710.510254 65.096 16.6549
8710.693359 65.016 -55.3533
8710.876465 64.930 -126.6527
8711.059570 64.938 162.8208
8711.242676 65.088 92.6401
8711.425781 65.349 22.3236
8711.608887 65.647 -48.2417
8711.791992 65.935 -118.8337
8711.975098 66.213 170.7952
8712.158203 66.506 100.6836
8712.341309 66.827 30.6880
8712.524414 67.161 -39.3078
8712.707520 67.489 -109.2643
8712.890625 67.810 -179.0565
8713.073730 68.142 111.3500
8713.256836 68.495 41.8453
8713.439941 68.857 -27.7061
8713.623047 69.201 -97.2940
8713.806152 69.516 -166.7537
8713.989258 69.818 124.0753
8714.172363 70.141 55.1681
8714.355469 70.495 -13.6920
8714.538574 70.858 -82.7152
8714.721680 71.187 -151.9068
8714.904785 71.460 138.9289
8715.087891 71.687 69.9941
8715.270996 71.902 1.3035
8715.454102 72.125 -67.3384
8715.637207 72.342 -136.1366
8715.820312 72.521 154.9140
8716.003418 72.645 86.0527
8716.186523 72.740 17.5516
8716.369629 72.856 -50.5377
8716.552734 73.028 -118.4685
8716.735840 73.240 173.4115
8716.918945 73.434 104.9763
8717.102051 73.561 36.4203
8717.285156 73.611 -31.9127
8717.468262 73.623 -99.8089
8717.651367 73.648 -167.3600
8717.834473 73.708 125.1072
8718.017578 73.779 57.3167
8718.200684 73.821 -10.7361
8718.383789 73.813 -78.8097
8718.566895 73.775 -146.6280
8718.750000 73.746 145.9114
8718.933105 73.762 78.6729
8719.116211 73.823 11.4129
8719.299316 73.899 -56.0202
8719.482422 73.955 -123.5965
8719.665527 73.973 168.8387
8719.848633 73.956 101.4423
8720.031738 73.924 34.2862
8720.214844 73.899 -32.6719
8720.397949 73.896 -99.5512
8720.581055 73.911 -166.4839
8720.764160 73.934 126.4541
8720.947266 73.948 59.2724
8721.130371 73.944 -7.9513
8721.313477 73.924 -75.1323
8721.496582 73.896 -142.2372
8721.679688 73.866 150.7019
8721.862793 73.832 83.6355
8722.045898 73.785 16.5625
8722.229004 73.721 -50.4566
8722.412109 73.648 -117.3573
8722.595215 73.580 175.8499
8722.778320 73.523 109.0732
8722.961426 73.468 42.2226
8723.144531 73.395 -24.6834
8723.327637 73.292 -91.5077
8723.510742 73.174 -158.0982
8723.693848 73.068 135.5679
8723.876953 72.997 69.3377
8724.060059 72.956 2.9936
8724.243164 72.915 -63.5654
8724.426270 72.844 -130.2484
8724.609375 72.737 163.1413
8724.792480 72.610 96.7524
8724.975586 72.488 30.5867
8725.158691 72.382 -35.4663
8725.341797 72.286 -101.5123
8725.524902 72.187 -167.5643
8725.708008 72.080 126.4303
8725.891113 71.972 60.5098
8726.074219 71.875 -5.3541
8726.257324 71.789 -71.2221
8726.440430 71.712 -137.1263
8726.623535 71.638 156.9548
8726.806641 71.571 91.0535
8726.989746 71.514 25.1643
8727.172852 71.466 -40.7534
8727.355957 71.415 -106.7195
8727.539062 71.348 -172.6810
8727.722168 71.259 121.4759
8727.905273 71.159 55.8555
8728.088379 71.069 -9.5321
8728.271484 71.007 -74.7932
8728.454590 70.972 -140.0912
8728.637695 70.947 154.4682
8728.820801 70.909 88.9033
8729.003906 70.849 23.3390
8729.187012 70.773 -42.0892
8729.370117 70.702 -107.3276
8729.553223 70.653 -172.4356
8729.736328 70.629 122.4867
8729.919434 70.621 57.4033
8730.102539 70.622 -7.6217
8730.285645 70.644 -72.5051
8730.468750 70.709 -137.2703
8730.651855 70.830 157.9177
8730.834961 70.991 92.8623
8731.018066 71.159 27.4972
8731.201172 71.305 -38.0681
8731.384277 71.420 -103.6437
8731.567383 71.520 -169.1063
8731.750488 71.625 125.5364
8731.933594 71.745 60.1930
8732.116699 71.878 -5.2090
8732.299805 72.024 -70.6901
8732.482910 72.185 -136.2664
8732.666016 72.366 157.9967
8732.849121 72.559 92.0205
8733.032227 72.743 25.7977
8733.215332 72.904 -40.5706
8733.398438 73.043 -106.9451
8733.581543 73.175 -173.2633
8733.764648 73.311 120.4149
8733.947754 73.448 53.9837
8734.130859 73.568 -12.5801
8734.313965 73.658 -79.1792
8734.497070 73.729 -145.6870
8734.680176 73.803 147.9131
8734.863281 73.895 81.4950
8735.046387 73.997 14.9069
8735.229492 74.079 -51.8612
8735.412598 74.127 -118.6460
8735.595703 74.149 174.7557
8735.778809 74.180 108.3968
8735.961914 74.244 42.1125
8736.145020 74.334 -24.3380
8736.328125 74.414 -91.0462
8736.511230 74.452 -157.8724
8736.694336 74.448 135.4261
8736.877441 74.434 68.9827
8737.060547 74.444 2.7022
8737.243652 74.483 -63.6455
8737.426758 74.527 -130.2072
8737.609863 74.544 163.0836
8737.792969 74.530 96.4237
8737.976074 74.504 29.9488
8738.159180 74.497 -36.3979
8738.342285 74.512 -102.8066
8738.525391 74.529 -169.4105
8738.708496 74.516 123.8486
8738.891602 74.465 57.1695
8739.074707 74.397 -9.2860
8739.257812 74.344 -75.5433
8739.440918 74.324 -141.8038
8739.624023 74.320 151.7337
8739.807129 74.298 85.0471
8739.990234 74.237 18.3056
8740.173340 74.143 -48.2751
8740.356445 74.041 -114.5969
8740.539551 73.957 179.2582
8740.722656 73.889 113.1306
8740.905762 73.817 46.9450
8741.088867 73.719 -19.2189
8741.271973 73.596 -85.2112
8741.455078 73.469 -150.9583
8741.638184 73.361 143.4637
8741.821289 73.276 77.9049
8742.004395 73.199 12.2941
8742.187500 73.118 -53.2931
8742.370605 73.039 -118.7175
8742.553711 72.985 176.0718
8742.736816 72.975 110.9744
8742.919922 73.005 45.8271
8743.103027 73.051 -19.4436
8743.286133 73.095 -84.7814
8743.469238 73.136 -150.0958
8743.652344 73.187 144.6140
8743.835449 73.256 79.2481
8744.018555 73.336 13.7072
8744.201660 73.416 -52.0055
8744.384766 73.491 -117.8022
8744.567871 73.572 176.3876
8744.750977 73.670 110.5487
8744.934082 73.779 44.6247
8745.117188 73.885 -21.3815
8745.300293 73.976 -87.3820
8745.483398 74.056 -153.2929
8745.666504 74.141 140.8507
8745.849609 74.236 74.8969
8746.032715 74.326 8.7113
8746.215820 74.388 -57.6813
8746.398926 74.417 -124.1097
8746.582031 74.434 169.5931
8746.765137 74.473 103.4322
8746.948242 74.551 37.2544
8747.131348 74.649 -29.0804
8747.314453 74.734 -95.5351
8747.497559 74.788 -161.9179
8747.680664 74.825 131.9370
8747.863770 74.873 66.0059
8748.046875 74.947 0.0853
8748.229980 75.034 -66.0247
8748.413086 75.110 -132.3602
8748.596191 75.167 161.1894
8748.779297 75.218 94.7305
8748.962402 75.283 28.2587
8749.145508 75.365 -38.3042
8749.328613 75.449 -104.9808
8749.511719 75.520 -171.6859
8749.694824 75.581 121.6883
8749.877930 75.646 55.1379
8750.061035 75.719 -11.4765
8750.244141 75.784 -78.3009
8750.427246 75.813 -145.3340
8750.610352 75.794 147.5896
8750.793457 75.741 80.6626
8750.976562 75.688 13.9426
8751.159668 75.659 -52.6905
8751.342773 75.649 -119.3998
8751.525879 75.631 173.7781
8751.708984 75.585 106.9674
8751.892090 75.513 40.3231
8752.075195 75.436 -26.1149
8752.258301 75.367 -92.4503
8752.441406 75.303 -158.8110
8752.624512 75.232 134.7772
8752.807617 75.149 68.3928
8752.990723 75.067 2.1049
8753.173828 75.003 -64.1162
8753.356934 74.956 -130.3636
8753.540039 74.910 163.3256
8753.723145 74.850 97.0291
8753.906250 74.776 30.8638
8754.089355 74.705 -35.1377
8754.272461 74.650 -101.0697
8754.455566 74.610 -167.0585
8754.638672 74.573 126.8564
8754.821777 74.536 60.7350
8755.004883 74.512 -5.3736
8755.187988 74.514 -71.5227
8755.371094 74.541 -137.8335
8755.554199 74.567 155.6408
8755.737305 74.567 88.9946
8755.920410 74.534 22.4090
8756.103516 74.484 -43.9940
8756.286621 74.439 -110.2467
8756.469727 74.411 -176.4942
8756.652832 74.392 117.1379
8756.835938 74.368 50.6363
8757.019043 74.334 -15.9333
8757.202148 74.298 -82.5164
8757.385254 74.264 -149.1204
8757.568359 74.230 144.2233
8757.751465 74.183 77.5185
8757.934570 74.117 10.8168
8758.117676 74.030 -55.8349
8758.300781 73.929 -122.4416
8758.483887 73.815 170.9451
8758.666992 73.685 104.2814
8758.850098 73.533 37.5728
8759.033203 73.359 -29.1353
8759.216309 73.167 -95.7944
8759.399414 72.962 -162.3746
8759.582520 72.748 131.1432
8759.765625 72.527 64.7711
8759.948730 72.304 -1.4997
8760.131836 72.077 -67.7127
8760.314941 71.838 -133.9052
8760.498047 71.573 159.9612
8760.681152 71.277 94.0298
8760.864258 70.966 28.4635
8761.047363 70.672 -36.6941
8761.230469 70.420 -101.5777
8761.413574 70.201 -166.3612
8761.596680 69.989 128.9449
8761.779785 69.772 64.5155
8761.962891 69.578 0.4814
8762.145996 69.448 -63.3183
8762.329102 69.388 -127.2709
8762.512207 69.350 168.3876
8762.695312 69.287 103.8296
8762.878418 69.207 39.4474
8763.061523 69.179 -24.5923
8763.244629 69.263 -88.6185
8763.427734 69.441 -153.1672
8763.610840 69.631 141.5660
8763.793945 69.761 75.8930
8763.977051 69.822 10.2977
8764.160156 69.863 -54.9865
8764.343262 69.928 -120.1318
8764.526367 70.014 174.5494
8764.709473 70.082 108.9840
8764.892578 70.117 43.3987
8765.075684 70.151 -21.9850
8765.258789 70.235 -87.2635
8765.441895 70.377 -152.8004
8765.625000 70.525 141.1701
8765.808105 70.613 74.8215
8765.991211 70.624 8.5906
8766.174316 70.605 -57.2105
8766.357422 70.620 -122.6988
8766.540527 70.693 171.6761
8766.723633 70.783 105.5677
8766.906738 70.833 39.0442
8767.089844 70.826 -27.5345
8767.272949 70.796 -93.8639
8767.456055 70.790 -159.9449
8767.639160 70.821 133.9893
8767.822266 70.856 67.7737
8768.005371 70.854 1.4975
8768.188477 70.801 -64.6095
8768.371582 70.722 -130.4341
8768.554688 70.644 163.8945
8768.737793 70.571 98.1345
8768.920898 70.479 32.1811
8769.104004 70.356 -33.8528
8769.287109 70.218 -99.7847
8769.470215 70.099 -165.5718
