* Generated by rew_pipeline.py (source UUID 186deba0-cbab-4d36-ad78-2cb4c056a7bc, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:17
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw6-peq B = FLX-trimmed.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12902.526855 72.879 37.6559
12902.709961 72.847 -27.6738
12902.893066 72.844 -92.9547
12903.076172 72.861 -158.3264
12903.259277 72.879 136.1569
12903.442383 72.880 70.5389
12903.625488 72.861 4.9060
12903.808594 72.829 -60.6697
12903.991699 72.797 -126.1623
12904.174805 72.779 168.3998
12904.357910 72.780 102.9509
12904.541016 72.797 37.4347
12904.724121 72.819 -28.1474
12904.907227 72.839 -93.7360
12905.090332 72.861 -159.2743
12905.273438 72.891 135.2224
12905.456543 72.931 69.6704
12905.639648 72.967 4.0057
12905.822754 72.986 -61.7353
12906.005859 72.989 -127.4430
12906.188965 72.996 166.9433
12906.372070 73.030 101.3452
12906.555176 73.089 35.6059
12906.738281 73.150 -30.3344
12906.921387 73.189 -96.3412
12907.104492 73.208 -162.1849
12907.287598 73.238 132.2391
12907.470703 73.310 66.7740
12907.653809 73.418 1.1149
12907.836914 73.519 -64.9133
12908.020020 73.570 -131.2029
12908.203125 73.561 162.5270
12908.386230 73.524 96.4808
12908.569336 73.503 30.6105
12908.752441 73.513 -35.3227
12908.935547 73.533 -101.4941
12909.118652 73.528 -167.8278
12909.301758 73.487 125.9403
12909.484863 73.436 60.0263
12909.667969 73.413 -5.6009
12909.851074 73.435 -71.1972
12910.034180 73.474 -137.0013
12910.217285 73.484 156.9843
12910.400391 73.441 90.9853
12910.583496 73.359 25.2564
12910.766602 73.283 -40.1350
12910.949707 73.247 -105.3718
12911.132812 73.253 -170.7286
12911.315918 73.273 123.6663
12911.499023 73.281 57.9131
12911.682129 73.280 -7.7933
12911.865234 73.296 -73.3711
12912.048340 73.349 -138.9376
12912.231445 73.427 155.3211
12912.414551 73.492 89.3782
12912.597656 73.512 23.4496
12912.780762 73.499 -42.1599
12912.963867 73.499 -107.3409
12913.146973 73.562 -172.3527
12913.330078 73.683 122.3423
12913.513184 73.803 56.4766
12913.696289 73.863 -9.8033
12913.879395 73.848 -76.0903
12914.062500 73.803 -142.0702
12914.245605 73.796 152.2007
12914.428711 73.852 86.3540
12914.611816 73.933 20.0980
12914.794922 73.978 -46.4695
12914.978027 73.962 -112.9399
12915.161133 73.921 -178.9473
12915.344238 73.916 115.5070
12915.527344 73.977 50.0550
12915.710449 74.075 -15.6725
12915.893555 74.151 -81.7073
12916.076660 74.180 -147.7832
12916.259766 74.182 146.3538
12916.442871 74.201 80.6943
12916.625977 74.254 15.0067
12916.809082 74.316 -50.8798
12916.992188 74.353 -116.8810
12917.175293 74.360 177.2427
12917.358398 74.364 111.6276
12917.541504 74.397 46.1593
12917.724609 74.459 -19.4074
12917.907715 74.523 -85.2038
12918.090820 74.568 -151.1626
12918.273926 74.598 142.8376
12918.457031 74.632 76.7972
12918.640137 74.674 10.6007
12918.823242 74.704 -55.8002
12919.006348 74.699 -122.2447
12919.189453 74.661 171.5603
12919.372559 74.634 105.7955
12919.555664 74.667 40.3317
12919.738770 74.770 -25.1989
12919.921875 74.908 -91.0949
12920.104980 75.024 -157.3630
12920.288086 75.089 136.2264
12920.471191 75.109 69.9269
12920.654297 75.112 3.8516
12920.837402 75.125 -62.0453
12921.020508 75.160 -127.8787
12921.203613 75.215 166.2521
12921.386719 75.283 100.2765
12921.569824 75.355 34.1419
12921.752930 75.414 -32.1616
12921.936035 75.449 -98.5634
12922.119141 75.457 -164.9308
12922.302246 75.456 128.8395
12922.485352 75.471 62.7334
12922.668457 75.511 -3.3676
12922.851562 75.569 -69.5701
12923.034668 75.625 -135.8721
12923.217773 75.670 157.8119
12923.400879 75.707 91.5368
12923.583984 75.744 25.2579
12923.767090 75.773 -41.1139
12923.950195 75.779 -107.5937
12924.133301 75.752 -174.0793
12924.316406 75.706 119.5587
12924.499512 75.674 53.3370
12924.682617 75.675 -12.8831
12924.865723 75.705 -79.2742
12925.048828 75.733 -145.8720
12925.231934 75.737 147.4668
12925.415039 75.715 80.9431
12925.598145 75.686 14.6484
12925.781250 75.668 -51.5028
12925.964355 75.659 -117.6838
12926.147461 75.638 176.0011
12926.330566 75.585 109.5928
12926.513672 75.496 43.2241
12926.696777 75.387 -22.9896
12926.879883 75.283 -89.0238
12927.062988 75.202 -154.9420
12927.246094 75.149 139.1584
12927.429199 75.116 73.2001
12927.612305 75.089 7.1524
12927.795410 75.050 -58.9609
12927.978516 74.991 -125.0680
12928.161621 74.911 168.9242
12928.344727 74.822 103.0821
12928.527832 74.743 37.4036
12928.710938 74.688 -28.1833
12928.894043 74.663 -93.7764
12929.077148 74.660 -159.4455
12929.260254 74.667 134.7903
12929.443359 74.670 68.9573
12929.626465 74.656 3.1173
12929.809570 74.621 -62.6441
12929.992676 74.570 -128.2501
12930.175781 74.520 166.3096
12930.358887 74.489 100.9427
12930.541992 74.481 35.4963
12930.725098 74.487 -30.1382
12930.908203 74.491 -95.9527
12931.091309 74.489 -161.8551
12931.274414 74.486 132.2335
12931.457520 74.488 66.3235
12931.640625 74.492 0.3989
12931.823730 74.487 -65.5054
12932.006836 74.471 -131.3004
12932.189941 74.459 163.0620
12932.373047 74.466 97.5079
12932.556152 74.491 31.8963
12932.739258 74.512 -33.8179
12932.922363 74.517 -99.5040
12933.105469 74.517 -164.9813
12933.288574 74.548 129.7510
12933.471680 74.630 64.4345
12933.654785 74.732 -1.2254
12933.837891 74.796 -67.2455
12934.020996 74.785 -133.3097
12934.204102 74.725 160.9670
12934.387207 74.687 95.6702
12934.570312 74.729 30.4479
12934.753418 74.837 -35.1737
12934.936523 74.946 -101.3183
12935.119629 75.008 -167.6606
12935.302734 75.034 126.2439
12935.485840 75.080 60.5427
12935.668945 75.183 -5.0457
12935.852051 75.318 -70.9194
12936.035156 75.418 -137.1659
12936.218262 75.439 156.5143
12936.401367 75.402 90.5091
12936.584473 75.375 24.9205
12936.767578 75.415 -40.5571
12936.950684 75.517 -106.3507
12937.133789 75.627 -172.5976
12937.316895 75.699 120.9454
12937.500000 75.731 54.6483
12937.683105 75.756 -11.3026
12937.866211 75.807 -77.0201
12938.049316 75.880 -142.7644
12938.232422 75.946 151.3027
12938.415527 75.979 85.2107
12938.598633 75.975 19.0850
12938.781738 75.955 -46.9900
12938.964844 75.947 -113.0237
12939.147949 75.969 -179.0774
12939.331055 76.027 114.7968
12939.514160 76.114 48.5762
12939.697266 76.216 -17.7359
12939.880371 76.314 -84.1024
12940.063477 76.386 -150.4400
12940.246582 76.428 143.3552
12940.429688 76.449 77.3353
12940.612793 76.471 11.4380
12940.795898 76.508 -54.4995
12940.979004 76.561 -120.6423
12941.162109 76.620 172.9414
12941.345215 76.675 106.3024
12941.528320 76.720 39.5607
12941.711426 76.756 -27.1516
12941.894531 76.785 -93.7186
12942.077637 76.811 -160.0616
12942.260742 76.846 133.8207
12942.443848 76.898 67.8149
12942.626953 76.963 1.7256
12942.810059 77.021 -64.6053
12942.993164 77.045 -131.1825
12943.176270 77.025 162.1476
12943.359375 76.977 95.5799
12943.542480 76.934 29.2011
12943.725586 76.926 -37.0675
12943.908691 76.954 -103.3762
12944.091797 76.994 -169.7962
12944.274902 77.024 123.7308
12944.458008 77.034 57.3074
12944.641113 77.032 -9.0373
12944.824219 77.025 -75.3727
12945.007324 77.008 -141.7852
12945.190430 76.973 151.7178
12945.373535 76.922 85.2140
12945.556641 76.866 18.7895
12945.739746 76.822 -47.5359
12945.922852 76.800 -113.8055
12946.105957 76.792 179.9360
12946.289062 76.788 113.6856
12946.472168 76.776 47.4617
12946.655273 76.751 -18.7340
12946.838379 76.709 -84.9151
12947.021484 76.646 -151.0763
12947.204590 76.567 142.8151
12947.387695 76.490 76.7717
12947.570801 76.432 10.7331
12947.753906 76.401 -55.4088
12947.937012 76.383 -121.7091
12948.120117 76.365 171.9000
12948.303223 76.340 105.5590
12948.486328 76.321 39.3534
12948.669434 76.317 -26.7599
12948.852539 76.323 -92.8842
12949.035645 76.319 -159.0455
12949.218750 76.296 134.8503
12949.401855 76.267 68.9054
12949.584961 76.261 3.0773
12949.768066 76.288 -62.8327
12949.951172 76.330 -129.0050
12950.134277 76.351 164.5763
12950.317383 76.333 98.1092
12950.500488 76.287 31.7902
12950.683594 76.239 -34.3534
12950.866699 76.204 -100.4503
12951.049805 76.168 -166.6067
12951.232910 76.119 127.2264
12951.416016 76.065 61.1762
12951.599121 76.037 -4.7543
12951.782227 76.058 -70.7719
12951.965332 76.107 -137.1206
12952.148438 76.142 156.1783
12952.331543 76.129 89.3798
12952.514648 76.079 22.8082
12952.697754 76.035 -43.4188
12952.880859 76.032 -109.4832
12953.063965 76.058 -175.6655
12953.247070 76.074 117.9480
12953.430176 76.054 51.5227
12953.613281 76.008 -14.7397
12953.796387 75.973 -80.8517
12953.979492 75.965 -147.0606
12954.162598 75.957 146.4018
12954.345703 75.907 79.5723
12954.528809 75.795 12.7406
12954.711914 75.650 -53.8011
12954.895020 75.529 -120.0250
12955.078125 75.466 173.7921
12955.261230 75.445 107.3240
12955.444336 75.416 40.4976
12955.627441 75.338 -26.4605
12955.810547 75.212 -93.2209
12955.993652 75.073 -159.5976
12956.176758 74.960 134.3319
12956.359863 74.885 68.3090
12956.542969 74.824 2.1045
12956.726074 74.742 -64.3260
12956.909180 74.610 -130.8378
12957.092285 74.430 162.7920
12957.275391 74.235 96.7132
12957.458496 74.067 30.8709
12957.641602 73.953 -35.0065
12957.824707 73.875 -101.2289
12958.007812 73.780 -167.8832
12958.190918 73.619 125.2809
12958.374023 73.388 58.7153
12958.557129 73.136 -7.2378
12958.740234 72.937 -72.6448
12958.923340 72.824 -137.9742
12959.106445 72.751 156.3258
12959.289551 72.640 90.2455
12959.472656 72.449 24.1887
12959.655762 72.207 -41.4173
12959.838867 71.988 -106.5286
12960.021973 71.838 -171.5437
12960.205078 71.728 123.1152
12960.388184 71.593 57.4472
12960.571289 71.405 -8.1551
12960.754395 71.203 -73.3283
12960.937500 71.055 -138.1291
12961.120605 70.976 157.0174
12961.303711 70.913 91.8073
12961.486816 70.792 26.4139
12961.669922 70.599 -38.6701
12961.853027 70.395 -103.1052
12962.036133 70.262 -167.0731
12962.219238 70.227 128.8430
12962.402344 70.237 64.2052
12962.585449 70.219 -0.9296
12962.768555 70.147 -66.1692
12962.951660 70.049 -131.1584
12963.134766 69.976 164.1807
12963.317871 69.959 99.6747
12963.500977 69.994 35.1016
12963.684082 70.055 -29.6514
12963.867188 70.115 -94.5732
12964.050293 70.156 -159.5803
12964.233398 70.177 135.4429
12964.416504 70.193 70.5874
12964.599609 70.231 5.8344
12964.782715 70.309 -58.9721
12964.965820 70.418 -124.0037
12965.148926 70.526 170.7387
12965.332031 70.616 105.4630
12965.515137 70.705 40.3942
12965.698242 70.831 -24.4881
12965.881348 71.009 -89.4981
12966.064453 71.198 -154.9575
12966.247559 71.331 139.1402
12966.430664 71.369 73.1607
12966.613770 71.341 7.5435
12966.796875 71.324 -57.5740
12966.979980 71.385 -122.5156
12967.163086 71.522 172.2211
12967.346191 71.669 106.4475
12967.529297 71.769 40.4339
12967.712402 71.819 -25.3669
12967.895508 71.867 -90.7204
12968.078613 71.962 -155.8068
12968.261719 72.105 138.9690
12968.444824 72.244 73.3776
12968.627930 72.334 7.5516
12968.811035 72.372 -58.1845
12968.994141 72.407 -123.6356
12969.177246 72.497 171.0612
12969.360352 72.659 105.5403
12969.543457 72.854 39.5461
12969.726562 73.023 -26.8358
12969.909668 73.136 -93.2457
12970.092773 73.206 -159.3066
12970.275879 73.285 135.1117
12970.458984 73.419 69.7869
12970.642090 73.613 4.3002
12970.825195 73.824 -61.6524
12971.008301 74.001 -128.0768
12971.191406 74.116 165.2544
12971.374512 74.182 98.6019
12971.557617 74.231 32.0855
12971.740723 74.295 -34.3590
12971.923828 74.378 -100.8718
12972.106934 74.462 -167.5113
12972.290039 74.529 125.8059
12972.473145 74.576 59.2265
12972.656250 74.620 -7.1719
12972.839355 74.679 -73.4537
12973.022461 74.758 -139.7787
12973.205566 74.840 153.7177
12973.388672 74.904 87.0127
12973.571777 74.932 20.1950
12973.754883 74.922 -46.5962
12973.937988 74.887 -113.2412
12974.121094 74.850 -179.6929
12974.304199 74.833 113.9943
12974.487305 74.846 47.6805
12974.670410 74.879 -18.7816
12974.853516 74.906 -85.4370
12975.036621 74.900 -152.1703
12975.219727 74.854 141.2413
12975.402832 74.790 74.9796
12975.585938 74.744 9.0351
12975.769043 74.735 -56.8090
12975.952148 74.749 -122.8060
12976.135254 74.751 170.9652
12976.318359 74.714 104.6453
12976.501465 74.645 38.4452
12976.684570 74.578 -27.5521
12976.867676 74.540 -93.4601
12977.050781 74.530 -159.4579
12977.233887 74.525 134.4045
12977.416992 74.507 68.2524
12977.600098 74.480 2.2448
12977.783203 74.469 -63.6032
12977.966309 74.486 -129.4552
12978.149414 74.518 164.4924
12978.332520 74.537 98.1781
12978.515625 74.525 31.6995
12978.698730 74.484 -34.7972
12978.881836 74.434 -101.2257
12979.064941 74.387 -167.5684
12979.248047 74.351 126.1907
12979.431152 74.327 60.1008
12979.614258 74.323 -5.8121
12979.797363 74.344 -71.6194
12979.980469 74.381 -137.4653
12980.163574 74.405 156.5606
12980.346680 74.393 90.5132
12980.529785 74.343 24.5340
12980.712891 74.282 -41.3094
12980.895996 74.242 -107.1276
12981.079102 74.228 -173.1275
12981.262207 74.218 120.5968
12981.445312 74.186 54.1800
12981.628418 74.128 -12.1133
12981.811523 74.070 -78.1060
12981.994629 74.042 -143.8536
12982.177734 74.047 150.4229
12982.360840 74.061 84.5498
12982.543945 74.056 18.5330
12982.727051 74.025 -47.5103
12982.910156 73.988 -113.5169
12983.093262 73.967 -179.5589
12983.276367 73.964 114.2415
12983.459473 73.959 47.8677
12983.642578 73.937 -18.5349
12983.825684 73.897 -84.7571
12984.008789 73.862 -150.6850
12984.191895 73.852 143.6154
12984.375000 73.872 77.9567
12984.558105 73.904 12.1713
12984.741211 73.925 -53.7922
12984.924316 73.923 -119.8796
12985.107422 73.901 174.0010
12985.290527 73.869 107.9190
12985.473633 73.845 41.8985
12985.656738 73.835 -24.0761
12985.839844 73.840 -90.0380
12986.022949 73.851 -156.0104
12986.206055 73.856 138.0132
12986.389160 73.846 72.0618
12986.572266 73.822 6.1527
12986.755371 73.789 -59.7400
12986.938477 73.749 -125.6745
12987.121582 73.703 168.3141
12987.304688 73.650 102.2599
12987.487793 73.595 36.2451
12987.670898 73.555 -29.6829
12987.854004 73.545 -95.5786
12988.037109 73.558 -161.5649
12988.220215 73.568 132.2859
12988.403320 73.546 66.0436
12988.586426 73.479 -0.1112
12988.769531 73.386 -66.0201
12988.952637 73.304 -131.6828
12989.135742 73.261 162.7213
12989.318848 73.259 96.9622
12989.501953 73.275 30.9331
12989.685059 73.281 -35.2856
12989.868164 73.266 -101.5024
12990.051270 73.235 -167.5444
12990.234375 73.204 126.6531
12990.417480 73.186 61.0335
12990.600586 73.181 -4.5294
12990.783691 73.180 -70.1595
12990.966797 73.167 -135.9194
12991.149902 73.131 158.2172
12991.333008 73.068 92.3561
12991.516113 72.994 26.6280
12991.699219 72.937 -38.9004
12991.882324 72.926 -104.2984
12992.065430 72.968 -169.7531
12992.248535 73.044 124.5538
12992.431641 73.113 58.5856
12992.614746 73.140 -7.5082
12992.797852 73.116 -73.4750
12992.980957 73.067 -139.1101
12993.164062 73.036 155.6009
12993.347168 73.057 90.4514
12993.530273 73.130 25.1498
12993.713379 73.223 -40.4676
12993.896484 73.301 -106.3314
12994.079590 73.349 -172.2211
12994.262695 73.386 122.0436
12994.445801 73.441 56.4445
12994.628906 73.529 -9.2299
12994.812012 73.632 -75.2034
12994.995117 73.713 -141.5154
12995.178223 73.746 152.0104
12995.361328 73.739 85.6237
12995.544434 73.726 19.4550
12995.727539 73.743 -46.5749
12995.910645 73.798 -112.6646
12996.093750 73.869 -178.9417
12996.276855 73.930 114.6357
12996.459961 73.970 48.2079
12996.643066 73.998 -18.1275
12996.826172 74.027 -84.3892
12997.009277 74.061 -150.6622
12997.192383 74.091 142.9994
12997.375488 74.110 76.6053
12997.558594 74.115 10.1803
12997.741699 74.106 -56.2814
12997.924805 74.076 -122.7867
12998.107910 74.013 170.7234
12998.291016 73.924 104.3728
12998.474121 73.834 38.2321
12998.657227 73.777 -27.8182
12998.840332 73.763 -94.0642
12999.023438 73.760 -160.7275
12999.206543 73.713 132.2686
12999.389648 73.593 65.3046
12999.572754 73.417 -1.1627
12999.755859 73.248 -66.9105
12999.938965 73.146 -132.1240
13000.122070 73.122 162.7553
13000.305176 73.135 97.3946
13000.488281 73.136 31.7577
13000.671387 73.104 -34.0265
13000.854492 73.048 -99.8811
13001.037598 72.980 -165.8356
13001.220703 72.897 128.1046
13001.403809 72.798 62.0810
13001.586914 72.702 -3.6866
13001.770020 72.653 -69.1255
13001.953125 72.680 -134.4441
13002.136230 72.761 160.0308
13002.319336 72.831 94.1832
13002.502441 72.834 28.2385
13002.685547 72.762 -37.4190
13002.868652 72.667 -102.5750
13003.051758 72.616 -167.4092
13003.234863 72.636 127.6037
13003.417969 72.696 62.0719
13003.601074 72.741 -4.0329
13003.784180 72.738 -70.4200
13003.967285 72.694 -136.7151
13004.150391 72.648 157.3182
13004.333496 72.641 91.6729
13004.516602 72.692 26.1366
13004.699707 72.785 -39.5520
13004.882812 72.876 -105.5279
13005.065918 72.921 -171.7094
13005.249023 72.901 122.1615
13005.432129 72.837 56.3615
13005.615234 72.784 -9.0244
13005.798340 72.790 -74.2201
13005.981445 72.855 -139.6093
13006.164551 72.933 154.6009
13006.347656 72.968 88.5708
13006.530762 72.948 22.6915
13006.713867 72.912 -42.7444
13006.896973 72.923 -107.8098
13007.080078 73.003 -172.8947
13007.263184 73.121 121.6553
13007.446289 73.222 55.8319
13007.629395 73.282 -10.1030
13007.812500 73.322 -75.9088
13007.995605 73.380 -141.5876
13008.178711 73.474 152.6600
13008.361816 73.581 86.6799
13008.544922 73.675 20.5292
13008.728027 73.750 -45.6047
13008.911133 73.830 -111.6144
13009.094238 73.937 -177.5853
13009.277344 74.070 116.3031
13009.460449 74.202 49.9724
13009.643555 74.311 -16.4800
13009.826660 74.394 -82.8899
13010.009766 74.472 -149.1883
13010.192871 74.562 144.5389
13010.375977 74.660 78.1451
13010.559082 74.750 11.5635
13010.742188 74.814 -55.1440
13010.925293 74.852 -121.8548
13011.108398 74.877 171.5174
13011.291504 74.905 104.9786
13011.474609 74.942 38.4773
13011.657715 74.987 -28.0497
13011.840820 75.031 -94.6486
13012.023926 75.059 -161.3354
13012.207031 75.061 131.9208
13012.390137 75.030 65.2018
13012.573242 74.978 -1.4000
13012.756348 74.929 -67.8637
13012.939453 74.909 -134.2939
13013.122559 74.922 159.1352
13013.305664 74.946 92.3309
13013.488770 74.950 25.3881
13013.671875 74.922 -41.4565
13013.854980 74.874 -107.9922
13014.038086 74.834 -174.1913
13014.221191 74.816 119.7775
13014.404297 74.811 53.7003
13014.587402 74.794 -12.5145
13014.770508 74.750 -78.8157
13014.953613 74.692 -145.1261
13015.136719 74.639 148.5462
13015.319824 74.605 82.1215
13015.502930 74.583 15.5616
13015.686035 74.561 -51.0534
13015.869141 74.536 -117.5788
13016.052246 74.517 176.0686
13016.235352 74.508 109.8451
13016.418457 74.503 43.6434
13016.601562 74.483 -22.5940
13016.784668 74.439 -88.8429
13016.967773 74.381 -155.0784
13017.150879 74.327 138.6375
13017.333984 74.285 72.1827
13017.517090 74.244 5.5086
13017.700195 74.191 -61.2669
13017.883301 74.128 -127.9250
13018.066406 74.082 165.6686
13018.249512 74.079 99.4269
13018.432617 74.114 33.1049
13018.615723 74.149 -33.4747
13018.798828 74.141 -100.2647
13018.981934 74.072 -167.0479
13019.165039 73.966 126.3676
13019.348145 73.863 59.9838
13019.531250 73.789 -6.3788
13019.714355 73.739 -72.9012
13019.897461 73.691 -139.5957
13020.080566 73.630 153.6814
13020.263672 73.566 87.0663
13020.446777 73.514 20.5418
13020.629883 73.477 -46.0482
13020.812988 73.429 -112.8382
13020.996094 73.339 -179.7970
13021.179199 73.193 113.2648
13021.362305 73.006 46.5558
13021.545410 72.818 -19.8535
13021.728516 72.663 -86.0848
13021.911621 72.547 -152.3535
13022.094727 72.448 141.1973
13022.277832 72.338 74.5786
13022.460938 72.200 7.9049
13022.644043 72.033 -58.7104
13022.827148 71.847 -125.2227
13023.010254 71.652 168.3457
13023.193359 71.454 101.9468
13023.376465 71.252 35.5418
13023.559570 71.047 -30.8865
13023.742676 70.830 -97.3272
13023.925781 70.596 -163.7267
13024.108887 70.340 130.0118
13024.291992 70.069 63.9792
13024.475098 69.803 -1.8256
13024.658203 69.553 -67.5444
13024.841309 69.308 -133.3806
13025.024414 69.033 160.5837
13025.207520 68.693 94.5195
