* Measurement data measured by REW V5.40 beta 133
* Source: 
* Format: 
* Dated: Sep 10, 2026, 1:32:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 71.3 dB
* Note: ; Copy of RMS Average 1
* Measurement: LR.RMS
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0986328 Hz
*
* Freq(Hz) SPL(dB)
13623.779297 70.099
13624.145508 70.099
13624.511719 70.099
13624.877930 70.099
13625.244141 70.099
13625.610352 70.098
13625.976562 70.098
13626.342773 70.098
13626.708984 70.098
13627.075195 70.098
13627.441406 70.098
13627.807617 70.097
13628.173828 70.097
13628.540039 70.097
13628.906250 70.097
13629.272461 70.097
13629.638672 70.097
13630.004883 70.096
13630.371094 70.096
13630.737305 70.096
13631.103516 70.096
13631.469727 70.096
13631.835938 70.096
13632.202148 70.095
13632.568359 70.095
13632.934570 70.095
13633.300781 70.095
13633.666992 70.095
13634.033203 70.095
13634.399414 70.094
13634.765625 70.094
13635.131836 70.094
13635.498047 70.094
13635.864258 70.094
13636.230469 70.094
13636.596680 70.093
13636.962891 70.093
13637.329102 70.093
13637.695312 70.093
13638.061523 70.093
13638.427734 70.092
13638.793945 70.092
13639.160156 70.092
13639.526367 70.092
13639.892578 70.092
13640.258789 70.092
13640.625000 70.091
13640.991211 70.091
13641.357422 70.091
13641.723633 70.091
13642.089844 70.091
13642.456055 70.091
13642.822266 70.090
13643.188477 70.090
13643.554688 70.090
13643.920898 70.090
13644.287109 70.090
13644.653320 70.090
13645.019531 70.090
13645.385742 70.089
13645.751953 70.089
13646.118164 70.089
13646.484375 70.089
13646.850586 70.089
13647.216797 70.088
13647.583008 70.088
13647.949219 70.088
13648.315430 70.088
13648.681641 70.088
13649.047852 70.088
13649.414062 70.087
13649.780273 70.087
13650.146484 70.087
13650.512695 70.087
13650.878906 70.087
13651.245117 70.087
13651.611328 70.086
13651.977539 70.086
13652.343750 70.086
13652.709961 70.086
13653.076172 70.086
13653.442383 70.085
13653.808594 70.085
13654.174805 70.085
13654.541016 70.085
13654.907227 70.085
13655.273438 70.085
13655.639648 70.084
13656.005859 70.084
13656.372070 70.084
13656.738281 70.084
13657.104492 70.084
13657.470703 70.084
13657.836914 70.083
13658.203125 70.083
13658.569336 70.083
13658.935547 70.083
13659.301758 70.083
13659.667969 70.082
13660.034180 70.082
13660.400391 70.082
13660.766602 70.082
13661.132812 70.082
13661.499023 70.082
13661.865234 70.081
13662.231445 70.081
13662.597656 70.081
13662.963867 70.081
13663.330078 70.081
13663.696289 70.081
13664.062500 70.080
13664.428711 70.080
13664.794922 70.080
13665.161133 70.080
13665.527344 70.080
13665.893555 70.079
13666.259766 70.079
13666.625977 70.079
13666.992188 70.079
13667.358398 70.079
13667.724609 70.079
13668.090820 70.078
13668.457031 70.078
13668.823242 70.078
13669.189453 70.078
13669.555664 70.078
13669.921875 70.077
13670.288086 70.077
13670.654297 70.077
13671.020508 70.077
13671.386719 70.077
13671.752930 70.077
13672.119141 70.076
13672.485352 70.076
13672.851562 70.076
13673.217773 70.076
13673.583984 70.076
13673.950195 70.075
13674.316406 70.075
13674.682617 70.075
13675.048828 70.075
13675.415039 70.075
13675.781250 70.075
13676.147461 70.074
13676.513672 70.074
13676.879883 70.074
13677.246094 70.074
13677.612305 70.074
13677.978516 70.073
13678.344727 70.073
13678.710938 70.073
13679.077148 70.073
13679.443359 70.073
13679.809570 70.073
13680.175781 70.072
13680.541992 70.072
13680.908203 70.072
13681.274414 70.072
13681.640625 70.072
13682.006836 70.071
13682.373047 70.071
13682.739258 70.071
13683.105469 70.071
13683.471680 70.071
13683.837891 70.070
13684.204102 70.070
13684.570312 70.070
13684.936523 70.070
13685.302734 70.070
13685.668945 70.070
13686.035156 70.069
13686.401367 70.069
13686.767578 70.069
13687.133789 70.069
13687.500000 70.069
13687.866211 70.068
13688.232422 70.068
13688.598633 70.068
13688.964844 70.068
13689.331055 70.068
13689.697266 70.067
13690.063477 70.067
13690.429688 70.067
13690.795898 70.067
13691.162109 70.067
13691.528320 70.066
13691.894531 70.066
13692.260742 70.066
13692.626953 70.066
13692.993164 70.066
13693.359375 70.066
13693.725586 70.065
13694.091797 70.065
13694.458008 70.065
13694.824219 70.065
13695.190430 70.065
13695.556641 70.064
13695.922852 70.064
13696.289062 70.064
13696.655273 70.064
13697.021484 70.064
13697.387695 70.063
13697.753906 70.063
13698.120117 70.063
13698.486328 70.063
13698.852539 70.063
13699.218750 70.062
13699.584961 70.062
13699.951172 70.062
13700.317383 70.062
13700.683594 70.062
13701.049805 70.062
13701.416016 70.061
13701.782227 70.061
13702.148438 70.061
13702.514648 70.061
13702.880859 70.061
13703.247070 70.060
13703.613281 70.060
13703.979492 70.060
13704.345703 70.060
13704.711914 70.060
13705.078125 70.059
13705.444336 70.059
13705.810547 70.059
13706.176758 70.059
13706.542969 70.059
13706.909180 70.058
13707.275391 70.058
13707.641602 70.058
13708.007812 70.058
13708.374023 70.058
13708.740234 70.057
13709.106445 70.057
13709.472656 70.057
13709.838867 70.057
13710.205078 70.057
13710.571289 70.056
13710.937500 70.056
13711.303711 70.056
13711.669922 70.056
13712.036133 70.056
13712.402344 70.055
13712.768555 70.055
13713.134766 70.055
13713.500977 70.055
13713.867188 70.055
13714.233398 70.054
13714.599609 70.054
13714.965820 70.054
13715.332031 70.054
13715.698242 70.054
13716.064453 70.053
13716.430664 70.053
13716.796875 70.053
13717.163086 70.053
13717.529297 70.053
13717.895508 70.052
13718.261719 70.052
13718.627930 70.052
13718.994141 70.052
13719.360352 70.052
13719.726562 70.051
13720.092773 70.051
13720.458984 70.051
13720.825195 70.051
13721.191406 70.051
13721.557617 70.050
13721.923828 70.050
13722.290039 70.050
13722.656250 70.050
13723.022461 70.050
13723.388672 70.049
13723.754883 70.049
13724.121094 70.049
13724.487305 70.049
13724.853516 70.049
13725.219727 70.048
13725.585938 70.048
13725.952148 70.048
13726.318359 70.048
13726.684570 70.048
13727.050781 70.047
13727.416992 70.047
13727.783203 70.047
13728.149414 70.047
13728.515625 70.046
13728.881836 70.046
13729.248047 70.046
13729.614258 70.046
13729.980469 70.046
13730.346680 70.045
13730.712891 70.045
13731.079102 70.045
13731.445312 70.045
13731.811523 70.045
13732.177734 70.044
13732.543945 70.044
13732.910156 70.044
13733.276367 70.044
13733.642578 70.044
13734.008789 70.043
13734.375000 70.043
13734.741211 70.043
13735.107422 70.043
13735.473633 70.043
13735.839844 70.042
13736.206055 70.042
13736.572266 70.042
13736.938477 70.042
13737.304688 70.042
13737.670898 70.041
13738.037109 70.041
13738.403320 70.041
13738.769531 70.041
13739.135742 70.040
13739.501953 70.040
13739.868164 70.040
13740.234375 70.040
13740.600586 70.040
13740.966797 70.039
13741.333008 70.039
13741.699219 70.039
13742.065430 70.039
13742.431641 70.039
13742.797852 70.038
13743.164062 70.038
13743.530273 70.038
13743.896484 70.038
13744.262695 70.037
13744.628906 70.037
13744.995117 70.037
13745.361328 70.037
13745.727539 70.037
13746.093750 70.036
13746.459961 70.036
13746.826172 70.036
13747.192383 70.036
13747.558594 70.036
13747.924805 70.035
13748.291016 70.035
13748.657227 70.035
13749.023438 70.035
13749.389648 70.035
13749.755859 70.034
13750.122070 70.034
13750.488281 70.034
13750.854492 70.034
13751.220703 70.033
13751.586914 70.033
13751.953125 70.033
13752.319336 70.033
13752.685547 70.033
13753.051758 70.032
13753.417969 70.032
13753.784180 70.032
13754.150391 70.032
13754.516602 70.031
13754.882812 70.031
13755.249023 70.031
13755.615234 70.031
13755.981445 70.031
13756.347656 70.030
13756.713867 70.030
13757.080078 70.030
13757.446289 70.030
13757.812500 70.030
13758.178711 70.029
13758.544922 70.029
13758.911133 70.029
13759.277344 70.029
13759.643555 70.028
13760.009766 70.028
13760.375977 70.028
13760.742188 70.028
13761.108398 70.028
13761.474609 70.027
13761.840820 70.027
13762.207031 70.027
13762.573242 70.027
13762.939453 70.027
13763.305664 70.026
13763.671875 70.026
13764.038086 70.026
13764.404297 70.026
13764.770508 70.025
13765.136719 70.025
13765.502930 70.025
13765.869141 70.025
13766.235352 70.025
13766.601562 70.024
13766.967773 70.024
13767.333984 70.024
13767.700195 70.024
13768.066406 70.023
13768.432617 70.023
13768.798828 70.023
13769.165039 70.023
13769.531250 70.023
13769.897461 70.022
13770.263672 70.022
13770.629883 70.022
13770.996094 70.022
13771.362305 70.021
13771.728516 70.021
13772.094727 70.021
13772.460938 70.021
13772.827148 70.021
13773.193359 70.020
13773.559570 70.020
13773.925781 70.020
13774.291992 70.020
13774.658203 70.019
13775.024414 70.019
13775.390625 70.019
13775.756836 70.019
13776.123047 70.019
13776.489258 70.018
13776.855469 70.018
13777.221680 70.018
13777.587891 70.018
13777.954102 70.017
13778.320312 70.017
13778.686523 70.017
13779.052734 70.017
13779.418945 70.017
13779.785156 70.016
13780.151367 70.016
13780.517578 70.016
13780.883789 70.016
13781.250000 70.015
13781.616211 70.015
13781.982422 70.015
13782.348633 70.015
13782.714844 70.015
13783.081055 70.014
13783.447266 70.014
13783.813477 70.014
13784.179688 70.014
13784.545898 70.013
13784.912109 70.013
13785.278320 70.013
13785.644531 70.013
13786.010742 70.013
13786.376953 70.012
13786.743164 70.012
13787.109375 70.012
13787.475586 70.012
13787.841797 70.011
13788.208008 70.011
13788.574219 70.011
13788.940430 70.011
13789.306641 70.010
13789.672852 70.010
13790.039062 70.010
13790.405273 70.010
13790.771484 70.010
13791.137695 70.009
13791.503906 70.009
13791.870117 70.009
13792.236328 70.009
13792.602539 70.008
13792.968750 70.008
13793.334961 70.008
13793.701172 70.008
13794.067383 70.008
13794.433594 70.007
13794.799805 70.007
13795.166016 70.007
13795.532227 70.007
13795.898438 70.006
13796.264648 70.006
13796.630859 70.006
13796.997070 70.006
13797.363281 70.005
13797.729492 70.005
13798.095703 70.005
13798.461914 70.005
13798.828125 70.005
13799.194336 70.004
13799.560547 70.004
13799.926758 70.004
13800.292969 70.004
13800.659180 70.003
13801.025391 70.003
13801.391602 70.003
13801.757812 70.003
13802.124023 70.002
13802.490234 70.002
13802.856445 70.002
13803.222656 70.002
13803.588867 70.002
13803.955078 70.001
13804.321289 70.001
13804.687500 70.001
13805.053711 70.001
13805.419922 70.000
13805.786133 70.000
13806.152344 70.000
13806.518555 70.000
13806.884766 69.999
13807.250977 69.999
13807.617188 69.999
13807.983398 69.999
13808.349609 69.999
13808.715820 69.998
13809.082031 69.998
13809.448242 69.998
13809.814453 69.998
13810.180664 69.997
13810.546875 69.997
13810.913086 69.997
13811.279297 69.997
13811.645508 69.996
13812.011719 69.996
13812.377930 69.996
13812.744141 69.996
13813.110352 69.996
13813.476562 69.995
13813.842773 69.995
13814.208984 69.995
13814.575195 69.995
13814.941406 69.994
13815.307617 69.994
13815.673828 69.994
13816.040039 69.994
13816.406250 69.993
13816.772461 69.993
13817.138672 69.993
13817.504883 69.993
13817.871094 69.992
13818.237305 69.992
13818.603516 69.992
13818.969727 69.992
13819.335938 69.991
13819.702148 69.991
13820.068359 69.991
13820.434570 69.991
13820.800781 69.991
13821.166992 69.990
13821.533203 69.990
13821.899414 69.990
13822.265625 69.990
13822.631836 69.989
13822.998047 69.989
13823.364258 69.989
13823.730469 69.989
13824.096680 69.988
13824.462891 69.988
13824.829102 69.988
13825.195312 69.988
13825.561523 69.987
13825.927734 69.987
13826.293945 69.987
13826.660156 69.987
13827.026367 69.986
13827.392578 69.986
13827.758789 69.986
13828.125000 69.986
13828.491211 69.985
13828.857422 69.985
13829.223633 69.985
13829.589844 69.985
13829.956055 69.985
13830.322266 69.984
13830.688477 69.984
13831.054688 69.984
13831.420898 69.984
13831.787109 69.983
13832.153320 69.983
13832.519531 69.983
13832.885742 69.983
13833.251953 69.982
13833.618164 69.982
13833.984375 69.982
13834.350586 69.982
13834.716797 69.981
13835.083008 69.981
13835.449219 69.981
13835.815430 69.981
13836.181641 69.980
13836.547852 69.980
13836.914062 69.980
13837.280273 69.980
13837.646484 69.979
13838.012695 69.979
13838.378906 69.979
13838.745117 69.979
13839.111328 69.978
13839.477539 69.978
13839.843750 69.978
13840.209961 69.978
13840.576172 69.977
13840.942383 69.977
13841.308594 69.977
13841.674805 69.977
13842.041016 69.977
13842.407227 69.976
13842.773438 69.976
13843.139648 69.976
13843.505859 69.976
13843.872070 69.975
13844.238281 69.975
13844.604492 69.975
13844.970703 69.975
13845.336914 69.974
13845.703125 69.974
13846.069336 69.974
13846.435547 69.974
13846.801758 69.973
13847.167969 69.973
13847.534180 69.973
13847.900391 69.973
13848.266602 69.972
13848.632812 69.972
13848.999023 69.972
13849.365234 69.972
13849.731445 69.971
13850.097656 69.971
13850.463867 69.971
13850.830078 69.971
13851.196289 69.970
13851.562500 69.970
13851.928711 69.970
13852.294922 69.970
13852.661133 69.969
13853.027344 69.969
13853.393555 69.969
13853.759766 69.969
13854.125977 69.968
13854.492188 69.968
13854.858398 69.968
13855.224609 69.968
13855.590820 69.967
13855.957031 69.967
13856.323242 69.967
13856.689453 69.967
13857.055664 69.966
13857.421875 69.966
13857.788086 69.966
13858.154297 69.966
13858.520508 69.965
13858.886719 69.965
13859.252930 69.965
13859.619141 69.965
13859.985352 69.964
13860.351562 69.964
13860.717773 69.964
13861.083984 69.964
13861.450195 69.963
13861.816406 69.963
13862.182617 69.963
13862.548828 69.963
13862.915039 69.962
13863.281250 69.962
13863.647461 69.962
13864.013672 69.962
13864.379883 69.961
13864.746094 69.961
13865.112305 69.961
13865.478516 69.961
13865.844727 69.960
13866.210938 69.960
13866.577148 69.960
13866.943359 69.960
13867.309570 69.959
13867.675781 69.959
13868.041992 69.959
13868.408203 69.959
13868.774414 69.958
13869.140625 69.958
13869.506836 69.958
13869.873047 69.958
13870.239258 69.957
13870.605469 69.957
13870.971680 69.957
13871.337891 69.957
13871.704102 69.956
13872.070312 69.956
13872.436523 69.956
13872.802734 69.956
13873.168945 69.955
13873.535156 69.955
13873.901367 69.955
13874.267578 69.955
13874.633789 69.954
13875.000000 69.954
13875.366211 69.954
13875.732422 69.954
13876.098633 69.953
13876.464844 69.953
13876.831055 69.953
13877.197266 69.953
13877.563477 69.952
13877.929688 69.952
13878.295898 69.952
13878.662109 69.952
13879.028320 69.951
13879.394531 69.951
13879.760742 69.951
13880.126953 69.951
13880.493164 69.950
13880.859375 69.950
13881.225586 69.950
13881.591797 69.950
13881.958008 69.949
13882.324219 69.949
13882.690430 69.949
13883.056641 69.949
13883.422852 69.948
13883.789062 69.948
13884.155273 69.948
13884.521484 69.947
13884.887695 69.947
13885.253906 69.947
13885.620117 69.947
13885.986328 69.946
13886.352539 69.946
13886.718750 69.946
13887.084961 69.946
13887.451172 69.945
13887.817383 69.945
13888.183594 69.945
13888.549805 69.945
13888.916016 69.944
13889.282227 69.944
13889.648438 69.944
13890.014648 69.944
13890.380859 69.943
13890.747070 69.943
13891.113281 69.943
13891.479492 69.943
13891.845703 69.942
13892.211914 69.942
13892.578125 69.942
13892.944336 69.942
13893.310547 69.941
13893.676758 69.941
13894.042969 69.941
13894.409180 69.941
13894.775391 69.940
13895.141602 69.940
13895.507812 69.940
13895.874023 69.940
13896.240234 69.939
13896.606445 69.939
13896.972656 69.939
13897.338867 69.939
13897.705078 69.938
13898.071289 69.938
13898.437500 69.938
13898.803711 69.938
13899.169922 69.937
13899.536133 69.937
13899.902344 69.937
13900.268555 69.936
13900.634766 69.936
13901.000977 69.936
13901.367188 69.936
13901.733398 69.935
13902.099609 69.935
13902.465820 69.935
13902.832031 69.935
13903.198242 69.934
13903.564453 69.934
13903.930664 69.934
13904.296875 69.934
13904.663086 69.933
13905.029297 69.933
13905.395508 69.933
13905.761719 69.933
13906.127930 69.932
13906.494141 69.932
13906.860352 69.932
13907.226562 69.932
13907.592773 69.931
13907.958984 69.931
13908.325195 69.931
13908.691406 69.931
13909.057617 69.930
13909.423828 69.930
13909.790039 69.930
13910.156250 69.930
13910.522461 69.929
13910.888672 69.929
13911.254883 69.929
13911.621094 69.928
13911.987305 69.928
13912.353516 69.928
13912.719727 69.928
13913.085938 69.927
13913.452148 69.927
13913.818359 69.927
13914.184570 69.927
13914.550781 69.926
13914.916992 69.926
13915.283203 69.926
13915.649414 69.926
13916.015625 69.925
13916.381836 69.925
13916.748047 69.925
13917.114258 69.925
13917.480469 69.924
13917.846680 69.924
13918.212891 69.924
13918.579102 69.924
13918.945312 69.923
13919.311523 69.923
13919.677734 69.923
13920.043945 69.923
13920.410156 69.922
13920.776367 69.922
13921.142578 69.922
13921.508789 69.921
13921.875000 69.921
13922.241211 69.921
13922.607422 69.921
13922.973633 69.920
13923.339844 69.920
13923.706055 69.920
13924.072266 69.920
13924.438477 69.919
13924.804688 69.919
13925.170898 69.919
13925.537109 69.919
13925.903320 69.918
13926.269531 69.918
13926.635742 69.918
13927.001953 69.918
13927.368164 69.917
13927.734375 69.917
13928.100586 69.917
13928.466797 69.916
13928.833008 69.916
13929.199219 69.916
13929.565430 69.916
13929.931641 69.915
13930.297852 69.915
13930.664062 69.915
13931.030273 69.915
13931.396484 69.914
13931.762695 69.914
13932.128906 69.914
13932.495117 69.913
13932.861328 69.913
13933.227539 69.913
13933.593750 69.913
13933.959961 69.912
13934.326172 69.912
13934.692383 69.912
13935.058594 69.912
13935.424805 69.911
13935.791016 69.911
13936.157227 69.911
13936.523438 69.911
13936.889648 69.910
13937.255859 69.910
13937.622070 69.910
13937.988281 69.910
13938.354492 69.909
13938.720703 69.909
13939.086914 69.909
13939.453125 69.908
13939.819336 69.908
13940.185547 69.908
13940.551758 69.908
13940.917969 69.907
13941.284180 69.907
13941.650391 69.907
13942.016602 69.907
